name_id,name,yrdb_id,ch_pinyin,attestation
nm_1595,思齊口,yrdb1189,siqi kou,ds_547
nm_1596,恩縣,yrdb1190,en xian,ds_923
nm_1597,恩和堡,yrdb1191,enhe bao,us_80423
nm_1598,恩州,yrdb1192,en zhou,ds_431
nm_1599,恩州,yrdb1192,en zhou, ds_658
nm_1600,恩州,yrdb1192,en zhou, ds_1364
nm_1601,惠安堡,yrdb1194,huian bao,us_70243
nm_1602,惠安堡,yrdb1194,huian bao, us_80468
nm_1603,惠家園,yrdb1195,huijiayuan,us_80080
nm_1604,惠家莊,yrdb1196,huijia zhuang,us_80680
nm_1605,惠民縣,yrdb1197,huimin xian,ds_359
nm_1606,惠民縣,yrdb1197,huimin xian, ds_631
nm_1607,惠民縣,yrdb1197,huimin xian, ds_669
nm_1608,惠民縣,yrdb1197,huimin xian, ds_767
nm_1609,惠民縣,yrdb1197,huimin xian, ds_1005
nm_1610,惠民縣,yrdb1197,huimin xian, ds_1006
nm_1611,惠濟祠,yrdb1198,huijici,ds_265
nm_1612,慕家樓,yrdb1199,mujialou,ds_421
nm_1613,戎城,yrdb1200,rong cheng,us_30077
nm_1614,戲亭,yrdb1202,xi ting,us_20147
nm_1615,戲亭,yrdb1202,xi ting, us_40240
nm_1616,戲亭,yrdb1202,xi ting, us_20007
nm_1617,戲亭,yrdb1202,xi ting, us_10101
nm_1618,成州,yrdb1203,cheng zhou,ds_1339
nm_1619,成平,yrdb1204,chengping,ds_895
nm_1620,成晉站,yrdb1205,chengjin zhan,us_70390
nm_1621,成臯關,yrdb1207,chenggao guan,us_30071
nm_1622,成臯關,yrdb1207,chenggao guan, us_10005
nm_1623,戚字堡,yrdb1208,qizi bao,ds_463
nm_1624,戚家港,yrdb1209,qijiagang,ds_461
nm_1625,戚山,yrdb1210,qi shan,ds_462
nm_1626,戛魯第,yrdb1211,jialudi,us_81080
nm_1627,戴家樓,yrdb1212,daijialou,ds_105
nm_1628,戴州,yrdb1213,dai zhou,ds_1347
nm_1629,戴百戶營,yrdb1214,daibaihu ying,ds_104
nm_1630,房家埽,yrdb1215,fangjia sao,ds_926
nm_1631,房村,yrdb1216,fang cun,ds_146
nm_1632,房村集,yrdb1217,fangcun ji,ds_147
nm_1633,扈,yrdb1218,hu,ds_990
nm_1634,扈家灘,yrdb1219,hujia tan,ds_245
nm_1635,扈運口,yrdb1220,huyun kou,ds_246
nm_1636,紮什巴堡,yrdb1221,zhashiba bao,us_80332
nm_1637,打剌赤堡,yrdb1222,dalachi bao,us_70189
nm_1638,打剌赤堡,yrdb1222,dalachi bao, us_80402
nm_1639,打硙石,yrdb1223,daweishi,us_80447
nm_1640,托克托,yrdb1224,tuoketuo,ds_1188
nm_1641,托城,yrdb1225,tuo cheng,ds_209
nm_1642,托西賀,yrdb1226,tuoxihe,us_81058
nm_1643,揚州,yrdb1228,yang zhou,ds_1539
nm_1644,揚州,yrdb1228,yang zhou, ds_1259
nm_1645,揚州,yrdb1228,yang zhou, ds_1540
nm_1646,扶溝,yrdb1230,fu gou,ds_155
nm_1647,扶溝,yrdb1230,fu gou, ds_939
nm_1648,扶荔宮,yrdb1231,fuli gong,us_20061
nm_1649,扶風,yrdb1232,fufeng,ds_154
nm_1650,扶風,yrdb1232,fufeng, ds_938
nm_1651,撫冥,yrdb1233,fuming,ds_941
nm_1652,護羌城,yrdb1234,huqiang cheng,us_20127
nm_1653,拉布楞寺,yrdb1235,labuleng si,us_80337
nm_1654,拉牌寨,yrdb1236,lapai zhai,ds_312
nm_1655,拐兒鎮,yrdb1237,guaier zhen,us_80891
nm_1656,拒墻堡,yrdb1238,juqiang bao,us_70123
nm_1657,拒墻堡,yrdb1238,juqiang bao, us_80825
nm_1658,拒門,yrdb1239,jumen,us_80641
nm_1659,拒門,yrdb1239,jumen, us_70122
nm_1660,招安寨,yrdb1241,zhaoan zhai,us_80098
nm_1661,招賢鎮,yrdb1242,zhaoxian zhen,us_80299
nm_1662,拜升氣,yrdb1243,baishengqi,us_81085
nm_1663,攔車鎮,yrdb1244,lanche zhen,us_80953
nm_1664,振武,yrdb1245,zhenwu,ds_1304
nm_1665,挺關,yrdb1246,ting guan,us_10130
nm_1666,掫城,yrdb1247,zou cheng,us_20149
nm_1667,插蘇,yrdb1248,chasu,us_80600
nm_1668,插蘇,yrdb1248,chasu, us_81042
nm_1669,摩雲嶺關,yrdb1249,moyunling guan,us_81114
nm_1670,撒剌站,yrdb1250,sala zhan,us_70167
nm_1671,政平鎮,yrdb1251,zhengping zhen,us_80581
nm_1672,故交村,yrdb1252,gujiao cun,us_80681
nm_1673,故關,yrdb1253,gu guan,us_30035
nm_1674,故關站,yrdb1254,guguan zhan,us_70437
nm_1675,故關站,yrdb1254,guguan zhan, us_80263
nm_1676,井陘口,yrdb1255,jingxing kou,us_70398
nm_1677,故城,yrdb1256,gu cheng,ds_956
nm_1678,故市鎮,yrdb1257,gushi zhen,us_80259
nm_1679,故市鎮,yrdb1257,gushi zhen, us_80926
nm_1680,敖倉,yrdb1258,aocang,us_20078
nm_1681,敖倉,yrdb1258,aocang, us_20183
nm_1682,敖倉,yrdb1258,aocang, us_30019
nm_1683,敖遊堌,yrdb1259,aoyougu,ds_8
nm_1684,散關,yrdb1260,san guan,us_20133
nm_1685,散關,yrdb1260,san guan, us_20263
nm_1686,散關,yrdb1260,san guan, us_70449
nm_1687,散關,yrdb1260,san guan, us_40216
nm_1688,散關,yrdb1260,san guan, us_40277
nm_1689,敷政,yrdb1261,fuzheng,us_70323
nm_1690,敷水鎮,yrdb1262,fushui zhen,us_80186
nm_1691,文安驛,yrdb1263,wenan yi,us_80105
nm_1692,文水,yrdb1264,wen shui,ds_1198
nm_1693,斌輪城,yrdb1265,binlun cheng,us_40178
nm_1694,鬥門鎮,yrdb1266,doumen zhen,us_80240
nm_1695,斜口鎮,yrdb1267,xiekou zhen,us_80251
nm_1696,斜谷關,yrdb1268,xiegu guan,us_70268
nm_1697,斜谷關,yrdb1268,xiegu guan, us_80289
nm_1698,新豐鎮,yrdb1269,xinfeng zhen,us_80253
nm_1699,新豐集,yrdb1270,xinfeng ji,ds_718
nm_1700,新鄉,yrdb1271,xin xiang,ds_15
nm_1701,新鄉,yrdb1271,xin xiang, ds_1234
nm_1702,新鄉,yrdb1271,xin xiang, ds_1523
nm_1703,新興堡,yrdb1272,xinxing bao,us_70285
nm_1704,新興鋪,yrdb1273,xinxing pu,us_80274
nm_1705,新衛,yrdb1274,xinwei,ds_1522
nm_1706,新固關,yrdb1275,xingu guan,us_80884
nm_1707,新固關,yrdb1275,xingu guan, us_70154
nm_1708,新城,yrdb1277,xin cheng,us_10020
nm_1709,新城,yrdb1277,xin cheng, us_10147
nm_1710,新城,yrdb1277,xin cheng, ds_12
nm_1711,新城,yrdb1277,xin cheng, ds_1232
nm_1712,新城鎮,yrdb1278,xincheng zhen,us_80553
nm_1713,新堡子,yrdb1279,xinbuzi,us_81134
nm_1714,新大慶關,yrdb1280,xindaqing guan,us_80178
nm_1715,新安縣,yrdb1282,xinan xian,ds_1231
nm_1716,新安縣,yrdb1282,xinan xian, us_40015
nm_1717,新安邊營,yrdb1283,xinanbian ying,us_70283
nm_1718,新安鎮,yrdb1284,xinan zhen,ds_716
nm_1719,新寺鎮,yrdb1285,xinsi zhen,us_80525
nm_1720,新市鎮,yrdb1286,xinshi zhen,us_80524
nm_1721,新平,yrdb1287,xinping,ds_1233
nm_1722,新平堡,yrdb1288,xinping bao,us_70138
nm_1723,新平堡,yrdb1288,xinping bao, us_80811
nm_1724,新莊,yrdb1289,xin zhuang,us_80188
nm_1725,桃源新莊口,yrdb1290,taoyuanxinzhuang kou,ds_725
nm_1726,桃源新莊口,yrdb1290,taoyuanxinzhuang kou, ds_35
nm_1727,新莊口,yrdb1291,xinzhuang kou,us_80126
nm_1728,新店子,yrdb1292,xindianzi,us_80615
nm_1729,新店子,yrdb1292,xindianzi, us_81065
nm_1730,新店寨,yrdb1293,xindian zhai,us_81007
nm_1731,新村,yrdb1294,xin cun,ds_717
nm_1732,新溝,yrdb1295,xin gou,ds_719
nm_1733,新河口,yrdb1296,xinhe kou,ds_721
nm_1734,新河郭家口,yrdb1297,xinheguojia kou,ds_720
nm_1735,新洋口,yrdb1298,xinyang kou,ds_724
nm_1736,新營,yrdb1299,xin ying,us_80387
nm_1737,新鄭,yrdb1300,xinzheng,ds_1235
nm_1738,新集,yrdb1301,xin ji,us_80559
nm_1739,新集寨,yrdb1302,xinji zhai,ds_723
nm_1740,新集寨,yrdb1302,xinji zhai, ds_722
nm_1741,方家河,yrdb1303,fangjia he,us_80099
nm_1742,方家河,yrdb1303,fangjia he, us_80131
nm_1743,方山堡,yrdb1304,fangshan bao,us_80717
nm_1744,方山市,yrdb1305,fangshanshi,us_80875
nm_1745,方渠鎮,yrdb1306,fangqu zhen,us_70458
nm_1746,方里鎮,yrdb1307,fangli zhen,us_80214
nm_1747,施州,yrdb1308,shi zhou,ds_1480
nm_1748,旋門關,yrdb1309,xuanmen guan,us_20182
nm_1749,旋門關,yrdb1309,xuanmen guan, us_40187
nm_1750,無為軍,yrdb1310,wuwei jun,ds_1507
nm_1751,無棣縣,yrdb1311,wudi xian,ds_1201
nm_1752,舊安邊營,yrdb1312,jiuanbian ying,us_70298
nm_1753,舊遙堤,yrdb1313,jiuyao di,ds_307
nm_1754,早勝鎮,yrdb1314,zaosheng zhen,us_81158
nm_1755,時兒灘,yrdb1315,shier tan,ds_536
nm_1756,時家馬頭,yrdb1316,shijiamatou,ds_537
nm_1757,昆新城,yrdb1317,kunxin cheng,us_40137
nm_1758,昆陽,yrdb1318,kunyang,ds_1043
nm_1759,昌陵,yrdb1319,changling,us_20093
nm_1760,明公埽,yrdb1320,minggong sao,ds_416
nm_1761,明堂,yrdb1321,mingtang,us_20085
nm_1762,明堂,yrdb1321,mingtang, us_20224
nm_1763,明堂,yrdb1321,mingtang, us_30082
nm_1764,明堂,yrdb1321,mingtang, us_40169
nm_1765,易州,yrdb1322,yi zhou,ds_1545
nm_1766,易河,yrdb1323,yi he,ds_1754
nm_1767,昔陽城,yrdb1324,xiyang cheng,us_30108
nm_1768,星坐驛,yrdb1325,xingzuo yi,us_80619
nm_1769,昭化,yrdb1326,zhaohua,ds_1302
nm_1770,昭君墳,yrdb1327,zhaojunfen,us_81033
nm_1771,顯陽苑,yrdb1328,xianyang yuan,us_20219
nm_1772,晉,yrdb1329,jin,ds_368
nm_1773,晉,yrdb1329,jin, ds_1024
nm_1774,晉,yrdb1329,jin, ds_1610
nm_1775,晉,yrdb1329,jin, ds_1774
nm_1776,晉東南地區,yrdb1330,jindongnandiqu,ds_1775
nm_1777,晉國,yrdb1331,jin guo,ds_1611
nm_1778,晉西,yrdb1332,jinxi,ds_1612
nm_1779,晉西,yrdb1332,jinxi, ds_1776
nm_1780,晉陽,yrdb1333,jinyang,us_40011
nm_1781,晉陽,yrdb1333,jinyang, ds_1025
nm_1782,普化鎮,yrdb1334,puhua zhen,us_80248
nm_1783,普同關,yrdb1335,putong guan,us_70087
nm_1784,普同關,yrdb1335,putong guan, us_80749
nm_1785,普明鎮,yrdb1336,puming zhen,us_80677
nm_1786,普集鎮,yrdb1337,puji zhen,us_80227
nm_1787,景城鎮,yrdb1338,jingcheng zhen,ds_298
nm_1788,景州,yrdb1339,jing zhou,ds_1427
nm_1789,景泰,yrdb1340,jingtai,ds_1030
nm_1790,智,yrdb1341,zhi,us_10076
nm_1791,暖泉堡,yrdb1342,nuanquan bao,us_80736
nm_1792,曲亭鎮,yrdb1343,quting zhen,us_80788
nm_1793,曲頭集,yrdb1344,qutou ji,ds_481
nm_1794,曲頭集,yrdb1344,qutou ji, ds_482
nm_1795,曲家莊,yrdb1345,qujia zhuang,ds_479
nm_1796,曲峪鎮,yrdb1346,quyu zhen,us_80713
nm_1797,曲沃,yrdb1347,quwo,us_10055
nm_1798,曲沃,yrdb1347,quwo, us_10060
nm_1799,曲沃,yrdb1347,quwo, us_40071
nm_1800,曲沃,yrdb1347,quwo, us_80006
nm_1801,曲郵,yrdb1350,quyou,us_20096
nm_1802,曲郵,yrdb1350,quyou, us_20145
nm_1803,曲里鋪,yrdb1351,quli pu,ds_480
nm_1804,曲陽,yrdb1352,quyang,us_10022
nm_1805,曹縣,yrdb1353,cao xian,ds_14
nm_1806,曹縣,yrdb1353,cao xian, ds_25
nm_1807,曹縣,yrdb1353,cao xian, ds_47
nm_1808,曹縣,yrdb1353,cao xian, ds_52
nm_1809,曹縣,yrdb1353,cao xian, ds_236
nm_1810,曹縣,yrdb1353,cao xian, ds_286
nm_1811,曹縣,yrdb1353,cao xian, ds_339
nm_1812,曹縣,yrdb1353,cao xian, ds_364
nm_1813,曹縣,yrdb1353,cao xian, ds_433
nm_1814,曹縣,yrdb1353,cao xian, ds_575
nm_1815,曹縣,yrdb1353,cao xian, ds_585
nm_1816,曹縣,yrdb1353,cao xian, ds_632
nm_1817,曹縣,yrdb1353,cao xian, ds_647
nm_1818,曹縣,yrdb1353,cao xian, ds_654
nm_1819,曹縣,yrdb1353,cao xian, ds_842
nm_1820,曹縣,yrdb1353,cao xian, ds_887
nm_1821,曹家口,yrdb1354,caojia kou,ds_47
nm_1822,曹家堡,yrdb1355,caojia pu,us_81159
nm_1823,曹家寨,yrdb1356,caojia zhai,ds_49
nm_1824,曹家莊,yrdb1357,caojia zhuang,ds_50
nm_1825,曹家灣,yrdb1358,caojia wan,us_80265
nm_1826,曹家溜,yrdb1359,caojialiu,ds_48
nm_1827,曹州,yrdb1360,cao zhou,ds_542
nm_1828,曹州,yrdb1360,cao zhou, ds_913
nm_1829,曹州,yrdb1360,cao zhou, ds_1014
nm_1830,曹州,yrdb1360,cao zhou, ds_1015
nm_1831,曹州,yrdb1360,cao zhou, ds_1334
nm_1832,曹張鎮,yrdb1361,caozhang zhen,us_80929
nm_1833,曹村埽,yrdb1362,caocun sao,ds_46
nm_1834,曹良口,yrdb1363,caoliang kou,ds_51
nm_1835,曹鎮,yrdb1364,cao zhen,ds_53
nm_1836,曹陽,yrdb1365,caoyang,us_30003
nm_1837,曹陽,yrdb1365,caoyang, us_20159
nm_1838,朁亭,yrdb1367,can ting,us_20070
nm_1839,月支城,yrdb1368,yuezhi cheng,us_30024
nm_1840,朐衍,yrdb1369,quyan,us_10126
nm_1841,朔方,yrdb1370,shuofang,ds_1163
nm_1842,朔方,yrdb1370,shuofang, ds_1164
nm_1843,朝城縣,yrdb1372,chaocheng xian,ds_890
nm_1844,朝州,yrdb1373,chao zhou,ds_892
nm_1845,朝邑縣,yrdb1374,chaoyi xian,ds_891
nm_1846,朝那,yrdb1375,chaona,us_40050
nm_1847,木峽關,yrdb1376,muxia guan,us_40193
nm_1848,木欒店,yrdb1377,muluandian,ds_420
nm_1849,木瓜園堡,yrdb1378,muguayuan bao,us_80043
nm_1850,木瓜園堡,yrdb1378,muguayuan bao, us_70341
nm_1851,木瓜鎮,yrdb1380,mugua zhen,us_80562
nm_1852,木缽鎮,yrdb1381,mubo zhen,us_80565
nm_1853,木門,yrdb1382,mumen,us_30029
nm_1854,木陌,yrdb1383,mumo,us_30119
nm_1855,朱仙鎮,yrdb1384,zhuxian zhen,ds_867
nm_1856,朱呂堡,yrdb1385,zhulü bao,us_80941
nm_1857,朱家口,yrdb1386,zhujia kou,ds_860
nm_1858,朱家圈,yrdb1387,zhujiaquan,ds_862
nm_1859,朱家堂,yrdb1388,zhujiatang,ds_864
nm_1860,朱家寨,yrdb1389,zhujia zhai,ds_865
nm_1861,朱家店,yrdb1390,zhujiadian,us_81141
nm_1862,朱家店堡,yrdb1391,zhujiadian bao,us_80732
nm_1863,朱家樓,yrdb1392,zhujialou,ds_861
nm_1864,朱家溝,yrdb1393,zhujia gou,ds_858
nm_1865,朱家海,yrdb1394,zhujiahai,ds_859
nm_1866,朱家潭,yrdb1395,zhujiatan,ds_863
nm_1867,朱旺口,yrdb1396,zhuwang kou,ds_866
nm_1868,朱源寨,yrdb1397,zhuyuan zhai,ds_868
nm_1869,殺虎口,yrdb1398,shahu kou,us_70117
nm_1870,殺虎口,yrdb1398,shahu kou, us_80628
nm_1871,殺馬關,yrdb1399,shama guan,us_81090
nm_1872,權店鎮,yrdb1400,quandian zhen,us_80998
nm_1873,李俊堡,yrdb1401,lijun bao,us_70217
nm_1874,李俊堡,yrdb1401,lijun bao, us_80485
nm_1875,李六口,yrdb1402,liliu kou,ds_332
nm_1876,李吉口,yrdb1403,liji kou,ds_325
nm_1877,李固渡,yrdb1404,ligu du,ds_324
nm_1878,李城,yrdb1405,li cheng,us_20184
nm_1879,李堆,yrdb1406,lidui,ds_323
nm_1880,李子園,yrdb1407,liziyuan,us_80541
nm_1881,李字鋪,yrdb1408,lizi pu,ds_333
nm_1882,李家口,yrdb1409,lijia kou,ds_328
nm_1883,李家坳,yrdb1410,lijiaao,us_80593
nm_1884,李家岸,yrdb1411,lijiaan,ds_326
nm_1885,李家莊,yrdb1412,lijia zhuang,ds_330
nm_1886,李家樓,yrdb1413,lijialou,ds_329
nm_1887,李家港,yrdb1414,lijiagang,ds_327
nm_1888,李峪口,yrdb1415,liyu kou,us_80837
nm_1889,李旺堡,yrdb1416,liwang bao,us_70198
nm_1890,李旺堡,yrdb1416,liwang bao, us_70252
nm_1891,李旺堡,yrdb1416,liwang bao, us_80479
nm_1892,李景高口,yrdb1417,lijinggao kou,ds_331
nm_1893,李道華家樓,yrdb1419,lidaohuajialou,ds_322
nm_1894,李鋼堡,yrdb1420,ligang bao,us_80453
nm_1895,李鋼堡,yrdb1420,ligang bao, us_70235
nm_1896,杏城,yrdb1422,xing cheng,us_40031
nm_1897,杏城,yrdb1422,xing cheng, us_40054
nm_1898,杏林鎮,yrdb1423,xinglin zhen,us_80295
nm_1899,杏花營,yrdb1424,xinghua ying,ds_727
nm_1900,杏花營,yrdb1424,xinghua ying, ds_728
nm_1901,杜縣,yrdb1425,du xian,us_10103
nm_1902,杜城,yrdb1426,du cheng,us_40231
nm_1903,杜婆村,yrdb1427,dupo cun,ds_139
nm_1904,杜家窪莊,yrdb1428,dujiawa zhuang,ds_138
nm_1905,杜爾根,yrdb1429,duergen,us_81070
nm_1906,杜平,yrdb1430,duping,us_10083
nm_1907,杜曲鎮,yrdb1431,duqu zhen,us_80242
nm_1908,杜村堡,yrdb1432,ducun bao,us_80746
nm_1909,杜郵,yrdb1433,duyou,us_20008
nm_1910,杜郵,yrdb1433,duyou, us_20095
nm_1911,杜郵,yrdb1433,duyou, us_20139
nm_1912,杜郵,yrdb1433,duyou, us_10107
nm_1913,杜郵,yrdb1433,duyou, us_40221
nm_1914,杜陽,yrdb1435,duyang,us_20003
nm_1915,杜陽,yrdb1435,duyang, us_10121
nm_1916,杜陽鎮,yrdb1436,duyang zhen,us_80267
nm_1917,杞縣,yrdb1437,qi xian,ds_452
nm_1918,杞縣,yrdb1437,qi xian, ds_1122
nm_1919,杞州,yrdb1438,qi zhou,ds_1465
nm_1920,楊兔堡,yrdb1439,yangtu bao,us_70028
nm_1921,楊劉,yrdb1440,yangliu,ds_1265
nm_1922,楊劉,yrdb1440,yangliu, ds_761
nm_1923,楊史道口,yrdb1442,yangshidao kou,ds_763
nm_1924,楊和堡,yrdb1443,yanghe bao,us_80443
nm_1925,楊坡頭,yrdb1444,yangpotou,us_80200
nm_1926,楊坡寨,yrdb1445,yangpo zhai,us_81127
nm_1927,楊堡,yrdb1446,yang bao,us_80778
nm_1928,楊家口,yrdb1447,yangjia kou,ds_753
nm_1929,楊家城,yrdb1448,yangjia cheng,us_70345
nm_1930,楊家莊,yrdb1449,yangjia zhuang,ds_758
nm_1931,楊家莊,yrdb1449,yangjia zhuang, ds_759
nm_1932,楊家莊,yrdb1449,yangjia zhuang, ds_760
nm_1933,楊家店,yrdb1450,yangjiadian,us_80156
nm_1934,楊家橋,yrdb1451,yangjia qiao,ds_756
nm_1935,楊家樓,yrdb1452,yangjialou,ds_754
nm_1936,楊家窪,yrdb1453,yangjiawa,ds_757
nm_1937,楊家碼頭,yrdb1454,yangjiamatou,ds_755
nm_1938,楊家集,yrdb1455,yangjia ji,ds_752
nm_1939,楊工口,yrdb1456,yanggong kou,ds_750
nm_1940,楊莊,yrdb1457,yang zhuang,ds_765
nm_1941,楊誌塢,yrdb1458,yangzhiwu,us_40083
nm_1942,楊村集,yrdb1459,yangcun ji,ds_749
nm_1943,楊橋,yrdb1460,yang qiao,ds_762
nm_1944,楊橫莊,yrdb1461,yangheng zhuang,ds_751
nm_1945,楊武峪,yrdb1462,yangwuyu,us_70103
nm_1946,楊氏縣,yrdb1463,yangshi xian,us_10046
nm_1947,楊氏壁,yrdb1464,yangshibi,us_40226
nm_1948,楊氏溝,yrdb1465,yangshi gou,ds_764
nm_1949,楊河廳,yrdb1466,yanghe ting,ds_524
nm_1950,楊郎中堡,yrdb1467,yanglangzhong bao,us_70195
nm_1951,松家溝,yrdb1468,songjia gou,us_81138
nm_1952,松煙鎮,yrdb1469,songyan zhen,us_80890
nm_1953,板城,yrdb1470,ban cheng,us_40188
nm_1954,板橋,yrdb1471,ban qiao,us_80586
nm_1955,板橋,yrdb1471,ban qiao, ds_28
nm_1956,枋口,yrdb1472,fang kou,us_70415
nm_1957,枋頭,yrdb1473,fangtou,ds_145
nm_1958,林關口,yrdb1474,linguan kou,us_70142
nm_1959,林關口,yrdb1474,linguan kou, us_80831
nm_1960,棗園堡,yrdb1475,zaoyuan bao,us_70208
nm_1961,棗園堡,yrdb1475,zaoyuan bao, us_80422
nm_1962,棗強縣,yrdb1476,zaoqiang xian,ds_1292
nm_1963,棗強埽,yrdb1477,zaoqiang sao,ds_801
nm_1964,棗樹灣,yrdb1478,zaoshu wan,us_80113
nm_1965,枳關,yrdb1479,zhi guan,us_70374
nm_1966,枳道,yrdb1480,zhi dao,us_20094
nm_1967,枳道,yrdb1480,zhi dao, us_20146
nm_1968,枳道,yrdb1480,zhi dao, us_30124
nm_1969,枳道,yrdb1480,zhi dao, us_40234
nm_1970,枹罕,yrdb1482,fuhan,us_30038
nm_1971,枹罕,yrdb1482,fuhan, us_40025
nm_1972,柏井鎮,yrdb1484,baijing zhen,us_80707
nm_1973,柏井驛,yrdb1485,baijing yi,us_80885
nm_1974,柏井驛,yrdb1485,baijing yi, us_70399
nm_1975,柏亭,yrdb1486,bai ting,us_40088
nm_1976,柏子鎮,yrdb1487,baizi zhen,us_81014
nm_1977,柏林堡,yrdb1488,bolin bao,us_70348
nm_1978,柏林堡,yrdb1488,bolin bao, us_80047
nm_1979,柏谷,yrdb1489,bai gu,ds_27
nm_1980,柏谷城,yrdb1491,baigu cheng,us_40296
nm_1981,柏谷城,yrdb1491,baigu cheng, us_40091
nm_1982,柔元寨,yrdb1492,rouyuan zhai,us_80571
nm_1983,柔元寨,yrdb1492,rouyuan zhai, us_70462
nm_1984,柔兇塢,yrdb1493,rouxiongwu,us_30112
nm_1985,柔玄,yrdb1494,rouxuan,ds_1139
nm_1986,柘城,yrdb1496,zhe cheng,ds_1303
nm_1987,查漢大寺工,yrdb1497,chahandasigong,us_80331
nm_1988,柳園頭,yrdb1498,liuyuantou,ds_363
nm_1989,柳子鎮,yrdb1499,liuzi zhen,us_80187
nm_1990,柳家鋪,yrdb1500,liujia pu,us_81167
nm_1991,柳楊堡,yrdb1501,liuyang bao,us_70292
nm_1992,柳林鋪,yrdb1502,liulin pu,us_80277
nm_1993,柳林鎮,yrdb1503,liulin zhen,us_80205
nm_1994,柳樹店,yrdb1504,liushudian,us_70163
nm_1995,柳樹店,yrdb1504,liushudian, us_80965
nm_1996,柳樹澗,yrdb1505,liushujian,us_70288
nm_1997,柳樹澗,yrdb1505,liushujian, us_80090
nm_1998,柳河口,yrdb1507,liuhe kou,ds_361
nm_1999,柳浦灣,yrdb1508,liupu wan,ds_362
nm_2000,柴壁,yrdb1509,chaibi,us_40056
nm_2001,柴壁,yrdb1509,chaibi, us_40105
nm_2002,柴溝,yrdb1510,chai gou,ds_56
nm_2003,櫟陽鎮,yrdb1511,yueyang zhen,us_80257
nm_2004,棲山,yrdb1512,qi shan,ds_1724
nm_2005,栗村鎮,yrdb1513,licun zhen,us_80907
nm_2006,栲栳堤,yrdb1514,kaolao di,ds_309
nm_2007,栲栳灣,yrdb1515,kaolao wan,ds_310
nm_2008,栲栳鎮,yrdb1516,kaolao zhen,us_80923
nm_2009,格根托灰廟,yrdb1517,gegentuohui miao,us_81029
nm_2010,桃北廳,yrdb1518,taobei ting,ds_121
nm_2011,桃北廳,yrdb1518,taobei ting, ds_587
nm_2012,桃南廳,yrdb1519,taonan ting,ds_1181
nm_2013,桃園,yrdb1520,taoyuan,ds_589
nm_2014,桃汛,yrdb1521,taoxun,ds_588
nm_2015,桃源,yrdb1522,taoyuan,ds_2
nm_2016,桃源,yrdb1522,taoyuan, ds_35
nm_2017,桃源,yrdb1522,taoyuan, ds_65
nm_2018,桃源,yrdb1522,taoyuan, ds_251
nm_2019,桃源,yrdb1522,taoyuan, ds_256
nm_2020,桃源,yrdb1522,taoyuan, ds_330
nm_2021,桃源,yrdb1522,taoyuan, ds_457
nm_2022,桃源,yrdb1522,taoyuan, ds_512
nm_2023,桃源,yrdb1522,taoyuan, ds_590
nm_2024,桃源,yrdb1522,taoyuan, ds_725
nm_2025,桃源,yrdb1522,taoyuan, ds_371
nm_2026,桃源,yrdb1522,taoyuan, ds_386
nm_2027,桃源,yrdb1522,taoyuan, ds_1182
nm_2028,桃源廳,yrdb1524,taoyuan ting,ds_741
nm_2029,桑元村,yrdb1526,sangyuan cun,ds_494
nm_2030,桑園子,yrdb1527,sangyuanzi,us_81115
nm_2031,桑壁鎮,yrdb1528,sangbi zhen,us_80757
nm_2032,桑家渡,yrdb1529,sangjia du,ds_493
nm_2033,桑梓鎮,yrdb1530,sangzi zhen,us_80992
nm_2034,桑泉城,yrdb1531,sangquan cheng,us_20153
nm_2035,桑泉城,yrdb1531,sangquan cheng, us_40070
nm_2036,桑蓋,yrdb1532,sanggai,us_81072
nm_2037,橋門,yrdb1533,qiaomen,us_20190
nm_2038,樺林堡,yrdb1534,hualin bao,us_80617
nm_2039,梁,yrdb1535,liang,us_10053
nm_2040,梁國,yrdb1536,liang guo,ds_1621
nm_2041,梁家莊,yrdb1537,liangjia zhuang,ds_338
nm_2042,梁山,yrdb1538,liang shan,ds_1054
nm_2043,梁山宮,yrdb1539,liangshan gong,us_20017
nm_2044,梁山宮,yrdb1539,liangshan gong, us_20050
nm_2045,梁山泊,yrdb1540,liangshanpo,ds_341
nm_2046,梁村口,yrdb1541,liangcun kou,ds_337
nm_2047,梁樓溝,yrdb1542,lianglou gou,ds_340
nm_2048,梁靖,yrdb1543,liangjing,ds_339
nm_2049,梗陽城,yrdb1546,gengyang cheng,us_20195
nm_2050,梗陽城,yrdb1546,gengyang cheng, us_40128
nm_2051,梗陽城,yrdb1546,gengyang cheng, us_40263
nm_2052,梗陽城,yrdb1546,gengyang cheng, us_20118
nm_2053,梧中聚,yrdb1547,wuzhongju,us_20129
nm_2054,梨林鋪,yrdb1548,lilin pu,ds_321
nm_2055,棠林集,yrdb1549,tanglin ji,ds_585
nm_2056,棣州,yrdb1550,di zhou,ds_1047
nm_2057,棣州,yrdb1550,di zhou, ds_1355
nm_2058,棫陽宮,yrdb1551,yuyang gong,us_20048
nm_2059,椒村,yrdb1552,jiao cun,us_80194
nm_2060,楚丘縣,yrdb1553,chuqiu xian,ds_898
nm_2061,楚國,yrdb1554,chu guo,ds_1573
nm_2062,楚州,yrdb1555,chu zhou,ds_1341
nm_2063,樓子,yrdb1556,louzi,us_80618
nm_2064,樓溝堡,yrdb1557,lougou bao,us_70051
nm_2065,樓煩,yrdb1558,loufan,us_80862
