name_id,language,name,en_transliteration,yrdb_id,attestation
nm_2184,en,andong,,yrdb796,ds_141
nm_2185,zh-cn,安東,,yrdb796,ds_169
nm_2186,en,andong,,yrdb796,ds_169
nm_2187,zh-cn,安東,,yrdb796,ds_255
nm_2188,en,andong,,yrdb796,ds_255
nm_2189,zh-cn,安東,,yrdb796,ds_270
nm_2190,en,andong,,yrdb796,ds_270
nm_2191,zh-cn,安東,,yrdb796,ds_415
nm_2192,en,andong,,yrdb796,ds_415
nm_2193,zh-cn,安東,,yrdb796,ds_574
nm_2194,en,andong,,yrdb796,ds_574
nm_2195,zh-cn,安東,,yrdb796,ds_633
nm_2196,en,andong,,yrdb796,ds_633
nm_2197,zh-cn,安東,,yrdb796,ds_664
nm_2198,en,andong,,yrdb796,ds_664
nm_2199,zh-cn,安東,,yrdb796,ds_670
nm_2200,en,andong,,yrdb796,ds_670
nm_2201,zh-cn,安東,,yrdb796,ds_726
nm_2202,en,andong,,yrdb796,ds_726
nm_2203,zh-cn,安東,,yrdb796,ds_744
nm_2204,en,andong,,yrdb796,ds_744
nm_2205,zh-cn,安東,,yrdb796,ds_874
nm_2206,en,andong,,yrdb796,ds_874
nm_2207,zh-cn,山陽縣,,yrdb797,ds_159
nm_2208,en,shanyang xian,,yrdb797,ds_159
nm_2209,zh-cn,山陽縣,,yrdb797,ds_609
nm_2210,en,shanyang xian,,yrdb797,ds_609
nm_2211,zh-cn,山陽縣,,yrdb797,ds_834
nm_2212,en,shanyang xian,,yrdb797,ds_834
nm_2213,zh-cn,安豐,,yrdb800,ds_875
nm_2214,en,anfeng,,yrdb800,ds_875
nm_2215,zh-cn,安仁閘,,yrdb801,ds_6
nm_2216,en,anrenzha,,yrdb801,ds_6
nm_2217,zh-cn,安化寨,,yrdb802,us_70457
nm_2218,en,anhua zhai,,yrdb802,us_70457
nm_2219,zh-cn,安國鎮,,yrdb803,us_80502
nm_2220,en,anguo zhen,,yrdb803,us_80502
nm_2221,zh-cn,安夷城,,yrdb804,us_40249
nm_2222,en,anyi cheng,,yrdb804,us_40249
nm_2223,zh-cn,安寧堡,,yrdb805,us_70174
nm_2224,en,anning bao,,yrdb805,us_70174
nm_2225,zh-cn,安寧堡,,yrdb805,us_80374
nm_2226,en,anning bao,,yrdb805,us_80374
nm_2227,zh-cn,安定堡,,yrdb806,us_70293
nm_2228,en,anding bao,,yrdb806,us_70293
nm_2229,zh-cn,安家莊,,yrdb807,ds_4
nm_2230,en,anjia zhuang,,yrdb807,ds_4
nm_2231,zh-cn,安家廟,,yrdb808,ds_3
nm_2232,en,anjia miao,,yrdb808,ds_3
nm_2233,zh-cn,安宿疃鎮,,yrdb809,us_80841
nm_2234,en,ansutuan zhen,,yrdb809,us_80841
nm_2235,zh-cn,安山鎮,,yrdb810,ds_7
nm_2236,en,anshan zhen,,yrdb810,ds_7
nm_2237,zh-cn,安平鎮,,yrdb811,ds_5
nm_2238,en,anping zhen,,yrdb811,ds_5
nm_2239,zh-cn,安徽,,yrdb812,ds_1571
nm_2240,en,anhui,,yrdb812,ds_1571
nm_2241,zh-cn,安徽,,yrdb812,ds_1763
nm_2242,en,anhui,,yrdb812,ds_1763
nm_2243,zh-cn,新關,,yrdb813,us_70265
nm_2244,en,xin guan,,yrdb813,us_70265
nm_2245,zh-cn,安故縣,,yrdb814,us_30034
nm_2246,en,angu xian,,yrdb814,us_30034
nm_2247,zh-cn,安昌鎮,,yrdb815,us_80990
nm_2248,en,anchang zhen,,yrdb815,us_80990
nm_2249,zh-cn,安次,,yrdb816,ds_873
nm_2250,en,anci,,yrdb816,ds_873
nm_2251,zh-cn,安民城,,yrdb817,us_40114
nm_2252,en,anmin cheng,,yrdb817,us_40114
nm_2253,zh-cn,安賜堡,,yrdb818,us_80823
nm_2254,en,anci bao,,yrdb818,us_80823
nm_2255,zh-cn,安邊堡,,yrdb819,us_80089
nm_2256,en,anbian bao,,yrdb819,us_80089
nm_2257,zh-cn,安邊堡,,yrdb819,us_80464
nm_2258,en,anbian bao,,yrdb819,us_80464
nm_2259,zh-cn,安陽,,yrdb820,us_10128
nm_2260,en,anyang,,yrdb820,us_10128
nm_2261,zh-cn,安陽,,yrdb820,ds_1320
nm_2262,en,anyang,,yrdb820,ds_1320
nm_2263,zh-cn,安陵城,,yrdb821,us_40228
nm_2264,en,anling cheng,,yrdb821,us_40228
nm_2265,zh-cn,安魯,,yrdb822,us_80635
nm_2266,en,anlu,,yrdb822,us_80635
nm_2267,zh-cn,宋口,,yrdb823,ds_556
nm_2268,en,song kou,,yrdb823,ds_556
nm_2269,zh-cn,宋國,,yrdb824,ds_1652
nm_2270,en,song guo,,yrdb824,ds_1652
nm_2271,zh-cn,宋城縣,,yrdb826,ds_1167
nm_2272,en,songcheng xian,,yrdb826,ds_1167
nm_2273,zh-cn,宋城縣,,yrdb826,ds_1489
nm_2274,en,songcheng xian,,yrdb826,ds_1489
nm_2275,zh-cn,宋城堡,,yrdb827,us_70222
nm_2276,en,songcheng bao,,yrdb827,us_70222
nm_2277,zh-cn,宋家莊,,yrdb828,ds_555
nm_2278,en,songjia zhuang,,yrdb828,ds_555
nm_2279,zh-cn,宋家灣,,yrdb829,ds_554
nm_2280,en,songjia wan,,yrdb829,ds_554
nm_2281,zh-cn,宋州,,yrdb830,ds_273
nm_2282,en,song zhou,,yrdb830,ds_273
nm_2283,zh-cn,宋州,,yrdb830,ds_1490
nm_2284,en,song zhou,,yrdb830,ds_1490
nm_2285,zh-cn,宋店,,yrdb831,us_80022
nm_2286,en,songdian,,yrdb831,us_80022
nm_2287,zh-cn,宗城,,yrdb832,ds_850
nm_2288,en,zong cheng,,yrdb832,ds_850
nm_2289,zh-cn,宗城,,yrdb832,ds_1317
nm_2290,en,zong cheng,,yrdb832,ds_1317
nm_2291,zh-cn,宗艾鎮,,yrdb833,us_80877
nm_2292,en,zongai zhen,,yrdb833,us_80877
nm_2293,zh-cn,官軍鎮,,yrdb834,us_81011
nm_2294,en,guanjun zhen,,yrdb834,us_81011
nm_2295,zh-cn,官堡,,yrdb835,us_80386
nm_2296,en,guan bao,,yrdb835,us_80386
nm_2297,zh-cn,官底鎮,,yrdb836,us_80213
nm_2298,en,guandi zhen,,yrdb836,us_80213
nm_2299,zh-cn,官橋堡,,yrdb837,us_80478
nm_2300,en,guanqiao bao,,yrdb837,us_80478
nm_2301,zh-cn,官菜園,,yrdb838,us_70351
nm_2302,en,guancaiyuan,,yrdb838,us_70351
nm_2303,zh-cn,官菜園,,yrdb838,us_80073
nm_2304,en,guancaiyuan,,yrdb838,us_80073
nm_2305,zh-cn,定國寺,,yrdb839,ds_123
nm_2306,en,dingguo si,,yrdb839,ds_123
nm_2307,zh-cn,定羌,,yrdb840,us_70172
nm_2308,en,dingqiang,,yrdb840,us_70172
nm_2309,zh-cn,定襄,,yrdb841,us_30134
nm_2310,en,dingxiang,,yrdb841,us_30134
nm_2311,zh-cn,定邊營,,yrdb842,us_70289
nm_2312,en,dingbian ying,,yrdb842,us_70289
nm_2313,zh-cn,定遠驛,,yrdb844,us_81116
nm_2314,en,dingyuan yi,,yrdb844,us_81116
nm_2315,zh-cn,定遠驛,,yrdb844,us_70429
nm_2316,en,dingyuan yi,,yrdb844,us_70429
nm_2317,zh-cn,定鎮,,yrdb845,ds_125
nm_2318,en,ding zhen,,yrdb845,ds_125
nm_2319,zh-cn,定陽,,yrdb846,us_20021
nm_2320,en,dingyang,,yrdb846,us_20021
nm_2321,zh-cn,定陽,,yrdb846,us_10132
nm_2322,en,dingyang,,yrdb846,us_10132
nm_2323,zh-cn,定陽,,yrdb846,us_40032
nm_2324,en,dingyang,,yrdb846,us_40032
nm_2325,zh-cn,定陶,,yrdb847,ds_124
nm_2326,en,dingtao,,yrdb847,ds_124
nm_2327,zh-cn,定陶,,yrdb847,ds_913
nm_2328,en,dingtao,,yrdb847,ds_913
nm_2329,zh-cn,宛馮,,yrdb848,us_10004
nm_2330,en,wanfeng,,yrdb848,us_10004
nm_2331,zh-cn,宜春苑,,yrdb849,us_20089
nm_2332,en,yichun yuan,,yrdb849,us_20089
nm_2333,zh-cn,長武縣,,yrdb851,us_70274
nm_2334,en,changwu xian,,yrdb851,us_70274
nm_2335,zh-cn,長武縣,,yrdb851,us_70455
nm_2336,en,changwu xian,,yrdb851,us_70455
nm_2337,zh-cn,長武縣,,yrdb851,us_70453
nm_2338,en,changwu xian,,yrdb851,us_70453
nm_2339,zh-cn,寶豐縣,,yrdb852,us_80450
nm_2340,en,baofeng xian,,yrdb852,us_80450
nm_2341,zh-cn,寶應,,yrdb853,ds_877
nm_2342,en,baoying,,yrdb853,ds_877
nm_2343,zh-cn,宣和堡,,yrdb854,us_70202
nm_2344,en,xuanhe bao,,yrdb854,us_70202
nm_2345,zh-cn,宣大邊地,,yrdb855,ds_1658
nm_2346,en,xuandabiandi,,yrdb855,ds_1658
nm_2347,zh-cn,宣州,,yrdb856,ds_1534
nm_2348,en,xuan zhou,,yrdb856,ds_1534
nm_2349,zh-cn,宣曲,,yrdb857,us_20088
nm_2350,en,xuanqu,,yrdb857,us_20088
nm_2351,zh-cn,宣武衛,,yrdb858,ds_1250
nm_2352,en,xuanwuwei,,yrdb858,ds_1250
nm_2353,zh-cn,宣武場,,yrdb859,us_30084
nm_2354,en,xuanwuchang,,yrdb859,us_30084
nm_2355,zh-cn,宮河鎮,,yrdb860,us_80580
nm_2356,en,gonghe zhen,,yrdb860,us_80580
nm_2357,zh-cn,寬叠連不剌站,,yrdb861,us_70419
nm_2358,en,kuandielianbula zhan,,yrdb861,us_70419
nm_2359,zh-cn,宿南廳,,yrdb862,ds_854
nm_2360,en,sunan ting,,yrdb862,ds_854
nm_2361,zh-cn,宿嵬口,,yrdb863,us_70226
nm_2362,en,suwei kou,,yrdb863,us_70226
nm_2363,zh-cn,宿州,,yrdb864,ds_157
nm_2364,en,su zhou,,yrdb864,ds_157
nm_2365,zh-cn,宿州,,yrdb864,ds_1244
nm_2366,en,su zhou,,yrdb864,ds_1244
nm_2367,zh-cn,宿州,,yrdb864,ds_1529
nm_2368,en,su zhou,,yrdb864,ds_1529
nm_2369,zh-cn,宿胥口,,yrdb865,ds_730
nm_2370,en,suxu kou,,yrdb865,ds_730
nm_2371,zh-cn,宿遷縣,,yrdb866,ds_43
nm_2372,en,suqian xian,,yrdb866,ds_43
nm_2373,zh-cn,宿遷縣,,yrdb866,ds_177
nm_2374,en,suqian xian,,yrdb866,ds_177
nm_2375,zh-cn,宿遷縣,,yrdb866,ds_333
nm_2376,en,suqian xian,,yrdb866,ds_333
nm_2377,zh-cn,宿遷縣,,yrdb866,ds_378
nm_2378,en,suqian xian,,yrdb866,ds_378
nm_2379,zh-cn,宿遷縣,,yrdb866,ds_418
nm_2380,en,suqian xian,,yrdb866,ds_418
nm_2381,zh-cn,宿遷縣,,yrdb866,ds_655
nm_2382,en,suqian xian,,yrdb866,ds_655
nm_2383,zh-cn,宿遷縣,,yrdb866,ds_696
nm_2384,en,suqian xian,,yrdb866,ds_696
nm_2385,zh-cn,宿遷縣,,yrdb866,ds_703
nm_2386,en,suqian xian,,yrdb866,ds_703
nm_2387,zh-cn,宿遷縣,,yrdb866,ds_721
nm_2388,en,suqian xian,,yrdb866,ds_721
nm_2389,zh-cn,宿遷縣,,yrdb866,ds_734
nm_2390,en,suqian xian,,yrdb866,ds_734
nm_2391,zh-cn,宿遷縣,,yrdb866,ds_759
nm_2392,en,suqian xian,,yrdb866,ds_759
nm_2393,zh-cn,宿遷縣,,yrdb866,ds_822
nm_2394,en,suqian xian,,yrdb866,ds_822
nm_2395,zh-cn,宿遷縣,,yrdb866,ds_864
nm_2396,en,suqian xian,,yrdb866,ds_864
nm_2397,zh-cn,宿遷縣,,yrdb866,ds_870
nm_2398,en,suqian xian,,yrdb866,ds_870
nm_2399,zh-cn,宿遷縣,,yrdb866,ds_1241
nm_2400,en,suqian xian,,yrdb866,ds_1241
nm_2401,zh-cn,宿遷縣,,yrdb866,ds_1242
nm_2402,en,suqian xian,,yrdb866,ds_1242
nm_2403,zh-cn,宿遷縣,,yrdb866,ds_1243
nm_2404,en,suqian xian,,yrdb866,ds_1243
nm_2405,zh-cn,密,,yrdb867,ds_1087
nm_2406,en,mi,,yrdb867,ds_1087
nm_2407,zh-cn,密州,,yrdb868,ds_1449
nm_2408,en,mi zhou,,yrdb868,ds_1449
nm_2409,zh-cn,密艾亭,,yrdb869,us_20123
nm_2410,en,miai ting,,yrdb869,us_20123
nm_2411,zh-cn,富家堡,,yrdb870,us_70349
nm_2412,en,fujia pu,,yrdb870,us_70349
nm_2413,zh-cn,富平,,yrdb871,us_40194
nm_2414,en,fuping,,yrdb871,us_40194
nm_2415,zh-cn,寒溝驛,,yrdb873,us_80409
nm_2416,en,hangou yi,,yrdb873,us_80409
nm_2417,zh-cn,寒湖鎮,,yrdb874,us_80894
nm_2418,en,hanhu zhen,,yrdb874,us_80894
nm_2419,zh-cn,察汗庫爾,,yrdb875,us_81023
nm_2420,en,chahankuer,,yrdb875,us_81023
nm_2421,zh-cn,察罕紮達海,,yrdb876,us_81018
nm_2422,en,chahanzhadahai,,yrdb876,us_81018
nm_2423,zh-cn,察罕腦兒站,,yrdb877,us_70483
nm_2424,en,chahannaoer zhan,,yrdb877,us_70483
nm_2425,zh-cn,寸金澱,,yrdb878,ds_83
nm_2426,en,cunjindian,,yrdb878,ds_83
nm_2427,zh-cn,對竹堡,,yrdb879,us_80780
nm_2428,en,duizhu bao,,yrdb879,us_80780
nm_2429,zh-cn,寺前鎮,,yrdb880,us_80173
nm_2430,en,siqian zhen,,yrdb880,us_80173
nm_2431,zh-cn,寺莊鎮,,yrdb881,us_80960
nm_2432,en,sizhuang zhen,,yrdb881,us_80960
nm_2433,zh-cn,尋麻橋,,yrdb882,us_70424
nm_2434,en,xunma qiao,,yrdb882,us_70424
nm_2435,zh-cn,壽州,,yrdb883,ds_837
nm_2436,en,shou zhou,,yrdb883,ds_837
nm_2437,zh-cn,壽州,,yrdb883,ds_1483
nm_2438,en,shou zhou,,yrdb883,ds_1483
nm_2439,zh-cn,壽張縣,,yrdb884,ds_19
nm_2440,en,shouzhang xian,,yrdb884,ds_19
nm_2441,zh-cn,壽張縣,,yrdb884,ds_733
nm_2442,en,shouzhang xian,,yrdb884,ds_733
nm_2443,zh-cn,壽張縣,,yrdb884,ds_765
nm_2444,en,shouzhang xian,,yrdb884,ds_765
nm_2445,zh-cn,壽張縣,,yrdb884,ds_1159
nm_2446,en,shouzhang xian,,yrdb884,ds_1159
nm_2447,zh-cn,壽陽城,,yrdb885,us_40125
nm_2448,en,shouyang cheng,,yrdb885,us_40125
nm_2449,zh-cn,壽陽城,,yrdb885,us_40264
nm_2450,en,shouyang cheng,,yrdb885,us_40264
nm_2451,zh-cn,封丘,,yrdb886,ds_149
nm_2452,en,feng qiu,,yrdb886,ds_149
nm_2453,zh-cn,封丘,,yrdb886,ds_1368
nm_2454,en,feng qiu,,yrdb886,ds_1368
nm_2455,zh-cn,封丘,,yrdb886,ds_932
nm_2456,en,feng qiu,,yrdb886,ds_932
nm_2457,zh-cn,封丘,,yrdb886,ds_933
nm_2458,en,feng qiu,,yrdb886,ds_933
nm_2459,zh-cn,封丘,,yrdb886,ds_97
nm_2460,en,feng qiu,,yrdb886,ds_97
nm_2461,zh-cn,封丘,,yrdb886,ds_291
nm_2462,en,feng qiu,,yrdb886,ds_291
nm_2463,zh-cn,封丘,,yrdb886,ds_718
nm_2464,en,feng qiu,,yrdb886,ds_718
nm_2465,zh-cn,封田,,yrdb889,us_30106
nm_2466,en,fengtian,,yrdb889,us_30106
nm_2467,zh-cn,封陵,,yrdb892,us_10069
nm_2468,en,fengling,,yrdb892,us_10069
nm_2469,zh-cn,射虎谷,,yrdb893,us_20251
nm_2470,en,shehu gu,,yrdb893,us_20251
nm_2471,zh-cn,射陽湖,,yrdb894,ds_1729
nm_2472,en,sheyanghu,,yrdb894,ds_1729
nm_2473,zh-cn,將軍會堡,,yrdb895,us_70045
nm_2474,en,jiangjunhui bao,,yrdb895,us_70045
nm_2475,zh-cn,將軍會堡,,yrdb895,us_80648
nm_2476,en,jiangjunhui bao,,yrdb895,us_80648
nm_2477,zh-cn,將臺堡,,yrdb896,us_80492
nm_2478,en,jiangtai bao,,yrdb896,us_80492
nm_2479,zh-cn,將陵埽,,yrdb897,ds_282
nm_2480,en,jiangling sao,,yrdb897,ds_282
nm_2481,zh-cn,尉氏縣,,yrdb898,ds_1193
nm_2482,en,weishi xian,,yrdb898,ds_1193
nm_2483,zh-cn,小代堡,,yrdb899,us_80655
nm_2484,en,xiaodai bao,,yrdb899,us_80655
nm_2485,zh-cn,小劉莊,,yrdb900,ds_706
nm_2486,en,xiaoliu zhuang,,yrdb900,ds_706
nm_2487,zh-cn,小口,,yrdb901,us_80955
nm_2488,en,xiao kou,,yrdb901,us_80955
nm_2489,zh-cn,小吳埽,,yrdb902,ds_711
nm_2490,en,xiaowu sao,,yrdb902,ds_711
nm_2491,zh-cn,小壩子,,yrdb903,ds_700
nm_2492,en,xiaobazi,,yrdb903,ds_700
nm_2493,zh-cn,小宋集,,yrdb904,ds_709
nm_2494,en,xiaosong ji,,yrdb904,ds_709
nm_2495,zh-cn,小峽,,yrdb905,us_80325
nm_2496,en,xiaoxia,,yrdb905,us_80325
nm_2497,zh-cn,小平津關,,yrdb906,us_20232
nm_2498,en,xiaopingjin guan,,yrdb906,us_20232
nm_2499,zh-cn,小店,,yrdb907,ds_701
nm_2500,en,xiaodian,,yrdb907,ds_701
nm_2501,zh-cn,小店堡,,yrdb908,us_80705
nm_2502,en,xiaodian bao,,yrdb908,us_80705
nm_2503,zh-cn,小樓子,,yrdb909,us_80398
nm_2504,en,xiaolouzi,,yrdb909,us_80398
nm_2505,zh-cn,小榆谷,,yrdb910,us_40253
nm_2506,en,xiaoyu gu,,yrdb910,us_40253
nm_2507,zh-cn,小槐里,,yrdb911,us_30022
nm_2508,en,xiaohuaili,,yrdb911,us_30022
nm_2509,zh-cn,小河口,,yrdb912,ds_703
nm_2510,en,xiaohe kou,,yrdb912,ds_703
nm_2511,zh-cn,小流口,,yrdb913,ds_707
nm_2512,en,xiaoliu kou,,yrdb913,ds_707
nm_2513,zh-cn,小浮橋,,yrdb914,ds_702
nm_2514,en,xiaofu qiao,,yrdb914,ds_702
nm_2515,zh-cn,小清口,,yrdb915,ds_708
nm_2516,en,xiaoqing kou,,yrdb915,ds_708
nm_2517,zh-cn,小潭溪,,yrdb916,ds_710
nm_2518,en,xiaotanxi,,yrdb916,ds_710
nm_2519,zh-cn,小石口,,yrdb917,us_70143
nm_2520,en,xiaoshi kou,,yrdb917,us_70143
nm_2521,zh-cn,小石口,,yrdb917,us_80842
nm_2522,en,xiaoshi kou,,yrdb917,us_80842
nm_2523,zh-cn,小金堤,,yrdb919,ds_705
nm_2524,en,xiaojin di,,yrdb919,ds_705
nm_2525,zh-cn,小黃村,,yrdb920,ds_704
nm_2526,en,xiaohuang cun,,yrdb920,ds_704
nm_2527,zh-cn,少梁,,yrdb921,us_10086
nm_2528,en,shaoliang,,yrdb921,us_10086
nm_2529,zh-cn,尚家口,,yrdb922,ds_1155
nm_2530,en,shangjia kou,,yrdb922,ds_1155
nm_2531,zh-cn,堯城鎮,,yrdb923,us_80692
nm_2532,en,yaocheng zhen,,yrdb923,us_80692
nm_2533,zh-cn,屍鄉,,yrdb924,us_20074
nm_2534,en,shi xiang,,yrdb924,us_20074
nm_2535,zh-cn,屍鄉,,yrdb924,us_20231
nm_2536,en,shi xiang,,yrdb924,us_20231
nm_2537,zh-cn,屍鄉,,yrdb924,us_30069
nm_2538,en,shi xiang,,yrdb924,us_30069
nm_2539,zh-cn,屍鄉,,yrdb924,us_40180
nm_2540,en,shi xiang,,yrdb924,us_40180
nm_2541,zh-cn,尹家衛鎮,,yrdb925,us_80243
nm_2542,en,yinjiawei zhen,,yrdb925,us_80243
nm_2543,zh-cn,屯子鎮,,yrdb926,us_80554
nm_2544,en,tunzi zhen,,yrdb926,us_80554
nm_2545,zh-cn,屯氏河,,yrdb927,ds_1741
nm_2546,en,tunshi he,,yrdb927,ds_1741
nm_2547,zh-cn,屯留,,yrdb928,us_20034
nm_2548,en,tunliu,,yrdb928,us_20034
nm_2549,zh-cn,山東,,yrdb929,ds_14
nm_2550,en,shandong,,yrdb929,ds_14
nm_2551,zh-cn,山東,,yrdb929,ds_25
nm_2552,en,shandong,,yrdb929,ds_25
nm_2553,zh-cn,山東,,yrdb929,ds_47
nm_2554,en,shandong,,yrdb929,ds_47
nm_2555,zh-cn,山東,,yrdb929,ds_231
nm_2556,en,shandong,,yrdb929,ds_231
nm_2557,zh-cn,山東,,yrdb929,ds_236
nm_2558,en,shandong,,yrdb929,ds_236
nm_2559,zh-cn,山東,,yrdb929,ds_254
nm_2560,en,shandong,,yrdb929,ds_254
nm_2561,zh-cn,山東,,yrdb929,ds_286
nm_2562,en,shandong,,yrdb929,ds_286
nm_2563,zh-cn,山東,,yrdb929,ds_339
nm_2564,en,shandong,,yrdb929,ds_339
nm_2565,zh-cn,山東,,yrdb929,ds_351
nm_2566,en,shandong,,yrdb929,ds_351
nm_2567,zh-cn,山東,,yrdb929,ds_361
nm_2568,en,shandong,,yrdb929,ds_361
nm_2569,zh-cn,山東,,yrdb929,ds_364
nm_2570,en,shandong,,yrdb929,ds_364
nm_2571,zh-cn,山東,,yrdb929,ds_433
nm_2572,en,shandong,,yrdb929,ds_433
nm_2573,zh-cn,山東,,yrdb929,ds_467
nm_2574,en,shandong,,yrdb929,ds_467
nm_2575,zh-cn,山東,,yrdb929,ds_548
nm_2576,en,shandong,,yrdb929,ds_548
nm_2577,zh-cn,山東,,yrdb929,ds_562
nm_2578,en,shandong,,yrdb929,ds_562
nm_2579,zh-cn,山東,,yrdb929,ds_575
nm_2580,en,shandong,,yrdb929,ds_575
nm_2581,zh-cn,山東,,yrdb929,ds_585
nm_2582,en,shandong,,yrdb929,ds_585
nm_2583,zh-cn,山東,,yrdb929,ds_602
nm_2584,en,shandong,,yrdb929,ds_602
nm_2585,zh-cn,山東,,yrdb929,ds_632
nm_2586,en,shandong,,yrdb929,ds_632
nm_2587,zh-cn,山東,,yrdb929,ds_647
nm_2588,en,shandong,,yrdb929,ds_647
nm_2589,zh-cn,山東,,yrdb929,ds_654
nm_2590,en,shandong,,yrdb929,ds_654
nm_2591,zh-cn,山東,,yrdb929,ds_698
nm_2592,en,shandong,,yrdb929,ds_698
nm_2593,zh-cn,山東,,yrdb929,ds_709
nm_2594,en,shandong,,yrdb929,ds_709
nm_2595,zh-cn,山東,,yrdb929,ds_749
nm_2596,en,shandong,,yrdb929,ds_749
nm_2597,zh-cn,山東,,yrdb929,ds_788
nm_2598,en,shandong,,yrdb929,ds_788
nm_2599,zh-cn,山東,,yrdb929,ds_792
nm_2600,en,shandong,,yrdb929,ds_792
nm_2601,zh-cn,山東,,yrdb929,ds_842
nm_2602,en,shandong,,yrdb929,ds_842
nm_2603,zh-cn,山東,,yrdb929,ds_887
nm_2604,en,shandong,,yrdb929,ds_887
nm_2605,zh-cn,山東,,yrdb929,ds_1034
nm_2606,en,shandong,,yrdb929,ds_1034
nm_2607,zh-cn,山東,,yrdb929,ds_1051
nm_2608,en,shandong,,yrdb929,ds_1051
nm_2609,zh-cn,山東,,yrdb929,ds_1356
nm_2610,en,shandong,,yrdb929,ds_1356
nm_2611,zh-cn,山東,,yrdb929,ds_1638
nm_2612,en,shandong,,yrdb929,ds_1638
nm_2613,zh-cn,山東,,yrdb929,ds_1639
nm_2614,en,shandong,,yrdb929,ds_1639
nm_2615,zh-cn,山東,,yrdb929,ds_1640
nm_2616,en,shandong,,yrdb929,ds_1640
nm_2617,zh-cn,山東,,yrdb929,ds_1782
nm_2618,en,shandong,,yrdb929,ds_1782
nm_2619,zh-cn,山東西路,,yrdb930,ds_1641
nm_2620,en,shandongxi lu,,yrdb930,ds_1641
nm_2621,zh-cn,山丹縣,,yrdb931,ds_1145
nm_2622,en,shandan xian,,yrdb931,ds_1145
nm_2623,zh-cn,山安廳,,yrdb932,ds_1144
nm_2624,en,shanan ting,,yrdb932,ds_1144
nm_2625,zh-cn,山寨鎮,,yrdb933,us_81148
nm_2626,en,shanzhai zhen,,yrdb933,us_81148
nm_2627,zh-cn,山河鎮,,yrdb934,us_80583
nm_2628,en,shanhe zhen,,yrdb934,us_80583
nm_2629,zh-cn,山盱廳,,yrdb935,ds_1146
nm_2630,en,shanxu ting,,yrdb935,ds_1146
nm_2631,zh-cn,山西,,yrdb936,ds_212
nm_2632,en,shanxi,,yrdb936,ds_212
nm_2633,zh-cn,山西,,yrdb936,ds_766
nm_2634,en,shanxi,,yrdb936,ds_766
nm_2635,zh-cn,山西,,yrdb936,ds_1460
nm_2636,en,shanxi,,yrdb936,ds_1460
nm_2637,zh-cn,山西,,yrdb936,ds_1642
nm_2638,en,shanxi,,yrdb936,ds_1642
nm_2639,zh-cn,山西,,yrdb936,ds_1783
nm_2640,en,shanxi,,yrdb936,ds_1783
nm_2641,zh-cn,山門鎮,,yrdb937,us_80547
nm_2642,en,shanmen zhen,,yrdb937,us_80547
nm_2643,zh-cn,山陽,,yrdb938,ds_204
nm_2644,en,shanyang,,yrdb938,ds_204
nm_2645,zh-cn,山陽,,yrdb938,ds_228
nm_2646,en,shanyang,,yrdb938,ds_228
nm_2647,zh-cn,山陽,,yrdb938,ds_377
nm_2648,en,shanyang,,yrdb938,ds_377
nm_2649,zh-cn,山陽,,yrdb938,ds_382
nm_2650,en,shanyang,,yrdb938,ds_382
nm_2651,zh-cn,山陽,,yrdb938,ds_423
nm_2652,en,shanyang,,yrdb938,ds_423
nm_2653,zh-cn,山陽,,yrdb938,ds_499
nm_2654,en,shanyang,,yrdb938,ds_499
nm_2655,zh-cn,山陽,,yrdb938,ds_511
nm_2656,en,shanyang,,yrdb938,ds_511
nm_2657,zh-cn,山陽,,yrdb938,ds_688
nm_2658,en,shanyang,,yrdb938,ds_688
nm_2659,zh-cn,山陽,,yrdb938,ds_1147
nm_2660,en,shanyang,,yrdb938,ds_1147
nm_2661,zh-cn,山陽縣,,yrdb939,ds_800
nm_2662,en,shanyang xian,,yrdb939,ds_800
nm_2663,zh-cn,岑原丘,,yrdb940,us_40184
nm_2664,en,cenyuan qiu,,yrdb940,us_40184
nm_2665,zh-cn,岔口,,yrdb941,us_80104
nm_2666,en,cha kou,,yrdb941,us_80104
nm_2667,zh-cn,岔口,,yrdb941,us_80135
nm_2668,en,cha kou,,yrdb941,us_80135
nm_2669,zh-cn,岔口村,,yrdb942,us_80679
nm_2670,en,chakou cun,,yrdb942,us_80679
nm_2671,zh-cn,嵐關坪,,yrdb943,us_80385
nm_2672,en,languan ping,,yrdb943,us_80385
nm_2673,zh-cn,嵐州,,yrdb944,ds_1439
nm_2674,en,lan zhou,,yrdb944,ds_1439
nm_2675,zh-cn,關子嶺,,yrdb945,us_80750
nm_2676,en,guanzi ling,,yrdb945,us_80750
nm_2677,zh-cn,關子嶺,,yrdb945,us_70067
nm_2678,en,guanzi ling,,yrdb945,us_70067
nm_2679,zh-cn,岱嶽鎮,,yrdb946,us_80846
nm_2680,en,daiyue zhen,,yrdb946,us_80846
nm_2681,zh-cn,嶽州,,yrdb947,ds_1559
nm_2682,en,yue zhou,,yrdb947,ds_1559
nm_2683,zh-cn,嶽新莊,,yrdb948,ds_799
nm_2684,en,yuexin zhuang,,yrdb948,ds_799
nm_2685,zh-cn,岷州,,yrdb949,ds_1450
nm_2686,en,min zhou,,yrdb949,ds_1450
nm_2687,zh-cn,岸門,,yrdb950,us_10088
nm_2688,en,anmen,,yrdb950,us_10088
