ptatt_id,place_id,attestation_id
ptatt_2189,yrdb1658,us_80403
ptatt_2190,yrdb1659,us_80861
ptatt_2191,yrdb1660,ds_1553
ptatt_2192,yrdb1661,us_80102
ptatt_2193,yrdb1663,us_70206
ptatt_2194,yrdb1664,ds_782
ptatt_2195,yrdb1665,ds_783
ptatt_2196,yrdb1666,us_80410
ptatt_2197,yrdb1667,ds_1276
ptatt_2198,yrdb1668,ds_1279
ptatt_2199,yrdb1669,us_70294
ptatt_2200,yrdb1670,ds_1277
ptatt_2201,yrdb1671,ds_1278
ptatt_2202,yrdb1672,ds_942
ptatt_2203,yrdb1673,ds_1692
ptatt_2204,yrdb1674,us_80305
ptatt_2205,yrdb1675,ds_1693
ptatt_2206,yrdb1676,ds_1381
ptatt_2207,yrdb1677,ds_553
ptatt_2208,yrdb1677,ds_344
ptatt_2209,yrdb1677,ds_1165
ptatt_2210,yrdb1679,ds_1140
ptatt_2211,yrdb1680,ds_1474
ptatt_2212,yrdb1681,ds_1605
ptatt_2213,yrdb1682,ds_281
ptatt_2214,yrdb1683,ds_1606
ptatt_2215,yrdb1684,ds_1412
ptatt_2216,yrdb1685,ds_1604
ptatt_2217,yrdb1687,ds_1608
ptatt_2218,yrdb1687,ds_1772
ptatt_2219,yrdb1687,ds_1607
ptatt_2220,yrdb1688,ds_1773
ptatt_2221,yrdb1689,ds_1018
ptatt_2222,yrdb1690,us_80971
ptatt_2223,yrdb1691,ds_1340
ptatt_2224,yrdb1692,us_80245
ptatt_2225,yrdb1693,us_40040
ptatt_2226,yrdb1693,us_40049
ptatt_2227,yrdb1693,us_40214
ptatt_2228,yrdb1694,ds_1124
ptatt_2229,yrdb1695,ds_619
ptatt_2230,yrdb1696,ds_503
ptatt_2231,yrdb1696,ds_1010
ptatt_2232,yrdb1698,ds_1572
ptatt_2233,yrdb1699,us_40096
ptatt_2234,yrdb1703,ds_1586
ptatt_2235,yrdb1704,ds_37
ptatt_2236,yrdb1705,ds_1199
ptatt_2237,yrdb1706,ds_1745
ptatt_2238,yrdb1707,us_10051
ptatt_2239,yrdb1708,us_70475
ptatt_2240,yrdb1709,ds_1020
ptatt_2241,yrdb1709,ds_1111
ptatt_2242,yrdb1709,ds_1366
ptatt_2243,yrdb1710,us_40288
ptatt_2244,yrdb1711,ds_1686
ptatt_2245,yrdb1712,us_20026
ptatt_2246,yrdb1712,us_10085
ptatt_2247,yrdb1712,us_20062
ptatt_2248,yrdb1714,ds_1128
ptatt_2249,yrdb1715,ds_1725
ptatt_2250,yrdb1716,ds_1127
ptatt_2251,yrdb1717,ds_1126
ptatt_2252,yrdb1718,ds_775
ptatt_2253,yrdb1719,ds_1544
ptatt_2254,yrdb1720,ds_774
ptatt_2255,yrdb1721,us_40297
ptatt_2256,yrdb1721,ds_1200
ptatt_2257,yrdb1721,us_40196
ptatt_2258,yrdb1721,us_40197
ptatt_2259,yrdb1723,us_70377
ptatt_2260,yrdb1723,us_80034
ptatt_2261,yrdb1724,ds_511
ptatt_2262,yrdb1725,ds_510
ptatt_2263,yrdb1726,ds_512
ptatt_2264,yrdb1727,ds_804
ptatt_2265,yrdb1728,ds_1088
ptatt_2266,yrdb1729,us_70218
ptatt_2267,yrdb1730,us_80610
ptatt_2268,yrdb1730,us_81059
ptatt_2269,yrdb1731,us_30132
ptatt_2270,yrdb1732,us_70134
ptatt_2271,yrdb1733,us_80495
ptatt_2272,yrdb1735,us_80863
ptatt_2273,yrdb1735,us_70096
ptatt_2274,yrdb1736,us_81039
ptatt_2275,yrdb1738,us_80865
ptatt_2276,yrdb1738,us_70100
ptatt_2277,yrdb1739,ds_497
ptatt_2278,yrdb1740,us_70344
ptatt_2279,yrdb1741,us_80421
ptatt_2280,yrdb1742,us_81102
ptatt_2281,yrdb1743,us_70009
ptatt_2282,yrdb1744,ds_498
ptatt_2283,yrdb1745,us_40244
ptatt_2284,yrdb1746,us_80781
ptatt_2285,yrdb1747,us_80300
ptatt_2286,yrdb1748,ds_148
ptatt_2287,yrdb1748,ds_267
ptatt_2288,yrdb1748,ds_360
ptatt_2289,yrdb1748,ds_395
ptatt_2290,yrdb1748,ds_414
ptatt_2291,yrdb1748,ds_462
ptatt_2292,yrdb1748,ds_550
ptatt_2293,yrdb1748,ds_752
ptatt_2294,yrdb1748,ds_1102
ptatt_2295,yrdb1749,ds_1721
ptatt_2296,yrdb1750,ds_241
ptatt_2297,yrdb1750,ds_1093
ptatt_2298,yrdb1750,ds_1333
ptatt_2299,yrdb1751,ds_1161
ptatt_2300,yrdb1751,ds_1162
ptatt_2301,yrdb1752,ds_1589
ptatt_2302,yrdb1753,ds_1590
ptatt_2303,yrdb1754,ds_1346
ptatt_2304,yrdb1754,ds_1521
ptatt_2305,yrdb1755,ds_18
ptatt_2306,yrdb1755,ds_1387
ptatt_2307,yrdb1756,us_80620
ptatt_2308,yrdb1757,ds_982
ptatt_2309,yrdb1759,ds_979
ptatt_2310,yrdb1760,ds_1587
ptatt_2311,yrdb1760,ds_1582
ptatt_2312,yrdb1760,ds_1583
ptatt_2313,yrdb1760,ds_1767
ptatt_2314,yrdb1761,ds_1588
ptatt_2315,yrdb1762,ds_1584
ptatt_2316,yrdb1762,ds_1585
ptatt_2317,yrdb1763,ds_1586
ptatt_2318,yrdb1764,ds_208
ptatt_2319,yrdb1765,ds_152
ptatt_2320,yrdb1765,ds_290
ptatt_2321,yrdb1765,ds_296
ptatt_2322,yrdb1765,ds_320
ptatt_2323,yrdb1765,ds_380
ptatt_2324,yrdb1765,ds_388
ptatt_2325,yrdb1765,ds_448
ptatt_2326,yrdb1765,ds_580
ptatt_2327,yrdb1765,ds_722
ptatt_2328,yrdb1765,ds_796
ptatt_2329,yrdb1765,ds_967
ptatt_2330,yrdb1765,ds_984
ptatt_2331,yrdb1765,ds_985
ptatt_2332,yrdb1765,ds_986
ptatt_2333,yrdb1765,ds_1065
ptatt_2334,yrdb1765,ds_1085
ptatt_2335,yrdb1765,ds_1166
ptatt_2336,yrdb1765,ds_1212
ptatt_2337,yrdb1765,ds_1215
ptatt_2338,yrdb1765,ds_1224
ptatt_2339,yrdb1765,ds_1253
ptatt_2340,yrdb1765,ds_1591
ptatt_2341,yrdb1765,ds_1768
ptatt_2342,yrdb1765,ds_1085
ptatt_2343,yrdb1765,ds_1385
ptatt_2344,yrdb1767,ds_1592
ptatt_2345,yrdb1768,ds_210
ptatt_2346,yrdb1769,us_80674
ptatt_2347,yrdb1769,ds_209
ptatt_2348,yrdb1770,ds_212
ptatt_2349,yrdb1771,us_20099
ptatt_2350,yrdb1772,ds_211
ptatt_2351,yrdb1773,ds_1594
ptatt_2352,yrdb1774,ds_336
ptatt_2353,yrdb1774,ds_1388
ptatt_2354,yrdb1775,ds_216
ptatt_2355,yrdb1776,ds_1593
ptatt_2356,yrdb1777,us_20241
ptatt_2357,yrdb1777,us_10073
ptatt_2358,yrdb1778,ds_981
ptatt_2359,yrdb1779,ds_1595
ptatt_2360,yrdb1780,ds_983
ptatt_2361,yrdb1781,us_80623
ptatt_2362,yrdb1782,ds_1012
ptatt_2363,yrdb1783,ds_980
ptatt_2364,yrdb1783,ds_1384
ptatt_2365,yrdb1784,us_40094
ptatt_2366,yrdb1784,ds_213
ptatt_2367,yrdb1784,ds_214
ptatt_2368,yrdb1784,ds_851
ptatt_2369,yrdb1784,ds_1386
ptatt_2370,yrdb1784,ds_984
ptatt_2371,yrdb1784,ds_985
ptatt_2372,yrdb1784,us_10012
ptatt_2373,yrdb1786,ds_214
ptatt_2374,yrdb1788,us_80037
ptatt_2375,yrdb1788,us_40095
ptatt_2376,yrdb1788,ds_215
ptatt_2377,yrdb1788,ds_986
ptatt_2378,yrdb1788,ds_615
ptatt_2379,yrdb1790,us_40093
ptatt_2380,yrdb1791,us_80217
ptatt_2381,yrdb1792,us_70442
ptatt_2382,yrdb1793,ds_1294
ptatt_2383,yrdb1794,us_80247
ptatt_2384,yrdb1795,us_80903
ptatt_2385,yrdb1796,us_20065
ptatt_2386,yrdb1797,us_70407
ptatt_2387,yrdb1798,ds_1487
ptatt_2388,yrdb1798,ds_1488
ptatt_2389,yrdb1799,ds_1732
ptatt_2390,yrdb1800,ds_1720
ptatt_2391,yrdb1802,us_80059
ptatt_2392,yrdb1802,us_70326
ptatt_2393,yrdb1803,us_40209
ptatt_2394,yrdb1804,us_10031
ptatt_2395,yrdb1804,us_40003
ptatt_2396,yrdb1805,ds_936
ptatt_2397,yrdb1806,ds_1173
ptatt_2398,yrdb1806,ds_1735
ptatt_2399,yrdb1807,ds_581
ptatt_2400,yrdb1808,ds_1497
ptatt_2401,yrdb1809,us_40257
ptatt_2402,yrdb1810,ds_1293
ptatt_2403,yrdb1811,ds_1027
ptatt_2404,yrdb1812,ds_1425
ptatt_2405,yrdb1813,ds_1708
ptatt_2406,yrdb1814,us_30113
ptatt_2407,yrdb1814,ds_1028
ptatt_2408,yrdb1814,ds_1029
ptatt_2409,yrdb1815,us_80088
ptatt_2410,yrdb1816,ds_1541
ptatt_2411,yrdb1817,us_40183
ptatt_2412,yrdb1817,ds_380
ptatt_2413,yrdb1818,us_80139
ptatt_2414,yrdb1819,us_40225
ptatt_2415,yrdb1820,us_30081
ptatt_2416,yrdb1821,ds_1602
ptatt_2417,yrdb1822,us_20243
ptatt_2418,yrdb1823,us_30030
ptatt_2419,yrdb1824,ds_1082
ptatt_2420,yrdb1824,ds_1422
ptatt_2421,yrdb1824,ds_1447
ptatt_2422,yrdb1824,ds_1357
ptatt_2423,yrdb1826,us_40162
ptatt_2424,yrdb1827,us_10096
ptatt_2425,yrdb1828,us_80715
ptatt_2426,yrdb1829,ds_1418
ptatt_2427,yrdb1830,ds_1190
ptatt_2428,yrdb1831,ds_1651
ptatt_2429,yrdb1832,us_70365
ptatt_2430,yrdb1832,us_80003
ptatt_2431,yrdb1832,us_40067
ptatt_2432,yrdb1833,us_70089
ptatt_2433,yrdb1833,us_80745
ptatt_2434,yrdb1834,ds_228
ptatt_2435,yrdb1835,ds_1390
ptatt_2436,yrdb1837,us_80452
ptatt_2437,yrdb1837,us_70228
ptatt_2438,yrdb1838,us_70456
ptatt_2439,yrdb1839,ds_506
ptatt_2440,yrdb1840,us_40290
ptatt_2441,yrdb1841,us_70403
ptatt_2442,yrdb1842,ds_1695
ptatt_2443,yrdb1843,ds_229
ptatt_2444,yrdb1844,ds_1452
ptatt_2445,yrdb1845,ds_614
ptatt_2446,yrdb1846,ds_465
ptatt_2447,yrdb1847,ds_1761
ptatt_2448,yrdb1849,ds_1404
ptatt_2449,yrdb1849,ds_1602
ptatt_2450,yrdb1850,ds_272
ptatt_2451,yrdb1852,ds_1011
ptatt_2452,yrdb1852,ds_1405
ptatt_2453,yrdb1852,ds_1051
ptatt_2454,yrdb1854,ds_422
ptatt_2455,yrdb1854,ds_1012
ptatt_2456,yrdb1854,ds_1406
ptatt_2457,yrdb1855,ds_927
ptatt_2458,yrdb1855,ds_1538
ptatt_2459,yrdb1856,ds_1017
ptatt_2460,yrdb1856,ds_1138
ptatt_2461,yrdb1856,ds_1408
ptatt_2462,yrdb1857,ds_1704
ptatt_2463,yrdb1857,ds_1403
ptatt_2464,yrdb1858,ds_1016
ptatt_2465,yrdb1859,ds_3
ptatt_2466,yrdb1859,ds_167
ptatt_2467,yrdb1859,ds_193
ptatt_2468,yrdb1859,ds_493
ptatt_2469,yrdb1859,ds_519
ptatt_2470,yrdb1859,ds_520
ptatt_2471,yrdb1859,ds_634
ptatt_2472,yrdb1859,ds_1013
ptatt_2473,yrdb1861,ds_273
ptatt_2474,yrdb1862,ds_1014
ptatt_2475,yrdb1862,ds_1407
ptatt_2476,yrdb1862,ds_649
ptatt_2477,yrdb1862,ds_1015
ptatt_2478,yrdb1864,us_80603
ptatt_2479,yrdb1864,us_81055
ptatt_2480,yrdb1865,ds_1703
ptatt_2481,yrdb1866,us_30089
ptatt_2482,yrdb1867,ds_1664
ptatt_2483,yrdb1868,ds_1665
ptatt_2484,yrdb1869,ds_1039
ptatt_2485,yrdb1870,ds_1038
ptatt_2486,yrdb1870,ds_1432
ptatt_2487,yrdb1872,us_30054
ptatt_2488,yrdb1872,us_40065
ptatt_2489,yrdb1873,ds_453
ptatt_2490,yrdb1874,ds_156
ptatt_2491,yrdb1875,ds_973
ptatt_2492,yrdb1876,us_70192
ptatt_2493,yrdb1877,ds_196
ptatt_2494,yrdb1878,ds_197
ptatt_2495,yrdb1879,ds_971
ptatt_2496,yrdb1879,ds_972
ptatt_2497,yrdb1881,ds_1380
ptatt_2498,yrdb1882,ds_974
ptatt_2499,yrdb1883,ds_1739
ptatt_2500,yrdb1884,us_20117
ptatt_2501,yrdb1885,us_10036
ptatt_2502,yrdb1886,us_70194
ptatt_2503,yrdb1886,us_80491
ptatt_2504,yrdb1888,us_40116
ptatt_2505,yrdb1888,us_40259
ptatt_2506,yrdb1888,us_10154
ptatt_2507,yrdb1889,us_80298
ptatt_2508,yrdb1890,us_80228
ptatt_2509,yrdb1891,us_70078
ptatt_2510,yrdb1892,ds_1475
ptatt_2511,yrdb1893,ds_280
ptatt_2512,yrdb1894,ds_1372
ptatt_2513,yrdb1895,us_70353
ptatt_2514,yrdb1896,ds_346
ptatt_2515,yrdb1896,ds_1570
ptatt_2516,yrdb1897,us_70492
ptatt_2517,yrdb1898,ds_1121
ptatt_2518,yrdb1899,ds_1598
ptatt_2519,yrdb1899,ds_1770
ptatt_2520,yrdb1899,ds_1599
ptatt_2521,yrdb1899,ds_1600
ptatt_2522,yrdb1901,ds_61
ptatt_2523,yrdb1901,ds_94
ptatt_2524,yrdb1901,ds_563
ptatt_2525,yrdb1901,ds_683
ptatt_2526,yrdb1901,ds_998
ptatt_2527,yrdb1901,ds_999
ptatt_2528,yrdb1901,ds_1000
ptatt_2529,yrdb1903,ds_458
ptatt_2530,yrdb1903,ds_680
ptatt_2531,yrdb1903,ds_755
ptatt_2532,yrdb1903,ds_1134
ptatt_2533,yrdb1903,ds_1182
ptatt_2534,yrdb1903,ds_1396
ptatt_2535,yrdb1904,ds_1147
ptatt_2536,yrdb1905,ds_1699
ptatt_2537,yrdb1906,ds_1397
ptatt_2538,yrdb1907,ds_178
ptatt_2539,yrdb1908,ds_158
ptatt_2540,yrdb1909,ds_1208
ptatt_2541,yrdb1909,ds_1478
ptatt_2542,yrdb1910,us_20098
ptatt_2543,yrdb1911,ds_1133
ptatt_2544,yrdb1912,us_80801
ptatt_2545,yrdb1913,ds_1470
ptatt_2546,yrdb1914,us_70280
ptatt_2547,yrdb1915,us_70307
ptatt_2548,yrdb1915,us_80061
ptatt_2549,yrdb1916,us_80110
ptatt_2550,yrdb1917,us_80041
ptatt_2551,yrdb1917,us_70340
ptatt_2552,yrdb1918,us_80340
ptatt_2553,yrdb1919,ds_477
ptatt_2554,yrdb1920,us_70238
ptatt_2555,yrdb1920,us_80459
ptatt_2556,yrdb1921,ds_478
ptatt_2557,yrdb1922,us_80388
ptatt_2558,yrdb1922,us_70180
ptatt_2559,yrdb1923,ds_1726
ptatt_2560,yrdb1924,ds_476
ptatt_2561,yrdb1925,ds_87
ptatt_2562,yrdb1926,ds_32
ptatt_2563,yrdb1926,ds_210
ptatt_2564,yrdb1926,ds_316
ptatt_2565,yrdb1926,ds_592
ptatt_2566,yrdb1926,ds_594
ptatt_2567,yrdb1926,ds_638
ptatt_2568,yrdb1926,ds_659
ptatt_2569,yrdb1926,ds_667
ptatt_2570,yrdb1926,ds_814
ptatt_2571,yrdb1926,ds_1134
ptatt_2572,yrdb1927,ds_475
ptatt_2573,yrdb1928,us_70466
ptatt_2574,yrdb1929,us_80690
ptatt_2575,yrdb1930,ds_766
ptatt_2576,yrdb1931,us_80056
ptatt_2577,yrdb1932,us_10063
ptatt_2578,yrdb1932,us_40002
ptatt_2579,yrdb1933,ds_1555
ptatt_2580,yrdb1934,us_80424
ptatt_2581,yrdb1935,ds_886
ptatt_2582,yrdb1936,ds_1197
ptatt_2583,yrdb1937,ds_654
ptatt_2584,yrdb1938,ds_655
ptatt_2585,yrdb1939,us_80347
ptatt_2586,yrdb1940,us_70386
ptatt_2587,yrdb1940,us_70064
ptatt_2588,yrdb1940,us_80739
ptatt_2589,yrdb1941,us_80576
ptatt_2590,yrdb1943,ds_900
ptatt_2591,yrdb1943,ds_1114
ptatt_2592,yrdb1944,ds_1194
ptatt_2593,yrdb1944,ds_1654
ptatt_2594,yrdb1945,us_30118
ptatt_2595,yrdb1946,ds_648
ptatt_2596,yrdb1947,ds_1743
ptatt_2597,yrdb1948,us_10068
ptatt_2598,yrdb1949,ds_1769
ptatt_2599,yrdb1950,ds_1391
ptatt_2600,yrdb1951,us_70489
ptatt_2601,yrdb1952,ds_1392
ptatt_2602,yrdb1953,ds_1596
ptatt_2603,yrdb1954,ds_242
ptatt_2604,yrdb1955,us_80606
ptatt_2605,yrdb1955,us_81074
ptatt_2606,yrdb1956,us_20175
ptatt_2607,yrdb1957,ds_1701
ptatt_2608,yrdb1958,us_70309
ptatt_2609,yrdb1958,us_80584
ptatt_2610,yrdb1959,ds_1727
ptatt_2611,yrdb1960,us_40179
ptatt_2612,yrdb1961,us_80702
ptatt_2613,yrdb1962,ds_495
ptatt_2614,yrdb1963,ds_897
ptatt_2615,yrdb1964,ds_992
ptatt_2616,yrdb1964,ds_24
ptatt_2617,yrdb1964,ds_146
ptatt_2618,yrdb1964,ds_198
ptatt_2619,yrdb1964,ds_598
ptatt_2620,yrdb1964,ds_1049
ptatt_2621,yrdb1964,ds_1071
ptatt_2622,yrdb1964,ds_1280
ptatt_2623,yrdb1964,ds_1394
ptatt_2624,yrdb1966,us_80657
ptatt_2625,yrdb1967,ds_1102
ptatt_2626,yrdb1968,us_20192
ptatt_2627,yrdb1969,ds_403
ptatt_2628,yrdb1970,ds_881
ptatt_2629,yrdb1971,ds_125
ptatt_2630,yrdb1971,ds_881
ptatt_2631,yrdb1971,ds_1328
ptatt_2632,yrdb1972,us_81129
ptatt_2633,yrdb1973,ds_1696
ptatt_2634,yrdb1974,us_81100
ptatt_2635,yrdb1975,ds_1758
ptatt_2636,yrdb1976,ds_436
ptatt_2637,yrdb1977,ds_437
ptatt_2638,yrdb1978,ds_435
ptatt_2639,yrdb1979,ds_438
ptatt_2640,yrdb1980,us_40159
ptatt_2641,yrdb1981,us_20035
ptatt_2642,yrdb1981,us_40117
ptatt_2643,yrdb1981,ds_1446
ptatt_2644,yrdb1984,ds_583
ptatt_2645,yrdb1985,us_30004
ptatt_2646,yrdb1985,us_30052
ptatt_2647,yrdb1985,us_70471
ptatt_2648,yrdb1985,us_40016
ptatt_2649,yrdb1985,us_40030
ptatt_2650,yrdb1985,us_40060
ptatt_2651,yrdb1985,us_40276
ptatt_2652,yrdb1985,ds_610
ptatt_2653,yrdb1985,ds_1187
ptatt_2654,yrdb1986,ds_46
ptatt_2655,yrdb1986,ds_156
ptatt_2656,yrdb1986,ds_223
ptatt_2657,yrdb1986,ds_500
ptatt_2658,yrdb1986,ds_565
ptatt_2659,yrdb1986,ds_621
ptatt_2660,yrdb1986,ds_623
ptatt_2661,yrdb1986,ds_711
ptatt_2662,yrdb1986,ds_779
ptatt_2663,yrdb1986,ds_922
ptatt_2664,yrdb1986,ds_1056
ptatt_2665,yrdb1986,ds_1336
ptatt_2666,yrdb1987,ds_889
ptatt_2667,yrdb1987,ds_1335
ptatt_2668,yrdb1988,ds_1382
ptatt_2669,yrdb1989,us_10025
ptatt_2670,yrdb1992,ds_68
ptatt_2671,yrdb1992,ds_76
ptatt_2672,yrdb1992,ds_244
ptatt_2673,yrdb1992,ds_622
ptatt_2674,yrdb1992,ds_1118
ptatt_2675,yrdb1992,ds_1117
ptatt_2676,yrdb1992,ds_313
ptatt_2677,yrdb1992,ds_357
ptatt_2678,yrdb1992,ds_924
ptatt_2679,yrdb1992,ds_1461
ptatt_2680,yrdb1993,ds_298
ptatt_2681,yrdb1993,ds_319
ptatt_2682,yrdb1993,ds_1548
ptatt_2683,yrdb1994,us_80249
ptatt_2684,yrdb1995,us_80266
ptatt_2685,yrdb1996,us_70333
ptatt_2686,yrdb1997,us_70026
ptatt_2687,yrdb1997,us_70338
ptatt_2688,yrdb1998,ds_262
ptatt_2689,yrdb2000,ds_417
ptatt_2690,yrdb2001,us_20223
ptatt_2691,yrdb2001,us_40170
ptatt_2692,yrdb2001,ds_1073
ptatt_2693,yrdb2002,ds_73
ptatt_2694,yrdb2002,ds_108
ptatt_2695,yrdb2002,ds_310
ptatt_2696,yrdb2002,ds_539
ptatt_2697,yrdb2002,ds_540
ptatt_2698,yrdb2002,ds_1070
ptatt_2699,yrdb2002,ds_1068
ptatt_2700,yrdb2003,ds_1069
ptatt_2701,yrdb2003,ds_152
ptatt_2702,yrdb2005,ds_1476
ptatt_2703,yrdb2006,ds_425
ptatt_2704,yrdb2006,ds_1444
ptatt_2705,yrdb2007,ds_348
ptatt_2706,yrdb2008,us_20253
ptatt_2707,yrdb2009,ds_1071
ptatt_2708,yrdb2010,us_70029
ptatt_2709,yrdb2011,ds_347
ptatt_2710,yrdb2012,ds_1072
ptatt_2711,yrdb2014,ds_741
ptatt_2712,yrdb2015,us_80392
ptatt_2713,yrdb2016,us_10125
ptatt_2714,yrdb2017,us_10061
ptatt_2715,yrdb2018,ds_287
ptatt_2716,yrdb2019,us_80835
ptatt_2717,yrdb2020,ds_285
ptatt_2718,yrdb2021,us_80232
ptatt_2719,yrdb2022,ds_286
ptatt_2720,yrdb2023,us_70366
ptatt_2721,yrdb2023,us_81157
ptatt_2722,yrdb2024,us_80499
ptatt_2723,yrdb2025,ds_1515
ptatt_2724,yrdb2026,ds_1659
ptatt_2725,yrdb2027,us_70420
ptatt_2726,yrdb2028,ds_746
ptatt_2727,yrdb2029,ds_1751
ptatt_2728,yrdb2030,us_40142
ptatt_2729,yrdb2031,us_70095
ptatt_2730,yrdb2031,us_80864
ptatt_2731,yrdb2033,ds_434
ptatt_2732,yrdb2034,ds_433
ptatt_2733,yrdb2035,us_80633
ptatt_2734,yrdb2036,us_80873
ptatt_2735,yrdb2037,us_80137
ptatt_2736,yrdb2038,us_80922
ptatt_2737,yrdb2039,us_70423
ptatt_2738,yrdb2040,us_20102
ptatt_2739,yrdb2041,us_20248
ptatt_2740,yrdb2042,us_81081
ptatt_2741,yrdb2043,us_20069
ptatt_2742,yrdb2044,us_10113
ptatt_2743,yrdb2044,us_40024
ptatt_2744,yrdb2045,us_20252
ptatt_2745,yrdb2046,us_81173
ptatt_2746,yrdb2047,us_20041
ptatt_2747,yrdb2047,us_10140
ptatt_2748,yrdb2048,ds_315
ptatt_2749,yrdb2048,ds_314
ptatt_2750,yrdb2050,us_70159
ptatt_2751,yrdb2050,us_80995
ptatt_2752,yrdb2051,us_70041
ptatt_2753,yrdb2052,us_70211
ptatt_2754,yrdb2052,us_80436
ptatt_2755,yrdb2054,ds_795
ptatt_2756,yrdb2055,ds_794
ptatt_2757,yrdb2056,us_40160
ptatt_2758,yrdb2057,ds_628
ptatt_2759,yrdb2058,ds_621
ptatt_2760,yrdb2059,ds_627
ptatt_2761,yrdb2060,us_80999
ptatt_2762,yrdb2061,ds_644
ptatt_2763,yrdb2062,us_20158
ptatt_2764,yrdb2062,us_10071
ptatt_2765,yrdb2063,ds_622
ptatt_2766,yrdb2064,us_70003
ptatt_2767,yrdb2065,ds_632
ptatt_2768,yrdb2066,ds_639
ptatt_2769,yrdb2067,ds_634
ptatt_2770,yrdb2067,ds_635
ptatt_2771,yrdb2068,us_80128
ptatt_2772,yrdb2069,ds_637
ptatt_2773,yrdb2070,us_81174
ptatt_2774,yrdb2071,us_80625
ptatt_2775,yrdb2072,ds_636
ptatt_2776,yrdb2073,us_80839
ptatt_2777,yrdb2074,ds_630
ptatt_2778,yrdb2075,us_80534
ptatt_2779,yrdb2076,ds_633
ptatt_2780,yrdb2077,ds_638
ptatt_2781,yrdb2078,us_80132
ptatt_2782,yrdb2079,ds_629
ptatt_2783,yrdb2080,ds_631
ptatt_2784,yrdb2081,us_80211
ptatt_2785,yrdb2082,us_80684
ptatt_2786,yrdb2083,ds_642
ptatt_2787,yrdb2084,ds_646
ptatt_2788,yrdb2085,us_80947
ptatt_2789,yrdb2086,ds_624
ptatt_2790,yrdb2087,ds_625
ptatt_2791,yrdb2088,ds_626
ptatt_2792,yrdb2089,us_81162
ptatt_2793,yrdb2090,us_80794
ptatt_2794,yrdb2091,ds_643
ptatt_2795,yrdb2092,ds_623
ptatt_2796,yrdb2093,ds_1742
ptatt_2797,yrdb2094,ds_641
ptatt_2798,yrdb2095,ds_640
ptatt_2799,yrdb2096,ds_645
ptatt_2800,yrdb2097,ds_620
ptatt_2801,yrdb2098,ds_447
ptatt_2802,yrdb2099,us_20154
ptatt_2803,yrdb2100,us_10078
ptatt_2804,yrdb2101,us_40099
ptatt_2805,yrdb2102,ds_1375
ptatt_2806,yrdb2103,ds_244
ptatt_2807,yrdb2104,us_81164
ptatt_2808,yrdb2105,us_20257
ptatt_2809,yrdb2105,us_40048
ptatt_2810,yrdb2105,us_40189
ptatt_2811,yrdb2105,us_40039
ptatt_2812,yrdb2106,us_70257
ptatt_2813,yrdb2106,us_80493
ptatt_2814,yrdb2106,us_70444
ptatt_2815,yrdb2107,ds_615
ptatt_2816,yrdb2109,ds_616
ptatt_2817,yrdb2110,us_80812
ptatt_2818,yrdb2111,us_80101
ptatt_2819,yrdb2112,us_70137
ptatt_2820,yrdb2113,us_80123
ptatt_2821,yrdb2114,us_20053
ptatt_2822,yrdb2114,us_20143
ptatt_2823,yrdb2114,us_40229
ptatt_2824,yrdb2116,us_20016
ptatt_2825,yrdb2117,us_81178
ptatt_2826,yrdb2118,us_40173
ptatt_2827,yrdb2118,us_20212
ptatt_2828,yrdb2119,ds_161
ptatt_2829,yrdb2120,ds_336
ptatt_2830,yrdb2120,ds_948
ptatt_2831,yrdb2120,ds_1032
ptatt_2832,yrdb2120,ds_1388
ptatt_2833,yrdb2120,ds_1575
ptatt_2834,yrdb2120,ds_1766
ptatt_2835,yrdb2121,ds_1576
ptatt_2836,yrdb2122,us_40299
ptatt_2837,yrdb2123,us_81118
ptatt_2838,yrdb2124,us_80329
ptatt_2839,yrdb2125,us_70247
ptatt_2840,yrdb2125,us_80471
ptatt_2841,yrdb2126,us_80726
ptatt_2842,yrdb2127,us_80326
ptatt_2843,yrdb2128,ds_600
ptatt_2844,yrdb2129,ds_599
ptatt_2845,yrdb2130,us_80237
ptatt_2846,yrdb2131,us_80078
ptatt_2847,yrdb2132,us_80813
ptatt_2848,yrdb2133,us_20111
ptatt_2849,yrdb2134,us_80322
ptatt_2850,yrdb2135,ds_509
ptatt_2851,yrdb2136,us_70059
ptatt_2852,yrdb2136,us_80672
ptatt_2853,yrdb2137,us_81125
ptatt_2854,yrdb2138,ds_360
ptatt_2855,yrdb2138,ds_1075
ptatt_2856,yrdb2139,us_20131
ptatt_2857,yrdb2140,ds_1601
ptatt_2858,yrdb2141,ds_1353
ptatt_2859,yrdb2142,us_80035
ptatt_2860,yrdb2143,us_80197
ptatt_2861,yrdb2144,us_81099
ptatt_2862,yrdb2145,us_30047
ptatt_2863,yrdb2146,ds_26
ptatt_2864,yrdb2147,us_70295
ptatt_2865,yrdb2148,us_80612
ptatt_2866,yrdb2149,us_70482
ptatt_2867,yrdb2150,us_80371
ptatt_2868,yrdb2151,us_80092
ptatt_2869,yrdb2152,ds_21
ptatt_2870,yrdb2153,ds_19
ptatt_2871,yrdb2154,ds_23
ptatt_2872,yrdb2155,us_81087
ptatt_2873,yrdb2156,us_80714
ptatt_2874,yrdb2157,us_80946
ptatt_2875,yrdb2158,ds_876
ptatt_2876,yrdb2160,us_81151
ptatt_2877,yrdb2160,us_70446
