Location_id,Place_id,Attestation,Latitude,Longitude
loc_3577,yrdb2720,us_20036,113.0337629,36.66374469
loc_3578,yrdb2720,us_10034,113.008067,36.59409916
loc_3579,yrdb2720,us_40007,112.995344,36.69708968
loc_3580,yrdb2721,ds_1520,112.1163611,32.01102778
loc_3581,yrdb2722,ds_693,115.0751,34.4296
loc_3582,yrdb2722,ds_1223,115.4886083,34.21860556
loc_3583,yrdb2723,ds_1512,112.4471889,34.61906389
loc_3584,yrdb2724,ds_1214,112.7834306,34.72852222
loc_3585,yrdb2725,ds_681,114.5335,33.7922
loc_3586,yrdb2725,ds_1215,114.5335,33.7922
loc_3587,yrdb2727,us_80587,108.076374,35.81583443
loc_3588,yrdb2728,ds_1514,107.4814361,41.15293889
loc_3589,yrdb2729,us_80373,103.554933,36.09384352
loc_3590,yrdb2730,ds_1511,105.2976278,34.01257222
loc_3591,yrdb2731,us_80363,102.8013271,36.51309687
loc_3592,yrdb2731,us_70361,102.8722991,36.53378029
loc_3593,yrdb2733,us_70007,111.007959,34.97322214
loc_3594,yrdb2735,ds_1513,101.7820222,36.622725
loc_3595,yrdb2735,ds_428,102.3884778,36.48253056
loc_3596,yrdb2736,us_70136,113.2623185,39.80716692
loc_3597,yrdb2737,us_81133,105.5144293,36.53962245
loc_3598,yrdb2738,us_81172,107.4757912,35.12895284
loc_3599,yrdb2739,ds_1748,,
loc_3600,yrdb2740,us_80997,112.5169399,36.9360982
loc_3601,yrdb2741,us_80575,107.6810344,35.73858415
loc_3602,yrdb2742,us_70356,101.524558,36.62262733
loc_3603,yrdb2743,us_80509,104.8240732,35.65428508
loc_3604,yrdb2744,us_30057,111.3882621,36.0441167
loc_3605,yrdb2744,us_40248,101.7760832,36.5424026
loc_3606,yrdb2745,ds_685,115.9,35.96666667
loc_3607,yrdb2746,ds_691,119.1326528,33.53088889
loc_3608,yrdb2746,ds_683,119.1502,33.5016
loc_3609,yrdb2748,us_81000,112.5987343,36.90428926
loc_3610,yrdb2749,us_81061,112.012541,40.56799733
loc_3611,yrdb2750,ds_684,116.5902806,34.69517222
loc_3612,yrdb2751,us_30104,113.0467299,36.16352071
loc_3613,yrdb2752,us_70276,107.1369567,35.76696206
loc_3614,yrdb2752,us_80550,107.2311651,35.8794523
loc_3615,yrdb2754,us_80994,113.1349421,35.89321943
loc_3616,yrdb2755,us_80874,113.0508756,38.16187836
loc_3617,yrdb2756,us_80898,110.7401834,35.7194063
loc_3618,yrdb2757,ds_686,116.9467361,36.74809444
loc_3619,yrdb2758,us_80976,113.030427,36.68844289
loc_3620,yrdb2759,us_20245,102.2302224,35.91396151
loc_3621,yrdb2760,ds_682,117.1703972,34.26937222
loc_3622,yrdb2761,us_80233,108.138432,33.98373865
loc_3623,yrdb2762,ds_957,115.3893028,35.93398889
loc_3624,yrdb2763,us_80009,111.542403,34.6433888
loc_3625,yrdb2764,us_80919,110.4470868,35.14457335
loc_3626,yrdb2765,us_20028,110.555233,35.08106896
loc_3627,yrdb2765,us_10079,110.6258608,35.03047976
loc_3628,yrdb2766,us_10011,112.4488971,34.59706376
loc_3629,yrdb2767,ds_451,111.2110333,34.83771389
loc_3630,yrdb2767,ds_1415,110.8793583,34.90876944
loc_3631,yrdb2768,us_80916,110.8310661,35.41722139
loc_3632,yrdb2769,us_80876,113.1417583,38.0005616
loc_3633,yrdb2770,us_30091,112.882245,34.67728216
loc_3634,yrdb2770,us_20238,112.8961433,34.64454141
loc_3635,yrdb2770,us_40092,112.9278983,34.64784639
loc_3636,yrdb2772,ds_872,118.9676528,33.56631944
loc_3637,yrdb2773,ds_802,113.6021528,35.02775278
loc_3638,yrdb2774,us_40166,112.8165281,34.68377226
loc_3639,yrdb2775,us_70131,113.7430869,40.02331072
loc_3640,yrdb2776,ds_738,115.5833333,36.63333333
loc_3641,yrdb2777,ds_1065,113.9252833,33.82869444
loc_3642,yrdb2777,ds_1533,113.8462222,34.03691667
loc_3643,yrdb2778,us_80177,109.9288535,34.84437545
loc_3644,yrdb2779,ds_582,118.520125,33.81491389
loc_3645,yrdb2780,ds_1125,115.78,33.8784
loc_3646,yrdb2781,ds_466,116.6847222,36.61983611
loc_3647,yrdb2782,ds_1467,115.78,33.8784
loc_3648,yrdb2783,ds_467,115.924525,34.60895278
loc_3649,yrdb2784,ds_180,116.6660917,35.01024444
loc_3650,yrdb2785,us_20135,108.5529573,34.59868703
loc_3651,yrdb2785,us_10108,108.5647621,34.53932768
loc_3652,yrdb2786,us_40172,112.4369114,34.63946368
loc_3653,yrdb2787,ds_179,,
loc_3654,yrdb2788,ds_273,115.9942,34.17298889
loc_3655,yrdb2789,us_20193,110.6076738,39.39427432
loc_3656,yrdb2790,us_30086,112.6660648,34.70606702
loc_3657,yrdb2791,ds_1158,114.6261833,35.49544722
loc_3658,yrdb2792,ds_1558,,
loc_3659,yrdb2792,ds_1660,,
loc_3660,yrdb2792,ds_1662,,
loc_3661,yrdb2793,ds_1661,,
loc_3662,yrdb2795,us_20049,108.2094562,35.07117313
loc_3663,yrdb2795,us_20134,108.198224,35.0568841
loc_3664,yrdb2796,ds_1326,115.6617222,37.03974722
loc_3665,yrdb2797,us_80645,112.0216293,39.79663058
loc_3666,yrdb2798,ds_182,114.6666667,34.91666667
loc_3667,yrdb2799,ds_970,101.4303889,36.04135
loc_3668,yrdb2801,us_80694,112.353351,37.3973278
loc_3669,yrdb2801,us_70388,112.3538207,37.37122416
loc_3670,yrdb2802,ds_275,115.9333333,34.73333333
loc_3671,yrdb2803,us_80662,111.946651,39.53534287
loc_3672,yrdb2804,us_80654,112.5192119,39.22406969
loc_3673,yrdb2805,ds_276,117.3016472,34.18526667
loc_3674,yrdb2806,us_80836,113.5166494,39.63758589
loc_3675,yrdb2806,ds_277,,
loc_3676,yrdb2807,us_80278,107.21975,34.44307965
loc_3677,yrdb2808,ds_1705,114.8666667,34.83333333
loc_3678,yrdb2809,ds_1463,115.3204944,38.41776111
loc_3679,yrdb2810,ds_946,119.1449056,34.98186111
loc_3680,yrdb2810,ds_947,119.1676083,34.84195556
loc_3681,yrdb2811,us_30111,104.723794,34.90873591
loc_3682,yrdb2812,us_70035,111.6563903,40.20713394
loc_3683,yrdb2813,us_70433,104.5762144,35.03411559
loc_3684,yrdb2814,us_80574,107.8605277,35.82946683
loc_3685,yrdb2815,us_80557,106.9925981,35.17511153
loc_3686,yrdb2816,us_80262,106.756432,35.0018451
loc_3687,yrdb2817,ds_78,119.2333333,33.76666667
loc_3688,yrdb2818,us_70221,105.8930982,38.25467896
loc_3689,yrdb2818,us_80441,105.889859,38.36567756
loc_3690,yrdb2819,us_40047,100.8412379,36.0884738
loc_3691,yrdb2820,us_40176,112.5051706,34.4957602
loc_3692,yrdb2821,ds_217,114.5333333,34.66666667
loc_3693,yrdb2822,us_70383,112.117858,34.3091873
loc_3694,yrdb2822,us_80020,112.1074771,34.30585976
loc_3695,yrdb2824,ds_1663,,
loc_3696,yrdb2825,us_40109,111.6848632,36.36749806
loc_3697,yrdb2826,us_80036,113.1541368,34.87850341
loc_3698,yrdb2827,ds_826,,
loc_3699,yrdb2828,ds_829,116.6405694,34.297
loc_3700,yrdb2829,ds_830,114.1377389,34.98378611
loc_3701,yrdb2830,ds_827,118.2344139,37.47593056
loc_3702,yrdb2831,ds_828,115.5234139,34.66021389
loc_3703,yrdb2832,us_70161,113.1936373,35.8943583
loc_3704,yrdb2833,ds_1078,114.7644861,37.349625
loc_3705,yrdb2833,ds_1562,114.7817,37.7522
loc_3706,yrdb2834,ds_833,,
loc_3707,yrdb2835,us_80959,112.8395734,35.9159401
loc_3708,yrdb2836,us_80798,111.4399801,35.9227563
loc_3709,yrdb2837,us_70158,113.5229031,36.03980085
loc_3710,yrdb2837,us_80219,108.5166067,34.54927497
loc_3711,yrdb2838,us_70318,110.133152,34.68302827
loc_3712,yrdb2838,us_80181,110.1564684,34.71332446
loc_3713,yrdb2839,ds_225,115.6833333,35.55
loc_3714,yrdb2840,ds_832,114.8089972,34.89215
loc_3715,yrdb2841,ds_831,114.9543667,35.05742222
loc_3716,yrdb2842,us_80343,102.6124206,35.5993861
loc_3717,yrdb2843,us_80968,113.2826264,35.65919653
loc_3718,yrdb2844,us_10033,113.349738,36.37739116
loc_3719,yrdb2845,us_40001,112.9339763,34.44401791
loc_3720,yrdb2845,us_30017,112.9157469,34.52550923
loc_3721,yrdb2845,us_30067,112.9250522,34.52063513
loc_3722,yrdb2845,us_10017,112.9432128,34.47447346
loc_3723,yrdb2845,us_20176,112.946476,34.49707074
loc_3724,yrdb2848,ds_59,114.4166667,34.73333333
loc_3725,yrdb2849,us_80505,104.3151657,35.75544088
loc_3726,yrdb2851,us_80157,108.7080101,35.2961565
loc_3727,yrdb2854,us_40254,112.6110195,35.03090133
loc_3728,yrdb2854,us_20032,112.559292,35.03793524
loc_3729,yrdb2854,us_10024,112.5920509,34.98223454
loc_3730,yrdb2854,us_30070,112.4921733,35.07118985
loc_3731,yrdb2854,us_40059,112.5195409,35.02506803
loc_3732,yrdb2854,us_40102,112.5135533,35.11727776
loc_3733,yrdb2855,us_20015,109.0370203,34.29291438
loc_3734,yrdb2855,us_10106,109.0646141,34.21031116
loc_3735,yrdb2856,ds_1398,113.7991556,35.46251667
loc_3736,yrdb2857,ds_713,117.6739333,34.10305278
loc_3737,yrdb2857,ds_714,117.7546889,34.08638611
loc_3738,yrdb2859,ds_715,119.798375,34.01097778
loc_3739,yrdb2860,us_80776,111.7262605,36.47714066
loc_3740,yrdb2861,us_80974,112.4714985,36.23630155
loc_3741,yrdb2862,ds_1623,,
loc_3742,yrdb2863,ds_1777,,
loc_3743,yrdb2864,us_40120,113.3494285,37.07643524
loc_3744,yrdb2864,us_40262,113.3885026,37.05971835
loc_3745,yrdb2865,us_80375,103.3609641,35.91238879
loc_3746,yrdb2866,us_70043,112.0199967,39.78494653
loc_3747,yrdb2866,us_80646,112.0057248,39.76254957
loc_3748,yrdb2867,ds_780,114.6286,35.6993
loc_3749,yrdb2868,us_80939,110.9991991,35.01052139
loc_3750,yrdb2869,ds_1609,,
loc_3751,yrdb2870,ds_798,115.5728861,37.54946667
loc_3752,yrdb2871,us_80535,105.8883735,34.77636376
loc_3753,yrdb2872,us_70039,111.0907804,40.20107383
loc_3754,yrdb2873,us_80361,102.7655343,36.57076306
loc_3755,yrdb2874,us_40275,110.4464879,39.00342626
loc_3756,yrdb2874,us_40300,110.606355,38.935569
loc_3757,yrdb2875,us_70486,104.5533542,36.63433402
loc_3758,yrdb2876,ds_1501,114.5395444,35.66142222
loc_3759,yrdb2878,us_80518,104.6432808,35.28267165
loc_3760,yrdb2878,us_70434,104.6828956,35.2779584
loc_3761,yrdb2879,ds_1502,120.8905278,31.98304444
loc_3762,yrdb2880,ds_1738,,
loc_3763,yrdb2881,us_80454,106.4571658,38.51376131
loc_3764,yrdb2882,ds_603,,
loc_3765,yrdb2883,ds_604,113.2119167,34.84525833
loc_3766,yrdb2884,ds_605,116.0148306,36.02625
loc_3767,yrdb2885,ds_1183,114.4682,34.4742
loc_3768,yrdb2886,us_80455,106.4947081,38.47413326
loc_3769,yrdb2887,us_80362,103.0160839,36.63439471
loc_3770,yrdb2888,ds_1492,105.5895111,30.53553889
loc_3771,yrdb2889,us_81006,112.6214549,36.68162669
loc_3772,yrdb2890,us_80124,109.3805086,36.09625729
loc_3773,yrdb2891,ds_112,,
loc_3774,yrdb2892,ds_1349,111.5955389,25.52925
loc_3775,yrdb2895,ds_113,115.6,34.48333333
loc_3776,yrdb2896,ds_1354,112.0899,32.6841
loc_3777,yrdb2897,us_40156,112.5925902,34.82747574
loc_3778,yrdb2897,us_10014,112.5525057,34.84540796
loc_3779,yrdb2897,us_40153,112.6093556,34.87058678
loc_3780,yrdb2898,ds_975,119.4074722,32.39625278
loc_3781,yrdb2899,us_20170,112.8836586,35.1640431
loc_3782,yrdb2900,us_10006,113.1654571,34.90235313
loc_3783,yrdb2901,ds_726,119.3333333,33.8
loc_3784,yrdb2902,ds_1524,114.4989139,37.07008611
loc_3785,yrdb2903,us_40086,112.4680472,34.44067387
loc_3786,yrdb2904,us_10038,112.0115266,37.0496605
loc_3787,yrdb2905,us_20234,112.7649007,34.48157675
loc_3788,yrdb2905,us_30094,112.7588813,34.50574791
loc_3789,yrdb2906,ds_976,114.5333083,36.62551667
loc_3790,yrdb2907,ds_1104,117.8798778,34.11878333
loc_3791,yrdb2908,ds_1105,,
loc_3792,yrdb2909,ds_128,117.8666667,34.08333333
loc_3793,yrdb2909,ds_463,117.8458444,34.12501944
loc_3794,yrdb2909,ds_586,117.6425028,34.10825833
loc_3795,yrdb2909,ds_716,117.7510167,34.07249167
loc_3796,yrdb2909,ds_747,117.6658778,34.10615556
loc_3797,yrdb2909,ds_774,117,34
loc_3798,yrdb2909,ds_1459,117.8371583,34.13286389
loc_3799,yrdb2910,ds_652,117.9603583,34.01820556
loc_3800,yrdb2911,us_20168,112.1335457,35.11415874
loc_3801,yrdb2912,ds_1540,119.5144444,32.52246111
loc_3802,yrdb2913,us_70212,105.9969809,38.00317352
loc_3803,yrdb2914,us_70373,112.1246924,35.08283991
loc_3804,yrdb2915,ds_507,116.5116028,34.45979167
loc_3805,yrdb2916,ds_508,116.6013583,34.61213056
loc_3806,yrdb2917,us_80560,107.8309908,35.00697857
loc_3807,yrdb2918,ds_1477,117.4874972,27.34347778
loc_3808,yrdb2919,us_80017,112.1215667,35.07877773
loc_3809,yrdb2920,ds_912,114.8953556,35.971525
loc_3810,yrdb2921,us_80209,109.2330358,34.96162486
loc_3811,yrdb2922,ds_1318,117.7368722,36.86356389
loc_3812,yrdb2924,ds_1543,114.3867,36.09985278
loc_3813,yrdb2924,ds_1266,114.408,36.2774
loc_3814,yrdb2925,us_10115,105.7111765,34.47447346
loc_3815,yrdb2926,us_20256,107.8556818,36.00372948
loc_3816,yrdb2926,us_10123,107.8940746,35.91233895
loc_3817,yrdb2927,us_20013,110.3081477,35.19452798
loc_3818,yrdb2927,ds_1217,110.1410194,35.235325
loc_3819,yrdb2929,ds_1710,111.6928944,29.03465556
loc_3820,yrdb2930,ds_521,,
loc_3821,yrdb2930,ds_526,,
loc_3822,yrdb2931,ds_841,,
loc_3823,yrdb2932,ds_840,,
loc_3824,yrdb2933,ds_839,,
loc_3825,yrdb2934,us_20125,103.1600816,36.24045535
loc_3826,yrdb2935,us_10099,109.782756,34.44204635
loc_3827,yrdb2936,ds_1666,,
loc_3828,yrdb2937,ds_838,117.1401889,34.298475
loc_3829,yrdb2938,ds_215,113.4666667,34.91666667
loc_3830,yrdb2938,ds_248,113.6998278,34.90809722
loc_3831,yrdb2938,ds_253,113.8442278,34.86071667
loc_3832,yrdb2938,ds_302,113.7693639,34.88776389
loc_3833,yrdb2938,ds_530,113.7741278,34.87610556
loc_3834,yrdb2938,ds_986,113.4388361,34.89498056
loc_3835,yrdb2938,ds_1565,113.6192611,34.74839167
loc_3836,yrdb2938,ds_1289,113.7827,35.002
loc_3837,yrdb2940,us_80949,112.4124248,35.70009373
loc_3838,yrdb2941,us_70193,105.9614421,36.34105058
loc_3839,yrdb2941,us_80480,106.0108289,36.46248861
loc_3840,yrdb2942,ds_1759,108.618,34.60977222
loc_3841,yrdb2943,ds_232,116.1666667,35.6
loc_3842,yrdb2943,ds_1291,115.938325,35.60010833
loc_3843,yrdb2944,ds_71,116.4666667,36.3
loc_3844,yrdb2944,ds_434,116.1114972,36.13902778
loc_3845,yrdb2944,ds_643,116.3369472,35.91296111
loc_3846,yrdb2944,ds_692,116.2621889,36.23518889
loc_3847,yrdb2944,ds_761,116.3040778,35.91520278
loc_3848,yrdb2944,ds_818,116.0051611,36.06534444
loc_3849,yrdb2944,ds_914,116.2797306,36.17274444
loc_3850,yrdb2944,ds_1560,116.46485,35.93608056
loc_3851,yrdb2945,us_30002,110.840872,34.69993888
loc_3852,yrdb2946,us_10064,111.4341658,34.65954526
loc_3853,yrdb2947,ds_188,115.3,36.53333333
loc_3854,yrdb2948,us_40269,112.7628357,38.85391027
loc_3855,yrdb2949,ds_190,114.5333333,34.66666667
loc_3856,yrdb2950,ds_192,117.2833333,34.23333333
loc_3857,yrdb2951,us_70069,111.751332,36.74883328
loc_3858,yrdb2952,ds_191,118.1,34.01666667
loc_3859,yrdb2953,ds_193,117.311875,37.09288889
loc_3860,yrdb2954,us_80532,105.5498355,34.96494533
loc_3861,yrdb2955,us_80401,105.204711,36.21168481
loc_3862,yrdb2956,ds_186,115.45,34.35
loc_3863,yrdb2956,ds_187,113.2,35.16666667
loc_3864,yrdb2957,us_81001,112.5578371,36.72479596
loc_3865,yrdb2958,ds_194,116.9333333,34.2
loc_3866,yrdb2959,us_80787,111.842136,36.21358088
loc_3867,yrdb2960,ds_189,116.4666667,34.55
loc_3868,yrdb2961,us_81013,112.2920052,36.64300155
loc_3869,yrdb2962,ds_1180,118.3437,34.617
loc_3870,yrdb2963,ds_905,115.1715083,33.64615
loc_3871,yrdb2964,ds_1256,113.9995,33.5955
loc_3872,yrdb2966,ds_408,107.7902306,34.28834722
loc_3873,yrdb2966,us_40217,107.743291,34.22663131
loc_3874,yrdb2966,us_10112,107.8371294,34.15652961
loc_3875,yrdb2966,us_30042,107.8519552,34.28328815
loc_3876,yrdb2969,us_80503,106.9389594,35.46657329
loc_3877,yrdb2970,us_81086,110.3062186,40.54073253
loc_3878,yrdb2971,ds_1363,114.3106694,30.55620278
loc_3879,yrdb2972,ds_1429,115.5122,35.6615
loc_3880,yrdb2972,ds_777,115.4210694,35.59810278
loc_3881,yrdb2975,us_30021,109.6160559,35.61931262
loc_3882,yrdb2975,us_70321,109.553596,35.58516737
loc_3883,yrdb2975,us_20012,109.565425,35.63424937
loc_3884,yrdb2976,ds_1371,109.3742389,35.98768611
loc_3885,yrdb2977,us_20006,108.6046892,34.12663319
loc_3886,yrdb2978,ds_1536,109.3742389,35.98768611
loc_3887,yrdb2979,ds_1251,114.1726889,34.103625
loc_3888,yrdb2980,us_80526,104.1280603,34.6001146
loc_3889,yrdb2981,ds_1168,114.1042,35.2122
loc_3890,yrdb2982,ds_1050,108.4184361,34.48959167
loc_3891,yrdb2983,us_30056,110.5225043,35.98247699
loc_3892,yrdb2985,us_10095,109.71632,34.75524478
loc_3893,yrdb2985,us_40224,109.6469839,34.78934389
loc_3894,yrdb2985,us_40246,109.7405803,34.58116293
loc_3895,yrdb2986,us_80961,112.8373013,35.77507195
loc_3896,yrdb2987,us_70363,103.3807775,36.39709255
loc_3897,yrdb2988,us_70322,109.5207909,36.31781366
loc_3898,yrdb2988,us_80120,109.5322519,36.3687054
loc_3899,yrdb2989,ds_772,115.0666667,34.7
loc_3900,yrdb2990,ds_1021,,
loc_3901,yrdb2991,ds_293,116.3063222,35.06718056
loc_3902,yrdb2992,us_80328,101.8349213,36.01895731
loc_3903,yrdb2993,us_80857,113.6325248,38.8582669
loc_3904,yrdb2994,ds_1023,104.1060417,35.84159722
loc_3905,yrdb2995,ds_1022,103.6192333,36.11740278
loc_3906,yrdb2995,ds_1416,103.8319417,36.06153611
loc_3907,yrdb2996,us_81108,103.7558494,36.1124739
loc_3908,yrdb2997,ds_289,115.8974417,36.00793611
loc_3909,yrdb2998,us_30074,112.6190692,34.73955145
loc_3910,yrdb2998,us_40157,112.6620469,34.7472413
loc_3911,yrdb2999,us_70177,104.4770132,36.30277801
loc_3912,yrdb3000,us_80389,104.0534121,36.0187588
loc_3913,yrdb3001,ds_1417,109.0358,32.6931
loc_3914,yrdb3002,ds_290,110.6166667,34.6
loc_3915,yrdb3003,ds_288,114.3110333,34.87968611
loc_3916,yrdb3004,us_40250,103.4288526,35.44744288
loc_3917,yrdb3005,ds_1707,,
loc_3918,yrdb3006,us_70460,108.4268988,36.69910476
loc_3919,yrdb3006,us_80594,108.4580813,36.74738191
loc_3920,yrdb3007,us_40203,109.5993349,40.54466836
loc_3921,yrdb3008,us_80292,107.7904464,34.19849548
loc_3922,yrdb3009,ds_292,117.3380167,37.06168889
loc_3923,yrdb3010,ds_294,115.3833333,34.71666667
loc_3924,yrdb3012,us_80434,106.1151132,37.90474084
loc_3925,yrdb3012,us_70214,106.1172661,37.79540815
loc_3926,yrdb3013,us_40164,112.5925902,34.79035234
loc_3927,yrdb3014,us_70062,111.6806308,37.35282388
loc_3928,yrdb3014,us_80206,109.0579599,35.15282621
loc_3929,yrdb3014,us_80741,111.6899075,37.33598199
loc_3930,yrdb3015,ds_291,114.3366889,34.98783333
loc_3931,yrdb3016,ds_1035,115.0333333,37.21666667
loc_3932,yrdb3016,ds_1036,115.0308389,37.21719722
loc_3933,yrdb3018,us_30036,103.7995486,35.04559186
loc_3934,yrdb3019,ds_1431,113.4823556,34.14133611
loc_3935,yrdb3020,ds_601,116.6969861,36.636025
loc_3936,yrdb3021,us_80629,112.2147549,40.08745516
loc_3937,yrdb3022,us_70246,106.9319251,37.56030523
loc_3938,yrdb3023,us_70016,110.4504292,36.62965119
loc_3939,yrdb3023,us_80756,110.4652633,36.61800881
loc_3940,yrdb3024,us_80566,107.6469534,36.82463219
loc_3941,yrdb3025,ds_602,118.4708694,37.72617778
loc_3942,yrdb3026,ds_735,,
loc_3943,yrdb3027,us_40213,106.849304,35.22726135
loc_3944,yrdb3028,ds_607,116.2385306,36.32361944
loc_3945,yrdb3029,ds_322,117.2763278,34.25216667
loc_3946,yrdb3029,ds_571,117.1969,34.2686
loc_3947,yrdb3029,ds_809,117.1763306,34.26553889
loc_3948,yrdb3029,ds_1186,117.1969,34.2686
loc_3949,yrdb3030,us_70278,107.5032798,35.97199367
loc_3950,yrdb3031,ds_202,117.3666667,34.15
loc_3951,yrdb3031,ds_1185,117.163225,34.18161389
loc_3952,yrdb3032,ds_608,114.7816944,34.92653889
loc_3953,yrdb3033,us_10039,112.6837959,36.56404476
loc_3954,yrdb3034,ds_1547,106.2796889,38.4643
loc_3955,yrdb3035,us_70330,109.7886989,37.97173534
loc_3956,yrdb3036,us_80516,105.2773983,35.44340282
loc_3957,yrdb3037,us_80378,103.2921365,35.64333523
loc_3958,yrdb3038,us_70170,103.3589075,35.55919669
loc_3959,yrdb3039,us_70224,106.0024484,38.47337935
loc_3960,yrdb3039,us_80445,106.0483712,38.58676034
loc_3961,yrdb3040,ds_836,117.1978972,34.36852778
loc_3962,yrdb3041,us_80820,113.5938996,40.3464708
loc_3963,yrdb3041,us_70125,113.3916008,40.28995539
loc_3964,yrdb3041,us_80822,113.3712371,40.27603672
loc_3965,yrdb3042,ds_1305,114.5650278,38.14512222
loc_3966,yrdb3044,ds_1564,114.5650278,38.14512222
loc_3967,yrdb3045,ds_1307,106.2382694,36.016025
loc_3968,yrdb3046,us_80474,106.0859136,36.81079826
loc_3969,yrdb3047,us_70227,106.2621551,38.76862487
loc_3970,yrdb3048,ds_1306,119.4189556,32.19045833
loc_3971,yrdb3049,us_70129,113.120916,40.22127419
loc_3972,yrdb3049,us_80827,113.1076773,40.20787471
loc_3973,yrdb3049,us_70124,113.2421182,40.38085699
loc_3974,yrdb3050,us_80315,101.3755803,36.59959615
loc_3975,yrdb3051,us_80095,108.7706292,37.36416628
loc_3976,yrdb3052,us_70343,110.6990392,39.01602968
loc_3977,yrdb3052,us_80044,110.726443,39.05834707
loc_3978,yrdb3053,us_70040,111.7291116,40.17279334
loc_3979,yrdb3054,us_70204,105.2944059,37.39081243
loc_3980,yrdb3054,us_80417,105.3183809,37.49803197
loc_3981,yrdb3055,us_80411,103.6383604,36.87076175
loc_3982,yrdb3056,us_80821,113.505289,40.31466186
loc_3983,yrdb3057,us_70231,106.6222511,39.13078021
loc_3984,yrdb3057,us_80448,106.5802213,39.21246629
loc_3985,yrdb3058,us_80816,113.8551873,40.41236074
loc_3986,yrdb3059,us_70299,108.7662746,37.43045188
loc_3987,yrdb3059,us_80096,108.8049417,37.49569762
loc_3988,yrdb3060,us_80826,113.2235527,40.23513952
loc_3989,yrdb3061,us_20140,108.7524947,34.20885
loc_3990,yrdb3062,us_70335,109.8816465,38.35992852
loc_3991,yrdb3063,us_70005,110.8705966,34.97322214
loc_3992,yrdb3063,us_80938,110.8537868,34.95371972
loc_3993,yrdb3064,ds_494,114.8734389,35.28620556
loc_3994,yrdb3064,ds_825,114.68795,35.19881111
loc_3995,yrdb3064,ds_95,115.35,35.03333333
loc_3996,yrdb3064,ds_860,114.8638417,35.345175
loc_3997,yrdb3064,ds_1301,114.6630972,35.20197778
loc_3998,yrdb3066,us_30023,108.0956997,34.07153513
loc_3999,yrdb3067,us_80466,107.4019818,37.78377102
loc_4000,yrdb3068,us_40006,112.8375414,36.12724662
loc_4001,yrdb3068,us_10029,112.824577,36.04204739
loc_4002,yrdb3071,us_80317,101.618176,36.76066377
loc_4003,yrdb3071,us_40037,101.642317,36.89215134
loc_4004,yrdb3072,ds_1561,108.9349972,34.34259167
loc_4005,yrdb3073,ds_1530,117.2826389,34.2497
loc_4006,yrdb3073,ds_824,117.2826389,34.2497
loc_4007,yrdb3074,ds_1300,117.8665528,36.87673611
loc_4008,yrdb3078,us_70084,112.8381111,35.89031823
loc_4009,yrdb3078,us_30102,112.8305497,35.85804876
loc_4010,yrdb3078,us_10030,112.8467224,35.8111031
loc_4011,yrdb3078,us_20201,112.8129188,35.8410799
loc_4012,yrdb3079,us_30045,108.8360736,34.48742416
loc_4013,yrdb3079,us_20080,108.8451903,34.43021134
loc_4014,yrdb3079,ds_823,108.8380278,34.52844444
loc_4015,yrdb3081,ds_1298,112.2072,31.0279
loc_4016,yrdb3083,us_80414,104.8616156,37.42920431
loc_4017,yrdb3084,ds_466,116.6847222,36.61983611
loc_4018,yrdb3084,ds_546,116.6419167,36.57525278
loc_4019,yrdb3084,ds_805,116.7070583,36.61946944
loc_4020,yrdb3084,ds_1299,116.7327,36.5519
loc_4021,yrdb3085,us_40215,107.0240172,34.44672454
loc_4022,yrdb3086,ds_1297,105.363,34.2054
loc_4023,yrdb3088,us_20144,109.0222397,34.22732569
loc_4024,yrdb3088,us_40235,109.0326515,34.27711661
loc_4025,yrdb3088,us_20091,109.0436827,34.22364463
loc_4026,yrdb3089,us_81139,106.0597254,35.49901575
loc_4027,yrdb3090,ds_1440,102.8910278,30.36461944
loc_4028,yrdb3091,us_20066,110.4154269,34.54727699
loc_4029,yrdb3091,us_20161,110.4300872,34.52663184
loc_4030,yrdb3091,us_30005,110.4234595,34.58111345
loc_4031,yrdb3091,us_30053,110.4664682,34.51853378
loc_4032,yrdb3091,us_40066,110.4346429,34.57719217
loc_4033,yrdb3091,ds_290,110.6166667,34.6
loc_4034,yrdb3091,ds_656,110.6833333,34.56666667
loc_4035,yrdb3092,us_80001,110.402427,34.5326718
loc_4036,yrdb3093,us_81182,106.4101917,34.94093929
loc_4037,yrdb3095,us_20205,113.5192443,37.28068978
loc_4038,yrdb3095,us_20038,113.5447316,37.31075049
loc_4039,yrdb3095,us_10153,113.5348098,37.19044161
loc_4040,yrdb3096,us_80014,112.027644,34.6666257
loc_4041,yrdb3097,ds_308,115.15,36.28333333
loc_4042,yrdb3098,ds_942,116.156875,37.87149722
loc_4043,yrdb3099,us_80570,107.7514684,36.18390928
loc_4044,yrdb3100,ds_66,119.7833333,33.78333333
loc_4045,yrdb3100,ds_159,119.8,33.76666667
loc_4046,yrdb3100,ds_673,119.7612083,34.10761111
loc_4047,yrdb3100,ds_943,,
loc_4048,yrdb3100,ds_944,119.7955917,33.78146667
loc_4049,yrdb3102,us_80709,112.8895589,38.24026467
loc_4050,yrdb3103,us_20130,106.6222478,35.14741498
loc_4051,yrdb3104,ds_212,112.5166667,35.48333333
loc_4052,yrdb3104,ds_306,112.5647389,35.42495833
loc_4053,yrdb3105,us_30006,111.8006159,34.51408371
