name_id,name,ch_pinyin,yrdb_id,attestation
nm_3666,貫臺,guantai,yrdb2798,ds_182
nm_3667,貴德所,guidesuo,yrdb2799,ds_970
nm_3668,賈令鎮,jialing zhen,yrdb2801,us_80694
nm_3669,賈令鎮,jialing zhen,yrdb2801, us_70388
nm_3670,賈家壩,jiajia ba,yrdb2802,ds_275
nm_3671,賈家堡,jiajia pu,yrdb2803,us_80662
nm_3672,賈家莊堡,jiajiazhuang bao,yrdb2804,us_80654
nm_3673,賈家樓,jiajialou,yrdb2805,ds_276
nm_3674,賈莊,jia zhuang,yrdb2806,us_80836
nm_3675,賈莊,jia zhuang,yrdb2806, ds_277
nm_3676,賈村塬,jiacunyuan,yrdb2807,us_80278
nm_3677,賈魯河,jialu he,yrdb2808,ds_1705
nm_3678,資河,zi he,yrdb2809,ds_1463
nm_3679,贛榆,ganyu,yrdb2810,ds_946
nm_3680,贛榆,ganyu,yrdb2810, ds_947
nm_3681,赤亭,chi ting,yrdb2811,us_30111
nm_3682,赤兒山,chier shan,yrdb2812,us_70035
nm_3683,赤咀站,chiju zhan,yrdb2813,us_70433
nm_3684,赤城堡,chicheng bao,yrdb2814,us_80574
nm_3685,赤城鎮,chicheng zhen,yrdb2815,us_80557
nm_3686,赤延鎮,chiyan zhen,yrdb2816,us_80262
nm_3687,赤晏廟,chiyan miao,yrdb2817,ds_78
nm_3688,赤木口,chimu kou,yrdb2818,us_70221
nm_3689,赤木口,chimu kou,yrdb2818, us_80441
nm_3690,赤水,chi shui,yrdb2819,us_40047
nm_3691,赤眉城,chimei cheng,yrdb2820,us_40176
nm_3692,赫家寨,hejia zhai,yrdb2821,ds_217
nm_3693,趙保鎮,zhaobao zhen,yrdb2822,us_70383
nm_3694,趙保鎮,zhaobao zhen,yrdb2822, us_80020
nm_3695,趙國,zhao guo,yrdb2824,ds_1663
nm_3696,趙城,zhao cheng,yrdb2825,us_40109
nm_3697,趙堡鎮,zhaobao zhen,yrdb2826,us_80036
nm_3698,趙家,zhaojia,yrdb2827,ds_826
nm_3699,趙家圈,zhaojiaquan,yrdb2828,ds_829
nm_3700,趙家潭,zhaojiatan,yrdb2829,ds_830
nm_3701,趙家菜園,zhaojiacaiyuan,yrdb2830,ds_827
nm_3702,趙家集,zhaojia ji,yrdb2831,ds_828
nm_3703,趙屋嶺,zhaowu ling,yrdb2832,us_70161
nm_3704,趙州,zhao zhou,yrdb2833,ds_1078
nm_3705,趙州,zhao zhou,yrdb2833, ds_1562
nm_3706,趙莊,zhao zhuang,yrdb2834,ds_833
nm_3707,趙莊堡,zhaozhuang bao,yrdb2835,us_80959
nm_3708,趙曲鎮,zhaoqu zhen,yrdb2836,us_80798
nm_3709,趙村,zhao cun,yrdb2837,us_70158
nm_3710,趙村,zhao cun,yrdb2837, us_80219
nm_3711,趙渡鎮,zhaodu zhen,yrdb2838,us_70318
nm_3712,趙渡鎮,zhaodu zhen,yrdb2838, us_80181
nm_3713,趙王河,zhaowang he,yrdb2839,ds_225
nm_3714,趙皮寨,zhaopi zhai,yrdb2840,ds_832
nm_3715,趙盤寨,zhaopan zhai,yrdb2841,ds_831
nm_3716,起臺堡,qitai bao,yrdb2842,us_80343
nm_3717,路城鎮,lucheng zhen,yrdb2843,us_80968
nm_3718,露,lu,yrdb2844,us_10033
nm_3719,轘轅,huanyuan,yrdb2845,us_40001
nm_3720,轘轅,huanyuan,yrdb2845, us_30017
nm_3721,轘轅,huanyuan,yrdb2845, us_30067
nm_3722,轘轅,huanyuan,yrdb2845, us_10017
nm_3723,轘轅,huanyuan,yrdb2845, us_20176
nm_3724,車船口,chechuan kou,yrdb2848,ds_59
nm_3725,車道嶺,chedao ling,yrdb2849,us_80505
nm_3726,轉角,zhuanjiao,yrdb2851,us_80157
nm_3727,軹城,zhi cheng,yrdb2854,us_40254
nm_3728,軹城,zhi cheng,yrdb2854, us_20032
nm_3729,軹城,zhi cheng,yrdb2854, us_10024
nm_3730,軹城,zhi cheng,yrdb2854, us_30070
nm_3731,軹城,zhi cheng,yrdb2854, us_40059
nm_3732,軹城,zhi cheng,yrdb2854, us_40102
nm_3733,軹道,zhi dao,yrdb2855,us_20015
nm_3734,軹道,zhi dao,yrdb2855, us_10106
nm_3735,輝,hui,yrdb2856,ds_1398
nm_3736,辛安,xinan,yrdb2857,ds_713
nm_3737,辛安,xinan,yrdb2857, ds_714
nm_3738,辛家蕩,xinjiadang,yrdb2859,ds_715
nm_3739,辛置鎮,xinzhi zhen,yrdb2860,us_80776
nm_3740,邊寨鎮,bianzhai zhen,yrdb2861,us_80974
nm_3741,遼東,liaodong,yrdb2862,ds_1623
nm_3742,遼寧,liaoning,yrdb2863,ds_1777
nm_3743,遼陽城,liaoyang cheng,yrdb2864,us_40120
nm_3744,遼陽城,liaoyang cheng,yrdb2864, us_40262
nm_3745,達什波羅,dashiboluo,yrdb2865,us_80375
nm_3746,迎恩堡,yingen bao,yrdb2866,us_70043
nm_3747,迎恩堡,yingen bao,yrdb2866, us_80646
nm_3748,迎陽埽,yingyang sao,yrdb2867,ds_780
nm_3749,運城,yun cheng,yrdb2868,us_80939
nm_3750,近畿,jinji,yrdb2869,ds_1609
nm_3751,遠來鎮,yuanlai zhen,yrdb2870,ds_798
nm_3752,遠門鎮,yuanmen zhen,yrdb2871,us_80535
nm_3753,連城,lian cheng,yrdb2872,us_70039
nm_3754,連城司,lianchengsi,yrdb2873,us_80361
nm_3755,連谷,lian gu,yrdb2874,us_40275
nm_3756,連谷,lian gu,yrdb2874, us_40300
nm_3757,叠烈孫,dieliesun,yrdb2875,us_70486
nm_3758,通利軍,tongli jun,yrdb2876,ds_1501
nm_3759,通安驛,tongan yi,yrdb2878,us_80518
nm_3760,通安驛,tongan yi,yrdb2878, us_70434
nm_3761,通州,tong zhou,yrdb2879,ds_1502
nm_3762,通惠河,tonghui he,yrdb2880,ds_1738
nm_3763,通昌堡,tongchang bao,yrdb2881,us_80454
nm_3764,通濟橋,tongji qiao,yrdb2882,ds_603
nm_3765,通濟渠,tongji qu,yrdb2883,ds_604
nm_3766,通源閘,tongyuanzha,yrdb2884,ds_605
nm_3767,通許,tongxu,yrdb2885,ds_1183
nm_3768,通貨堡,tonghuo bao,yrdb2886,us_80455
nm_3769,通遠堡,tongyuan bao,yrdb2887,us_80362
nm_3770,遂寧府,suining fu,yrdb2888,ds_1492
nm_3771,道義寨,daoyi zhai,yrdb2889,us_81006
nm_3772,道佐鋪,daozuo pu,yrdb2890,us_80124
nm_3773,道口,dao kou,yrdb2891,ds_112
nm_3774,道州,dao zhou,yrdb2892,ds_1349
nm_3775,鄧賓口,dengbin kou,yrdb2895,ds_113
nm_3776,鄧州,deng zhou,yrdb2896,ds_1354
nm_3777,鄧津,deng jin,yrdb2897,us_40156
nm_3778,鄧津,deng jin,yrdb2897, us_10014
nm_3779,鄧津,deng jin,yrdb2897, us_40153
nm_3780,邗,han,yrdb2898,ds_975
nm_3781,邘城,yu cheng,yrdb2899,us_20170
nm_3782,邢丘,xing qiu,yrdb2900,us_10006
nm_3783,邢家口,xingjia kou,yrdb2901,ds_726
nm_3784,邢州,xing zhou,yrdb2902,ds_1524
nm_3785,邥垂亭,shenchui ting,yrdb2903,us_40086
nm_3786,鄔縣,wu xian,yrdb2904,us_10038
nm_3787,鄔聚,wuju,yrdb2905,us_20234
nm_3788,鄔聚,wuju,yrdb2905, us_30094
nm_3789,邯鄲,handan,yrdb2906,ds_976
nm_3790,邳,pi,yrdb2907,ds_1104
nm_3791,邳北廳,pibei ting,yrdb2908,ds_1105
nm_3792,邳州,pi zhou,yrdb2909,ds_128
nm_3793,邳州,pi zhou,yrdb2909, ds_463
nm_3794,邳州,pi zhou,yrdb2909, ds_586
nm_3795,邳州,pi zhou,yrdb2909, ds_716
nm_3796,邳州,pi zhou,yrdb2909, ds_747
nm_3797,邳州,pi zhou,yrdb2909, ds_774
nm_3798,邳州,pi zhou,yrdb2909, ds_1459
nm_3799,邳睢廳,pisui ting,yrdb2910,ds_652
nm_3800,邵亭,shao ting,yrdb2911,us_20168
nm_3801,邵伯湖,shaobohu,yrdb2912,ds_1540
nm_3802,邵剛堡,shaogang bao,yrdb2913,us_70212
nm_3803,邵原鎮,shaoyuan zhen,yrdb2914,us_70373
nm_3804,邵家壩,shaojia ba,yrdb2915,ds_507
nm_3805,邵家口,shaojia kou,yrdb2916,ds_508
nm_3806,邵寨鎮,shaozhai zhen,yrdb2917,us_80560
nm_3807,邵武,shaowu,yrdb2918,ds_1477
nm_3808,邵源鎮,shaoyuan zhen,yrdb2919,us_80017
nm_3809,邸,di,yrdb2920,ds_912
nm_3810,邸店,didian,yrdb2921,us_80209
nm_3811,鄒平,zouping,yrdb2922,ds_1318
nm_3812,鄴都,yedu,yrdb2924,ds_1543
nm_3813,鄴都,yedu,yrdb2924, ds_1266
nm_3814,邽縣,gui xian,yrdb2925,us_10115
nm_3815,郁郅,yuzhi,yrdb2926,us_20256
nm_3816,郁郅,yuzhi,yrdb2926, us_10123
nm_3817,郃陽,heyang,yrdb2927,us_20013
nm_3818,郃陽,heyang,yrdb2927, ds_1217
nm_3819,郎江,langjiang,yrdb2929,ds_1710
nm_3820,鄭,zheng,yrdb2930,ds_521
nm_3821,鄭,zheng,yrdb2930, ds_526
nm_3822,鄭下汛十一堡,zhengxiaxunshiyi bao,yrdb2931,ds_841
nm_3823,鄭下汛十二堡,zhengxiaxunshier bao,yrdb2932,ds_840
nm_3824,鄭下汛十堡,zhengxiaxunshi bao,yrdb2933,ds_839
nm_3825,鄭伯津,zhengbo jin,yrdb2934,us_20125
nm_3826,鄭縣,zheng xian,yrdb2935,us_10099
nm_3827,鄭國,zheng guo,yrdb2936,ds_1666
nm_3828,鄭家莊,zhengjia zhuang,yrdb2937,ds_838
nm_3829,鄭州,zheng zhou,yrdb2938,ds_215
nm_3830,鄭州,zheng zhou,yrdb2938, ds_248
nm_3831,鄭州,zheng zhou,yrdb2938, ds_253
nm_3832,鄭州,zheng zhou,yrdb2938, ds_302
nm_3833,鄭州,zheng zhou,yrdb2938, ds_530
nm_3834,鄭州,zheng zhou,yrdb2938, ds_986
nm_3835,鄭州,zheng zhou,yrdb2938, ds_1565
nm_3836,鄭州,zheng zhou,yrdb2938, ds_1289
nm_3837,鄭莊渡,zhengzhuang du,yrdb2940,us_80949
nm_3838,鄭旗營,zhengqi ying,yrdb2941,us_70193
nm_3839,鄭旗營,zhengqi ying,yrdb2941, us_80480
nm_3840,鄭渠,zheng qu,yrdb2942,ds_1759
nm_3841,鄆城縣,yuncheng xian,yrdb2943,ds_232
nm_3842,鄆城縣,yuncheng xian,yrdb2943, ds_1291
nm_3843,鄆州,yun zhou,yrdb2944,ds_71
nm_3844,鄆州,yun zhou,yrdb2944, ds_434
nm_3845,鄆州,yun zhou,yrdb2944, ds_643
nm_3846,鄆州,yun zhou,yrdb2944, ds_692
nm_3847,鄆州,yun zhou,yrdb2944, ds_761
nm_3848,鄆州,yun zhou,yrdb2944, ds_818
nm_3849,鄆州,yun zhou,yrdb2944, ds_914
nm_3850,鄆州,yun zhou,yrdb2944, ds_1560
nm_3851,郖津,dou jin,yrdb2945,us_30002
nm_3852,郩塞,xiaosai,yrdb2946,us_10064
nm_3853,郭固,guogu,yrdb2947,ds_188
nm_3854,郭城,guo cheng,yrdb2948,us_40269
nm_3855,郭家埠,guojiabu,yrdb2949,ds_190
nm_3856,郭家觜,guojiazi,yrdb2950,ds_192
nm_3857,郭家溝,guojia gou,yrdb2951,us_70069
nm_3858,郭家渡,guojia du,yrdb2952,ds_191
nm_3859,郭家紙坊,guojiazhifang,yrdb2953,ds_193
nm_3860,郭家鎮,guojia zhen,yrdb2954,us_80532
nm_3861,郭家集,guojia ji,yrdb2955,us_80401
nm_3862,郭村,guo cun,yrdb2956,ds_186
nm_3863,郭村,guo cun,yrdb2956, ds_187
nm_3864,郭村鎮,guocun zhen,yrdb2957,us_81001
nm_3865,郭煖樓,guoxuanlou,yrdb2958,ds_194
nm_3866,郭盆鎮,guopen zhen,yrdb2959,us_80787
nm_3867,郭貫樓,guoguanlou,yrdb2960,ds_189
nm_3868,郭道鎮,guodao zhen,yrdb2961,us_81013
nm_3869,郯城,tan cheng,yrdb2962,ds_1180
nm_3870,鄲城,dan cheng,yrdb2963,ds_905
nm_3871,郾城,yan cheng,yrdb2964,ds_1256
nm_3872,郿縣,mei xian,yrdb2966,ds_408
nm_3873,郿縣,mei xian,yrdb2966, us_40217
nm_3874,郿縣,mei xian,yrdb2966, us_10112
nm_3875,郿縣,mei xian,yrdb2966, us_30042
nm_3876,郿現鎮,meixian zhen,yrdb2969,us_80503
nm_3877,鄂爾格深,eergeshen,yrdb2970,us_81086
nm_3878,鄂州,e zhou,yrdb2971,ds_1363
nm_3879,鄄,juan,yrdb2972,ds_1429
nm_3880,鄄,juan,yrdb2972, ds_777
nm_3881,鄜城,fu cheng,yrdb2975,us_30021
nm_3882,鄜城,fu cheng,yrdb2975, us_70321
nm_3883,鄜城,fu cheng,yrdb2975, us_20012
nm_3884,鄜州,fu zhou,yrdb2976,ds_1371
nm_3885,鄠,hu,yrdb2977,us_20006
nm_3886,鄢,yan,yrdb2978,ds_1536
nm_3887,鄢陵,yanling,yrdb2979,ds_1251
nm_3888,酒店驛,jiudian yi,yrdb2980,us_80526
nm_3889,酸棗縣,suanzao xian,yrdb2981,ds_1168
nm_3890,醴泉,liquan,yrdb2982,ds_1050
nm_3891,采桑津,caisang jin,yrdb2983,us_30056
nm_3892,重泉城,zhongquan cheng,yrdb2985,us_10095
nm_3893,重泉城,zhongquan cheng,yrdb2985, us_40224
nm_3894,重泉城,zhongquan cheng,yrdb2985, us_40246
nm_3895,野川鎮,yechuan zhen,yrdb2986,us_80961
nm_3896,野狐城堡,yehucheng bao,yrdb2987,us_70363
nm_3897,野豬峽,yezhuxia,yrdb2988,us_70322
nm_3898,野豬峽,yezhuxia,yrdb2988, us_80120
nm_3899,野雞崗,yejigang,yrdb2989,ds_772
nm_3900,金,jin,yrdb2990,ds_1021
nm_3901,金鄉鎮,jinxiang zhen,yrdb2991,ds_293
nm_3902,金剛城,jingang cheng,yrdb2992,us_80328
nm_3903,金剛庫,jingangku,yrdb2993,us_80857
nm_3904,金縣,jin xian,yrdb2994,ds_1023
nm_3905,金城,jin cheng,yrdb2995,ds_1022
nm_3906,金城,jin cheng,yrdb2995, ds_1416
nm_3907,金城關,jincheng guan,yrdb2996,us_81108
nm_3908,金堤,jin di,yrdb2997,ds_289
nm_3909,金墉城,jinyong cheng,yrdb2998,us_30074
nm_3910,金墉城,jinyong cheng,yrdb2998, us_40157
nm_3911,金家臺,jinjiatai,yrdb2999,us_70177
nm_3912,金家崖,jinjiaya,yrdb3000,us_80389
nm_3913,金州,jin zhou,yrdb3001,ds_1417
nm_3914,金鬥關,jindou guan,yrdb3002,ds_290
nm_3915,金村堤,jincun di,yrdb3003,ds_288
nm_3916,金柳城,jinliu cheng,yrdb3004,us_40250
nm_3917,金水,jin shui,yrdb3005,ds_1707
nm_3918,金湯寨,jintang zhai,yrdb3006,us_70460
nm_3919,金湯寨,jintang zhai,yrdb3006, us_80594
nm_3920,金津,jin jin,yrdb3007,us_40203
nm_3921,金渠鎮,jinqu zhen,yrdb3008,us_80292
nm_3922,金王莊,jinwang zhuang,yrdb3009,ds_292
nm_3923,金相寺,jinxiang si,yrdb3010,ds_294
nm_3924,金積壕,jinjihao,yrdb3012,us_80434
nm_3925,金積壕,jinjihao,yrdb3012, us_70214
nm_3926,金谷,jin gu,yrdb3013,us_40164
nm_3927,金鎖關,jinsuo guan,yrdb3014,us_70062
nm_3928,金鎖關,jinsuo guan,yrdb3014, us_80206
nm_3929,金鎖關,jinsuo guan,yrdb3014, us_80741
nm_3930,金龍口,jinlong kou,yrdb3015,ds_291
nm_3931,鉅鹿,julu,yrdb3016,ds_1035
nm_3932,鉅鹿,julu,yrdb3016, ds_1036
nm_3933,鐘提,zhongti,yrdb3018,us_30036
nm_3934,鈞州,jun zhou,yrdb3019,ds_1431
nm_3935,鐵匠莊,tiejiang zhuang,yrdb3020,ds_601
nm_3936,鐵山堡,tieshan bao,yrdb3021,us_80629
nm_3937,鐵柱泉,tiezhuquan,yrdb3022,us_70246
nm_3938,鐵羅關,tieluo guan,yrdb3023,us_70016
nm_3939,鐵羅關,tieluo guan,yrdb3023, us_80756
nm_3940,鐵角城,tiejiao cheng,yrdb3024,us_80566
nm_3941,鐵門關,tiemen guan,yrdb3025,ds_602
nm_3942,銅,tong,yrdb3026,ds_735
nm_3943,銅城,tong cheng,yrdb3027,us_40213
nm_3944,銅城鎮,tongcheng zhen,yrdb3028,ds_607
nm_3945,銅山縣,tongshan xian,yrdb3029,ds_322
nm_3946,銅山縣,tongshan xian,yrdb3029, ds_571
nm_3947,銅山縣,tongshan xian,yrdb3029, ds_809
nm_3948,銅山縣,tongshan xian,yrdb3029, ds_1186
nm_3949,銅川橋,tongchuan qiao,yrdb3030,us_70278
nm_3950,銅沛廳,tongpei ting,yrdb3031,ds_202
nm_3951,銅沛廳,tongpei ting,yrdb3031, ds_1185
nm_3952,銅瓦廂,tongwaxiang,yrdb3032,ds_608
nm_3953,銅鞮縣,tongdi xian,yrdb3033,us_10039
nm_3954,銀川,yin chuan,yrdb3034,ds_1547
nm_3955,銀州關,yinzhou guan,yrdb3035,us_70330
nm_3956,鋪路鎮,pulu zhen,yrdb3036,us_80516
nm_3957,鎖南壩,suonan ba,yrdb3037,us_80378
nm_3958,鎖南巴寨,suonanba zhai,yrdb3038,us_70170
nm_3959,鎮北堡,zhenbei bao,yrdb3039,us_70224
nm_3960,鎮北堡,zhenbei bao,yrdb3039, us_80445
nm_3961,鎮口,zhen kou,yrdb3040,ds_836
nm_3962,鎮宏堡,zhenhong bao,yrdb3041,us_80820
nm_3963,鎮宏堡,zhenhong bao,yrdb3041, us_70125
nm_3964,鎮宏堡,zhenhong bao,yrdb3041, us_80822
nm_3965,鎮定,zhending,yrdb3042,ds_1305
nm_3966,鎮州,zhen zhou,yrdb3044,ds_1564
nm_3967,鎮戎,zhenrong,yrdb3045,ds_1307
nm_3968,鎮戎所,zhenrongsuo,yrdb3046,us_80474
nm_3969,鎮朔堡,zhenshuo bao,yrdb3047,us_70227
nm_3970,鎮江,zhenjiang,yrdb3048,ds_1306
nm_3971,鎮河堡,zhenhe bao,yrdb3049,us_70129
nm_3972,鎮河堡,zhenhe bao,yrdb3049, us_80827
nm_3973,鎮河堡,zhenhe bao,yrdb3049, us_70124
nm_3974,鎮海堡,zhenhai bao,yrdb3050,us_80315
nm_3975,鎮羅堡,zhenluo bao,yrdb3051,us_80095
nm_3976,鎮羌堡,zhenqiang bao,yrdb3052,us_70343
nm_3977,鎮羌堡,zhenqiang bao,yrdb3052, us_80044
nm_3978,鎮虜,zhenlu,yrdb3053,us_70040
nm_3979,鎮虜堡,zhenlu bao,yrdb3054,us_70204
nm_3980,鎮虜堡,zhenlu bao,yrdb3054, us_80417
nm_3981,鎮路堡,zhenlu bao,yrdb3055,us_80411
nm_3982,鎮邊堡,zhenbian bao,yrdb3056,us_80821
nm_3983,鎮遠關,zhenyuan guan,yrdb3057,us_70231
nm_3984,鎮遠關,zhenyuan guan,yrdb3057, us_80448
nm_3985,鎮門堡,zhenmen bao,yrdb3058,us_80816
nm_3986,鎮靖堡,zhenjing bao,yrdb3059,us_70299
nm_3987,鎮靖堡,zhenjing bao,yrdb3059, us_80096
nm_3988,鎮魯堡,zhenlu bao,yrdb3060,us_80826
nm_3989,鎬,hao,yrdb3061,us_20140
nm_3990,長樂堡,changle bao,yrdb3062,us_70335
nm_3991,長樂鎮,changle zhen,yrdb3063,us_70005
nm_3992,長樂鎮,changle zhen,yrdb3063, us_80938
nm_3993,長垣,changyuan,yrdb3064,ds_494
nm_3994,長垣,changyuan,yrdb3064, ds_825
nm_3995,長垣,changyuan,yrdb3064, ds_95
nm_3996,長垣,changyuan,yrdb3064, ds_860
nm_3997,長垣,changyuan,yrdb3064, ds_1301
nm_3998,長城,chang cheng,yrdb3066,us_30023
nm_3999,長城關,changcheng guan,yrdb3067,us_80466
nm_4000,長子,zhangzi,yrdb3068,us_40006
nm_4001,長子,zhangzi,yrdb3068, us_10029
nm_4002,長寧堡,changning bao,yrdb3071,us_80317
nm_4003,長寧堡,changning bao,yrdb3071, us_40037
nm_4004,長安,changan,yrdb3072,ds_1561
nm_4005,長山,chang shan,yrdb3073,ds_1530
nm_4006,長山,chang shan,yrdb3073, ds_824
nm_4007,長山縣,changshan xian,yrdb3074,ds_1300
nm_4008,長平關,changping guan,yrdb3078,us_70084
nm_4009,長平關,changping guan,yrdb3078, us_30102
nm_4010,長平關,changping guan,yrdb3078, us_10030
nm_4011,長平關,changping guan,yrdb3078, us_20201
nm_4012,長平觀,changpingguan,yrdb3079,us_30045
nm_4013,長平觀,changpingguan,yrdb3079, us_20080
nm_4014,長平觀,changpingguan,yrdb3079, ds_823
nm_4015,長林縣,changlin xian,yrdb3081,ds_1298
nm_4016,長流水驛,changliushui yi,yrdb3083,us_80414
nm_4017,長清縣,changqing xian,yrdb3084,ds_466
nm_4018,長清縣,changqing xian,yrdb3084, ds_546
nm_4019,長清縣,changqing xian,yrdb3084, ds_805
nm_4020,長清縣,changqing xian,yrdb3084, ds_1299
nm_4021,長蛇鎮,changshe zhen,yrdb3085,us_40215
nm_4022,長道縣,changdao xian,yrdb3086,ds_1297
nm_4023,長門亭,changmen ting,yrdb3088,us_20144
nm_4024,長門亭,changmen ting,yrdb3088, us_40235
nm_4025,長門亭,changmen ting,yrdb3088, us_20091
nm_4026,門扇岔,menshancha,yrdb3089,us_81139
nm_4027,閬州,lang zhou,yrdb3090,ds_1440
nm_4028,閿鄉,wen xiang,yrdb3091,us_20066
nm_4029,閿鄉,wen xiang,yrdb3091, us_20161
nm_4030,閿鄉,wen xiang,yrdb3091, us_30005
nm_4031,閿鄉,wen xiang,yrdb3091, us_30053
nm_4032,閿鄉,wen xiang,yrdb3091, us_40066
nm_4033,閿鄉,wen xiang,yrdb3091, ds_290
nm_4034,閿鄉,wen xiang,yrdb3091, ds_656
nm_4035,閿底鎮,wendi zhen,yrdb3092,us_80001
nm_4036,閻家店,yanjiadian,yrdb3093,us_81182
nm_4037,閼與聚,eyuju,yrdb3095,us_20205
nm_4038,閼與聚,eyuju,yrdb3095, us_20038
nm_4039,閼與聚,eyuju,yrdb3095, us_10153
nm_4040,闕門鎮,quemen zhen,yrdb3096,us_80014
nm_4041,闞村,kan cun,yrdb3097,ds_308
nm_4042,阜城,fu cheng,yrdb3098,ds_942
nm_4043,阜城鎮,fucheng zhen,yrdb3099,us_80570
nm_4044,阜寧,funing,yrdb3100,ds_66
nm_4045,阜寧,funing,yrdb3100, ds_159
nm_4046,阜寧,funing,yrdb3100, ds_673
nm_4047,阜寧,funing,yrdb3100, ds_943
nm_4048,阜寧,funing,yrdb3100, ds_944
nm_4049,陽興寨,yangxing zhai,yrdb3102,us_80709
nm_4050,陽城,yang cheng,yrdb3103,us_20130
nm_4051,陽城縣,yangcheng xian,yrdb3104,ds_212
nm_4052,陽城縣,yangcheng xian,yrdb3104, ds_306
nm_4053,陽市邑,yangshi yi,yrdb3105,us_30006
nm_4054,陽市邑,yangshi yi,yrdb3105, us_40075
nm_4055,陽平鎮,yangping zhen,yrdb3106,us_80287
nm_4056,陽方口堡,yangfangkou bao,yrdb3108,us_80668
nm_4057,陽方口堡,yangfangkou bao,yrdb3108, us_70107
nm_4058,陽明堡,yangming bao,yrdb3109,us_80860
nm_4059,陽曲,yangqu,yrdb3110,us_40012
nm_4060,陽樊田,yangfantian,yrdb3111,us_20173
nm_4061,陽武,yangwu,yrdb3112,ds_448
nm_4062,陽武,yangwu,yrdb3112, ds_630
nm_4063,陽武,yangwu,yrdb3112, ds_1262
nm_4064,陽武縣,yangwu xian,yrdb3113,ds_84
nm_4065,陽武縣,yangwu xian,yrdb3113, ds_117
nm_4066,陽武縣,yangwu xian,yrdb3113, ds_421
nm_4067,陽武縣,yangwu xian,yrdb3113, ds_447
nm_4068,陽武縣,yangwu xian,yrdb3113, ds_509
nm_4069,陽武縣,yangwu xian,yrdb3113, ds_547
nm_4070,陽武縣,yangwu xian,yrdb3113, ds_583
nm_4071,陽武縣,yangwu xian,yrdb3113, ds_815
nm_4072,陽武縣,yangwu xian,yrdb3113, ds_830
nm_4073,陽武縣,yangwu xian,yrdb3113, ds_863
nm_4074,陽武縣,yangwu xian,yrdb3113, ds_1263
nm_4075,陽武峪堡,yangwuyu bao,yrdb3114,us_80851
nm_4076,陽湖,yanghu,yrdb3115,ds_1261
nm_4077,陽翟,yangzhai,yrdb3117,ds_1264
nm_4078,陽胡城,yanghu cheng,yrdb3118,us_40079
nm_4079,陽胡城,yanghu cheng,yrdb3118, us_10057
nm_4080,陽谷,yang gu,yrdb3119,ds_1260
nm_4081,陽谷,yang gu,yrdb3119, ds_233
nm_4082,陽谷,yang gu,yrdb3119, ds_497
nm_4083,陽谷堤,yanggu di,yrdb3121,ds_748
nm_4084,陽邑,yang yi,yrdb3122,us_10143
nm_4085,陽阿城,yanga cheng,yrdb3123,us_40104
nm_4086,陰地關,yindi guan,yrdb3125,us_70070
nm_4087,陰地關,yindi guan,yrdb3125, us_10044
nm_4088,陰密,yinmi,yrdb3126,us_20002
nm_4089,陰密,yinmi,yrdb3126, us_10120
nm_4090,陰密,yinmi,yrdb3126, us_40020
nm_4091,陰密,yinmi,yrdb3126, us_40041
nm_4092,陰密,yinmi,yrdb3126, us_40051
nm_4093,陰成,yincheng,yrdb3127,us_10065
nm_4094,陰晉,yinjin,yrdb3128,us_10070
nm_4095,陰館城,yinguan cheng,yrdb3130,us_40147
nm_4096,陰館城,yinguan cheng,yrdb3130, us_30096
nm_4097,階州,jie zhou,yrdb3131,ds_1414
nm_4098,阻虎堡,zuhu bao,yrdb3132,us_70044
nm_4099,阻虎堡,zuhu bao,yrdb3132, us_80647
nm_4100,阿城,a cheng,yrdb3133,us_20086
nm_4101,阿城,a cheng,yrdb3133, us_30121
nm_4102,阿幹,agan,yrdb3134,us_70427
nm_4103,阿幹,agan,yrdb3134, us_80376
nm_4104,阿房宮,epang gong,yrdb3136,us_20005
nm_4105,阿房宮,epang gong,yrdb3136, us_40233
nm_4106,阿拉廟,ala miao,yrdb3137,us_81015
nm_4107,阿魯烏爾圖,aluwuertu,yrdb3138,us_81032
nm_4108,附城鎮,fucheng zhen,yrdb3139,us_80963
nm_4109,陸家社,lujiashe,yrdb3140,ds_374
nm_4110,陸座樓,luzuolou,yrdb3141,ds_375
nm_4111,陸柏鎮,lubai zhen,yrdb3142,us_80223
nm_4112,陸渾關,luhun guan,yrdb3143,us_20076
nm_4113,陸渾關,luhun guan,yrdb3143, us_20179
nm_4114,大寨站,dazhai zhan,yrdb3145,us_70447
nm_4115,大寨站,dazhai zhan,yrdb3145, us_20262
nm_4116,隴城關,longcheng guan,yrdb3147,us_70183
nm_4117,隴城關,longcheng guan,yrdb3147, us_81175
nm_4118,隴城關,longcheng guan,yrdb3147, us_30114
nm_4119,隴城關,longcheng guan,yrdb3147, us_40023
nm_4120,隴城縣,longcheng xian,yrdb3148,ds_1079
nm_4121,隴安,longan,yrdb3149,us_70264
nm_4122,隴西縣,longxi xian,yrdb3150,ds_1080
nm_4123,陳,chen,yrdb3151,ds_893
nm_4124,陳兩河,chenliang he,yrdb3152,ds_1377
nm_4125,陳倉,chencang,yrdb3153,us_10118
nm_4126,陳倉,chencang,yrdb3153, us_40022
nm_4127,陳倉,chencang,yrdb3153, us_40053
nm_4128,陳壚鎮,chenlu zhen,yrdb3154,us_80208
nm_4129,陳埽,chen sao,yrdb3155,ds_76
