,yrdb_id,place,event
7822,yrdb2000,ds_417,ev_138
7823,yrdb2000,ds_417,ev_139
7824,yrdb3451,ds_417,ev_138
7825,yrdb3451,ds_417,ev_139
7826,yrdb2001,ds_1073,ev_2247
7827,yrdb2002,ds_73,ev_2117
7828,yrdb3177,ds_73,ev_2117
7829,yrdb2002,ds_1070,ev_1790
7830,yrdb2002,ds_1070,ev_2022
7831,yrdb2002,ds_1070,ev_2450
7832,yrdb2002,ds_1070,ev_2537
7833,yrdb2002,ds_1070,ev_2667
7834,yrdb2002,ds_1070,ev_2706
7835,yrdb2002,ds_1070,ev_2750
7836,yrdb2002,ds_1070,ev_2789
7837,yrdb2002,ds_1070,ev_2792
7838,yrdb2002,ds_1070,ev_2116
7839,yrdb2002,ds_1070,ev_2134
7840,yrdb2002,ds_1070,ev_2220
7841,yrdb2002,ds_1070,ev_2297
7842,yrdb2002,ds_1070,ev_2398
7843,yrdb2002,ds_1070,ev_2747
7844,yrdb2002,ds_1070,ev_1917
7845,yrdb2002,ds_1070,ev_2439
7846,yrdb2002,ds_1070,ev_2443
7847,yrdb2002,ds_1068,ev_2804
7848,yrdb2002,ds_1068,ev_2051
7849,yrdb2002,ds_1068,ev_2681
7850,yrdb2003,ds_1069,ev_1167
7851,yrdb2005,ds_1476,ev_325
7852,yrdb2005,ds_1476,ev_468
7853,yrdb2005,ds_1476,ev_489
7854,yrdb2005,ds_1476,ev_639
7855,yrdb2005,ds_1476,ev_685
7856,yrdb2005,ds_1476,ev_708
7857,yrdb2005,ds_1476,ev_711
7858,yrdb2005,ds_1476,ev_738
7859,yrdb2005,ds_1476,ev_742
7860,yrdb2005,ds_1476,ev_944
7861,yrdb2005,ds_1476,ev_1069
7862,yrdb2005,ds_1476,ev_1076
7863,yrdb2005,ds_1476,ev_1249
7864,yrdb2005,ds_1476,ev_1251
7865,yrdb2005,ds_1476,ev_2009
7866,yrdb2005,ds_1476,ev_2666
7867,yrdb2005,ds_1476,ev_3380
7868,yrdb3186,ds_1476,ev_325
7869,yrdb3186,ds_1476,ev_468
7870,yrdb3186,ds_1476,ev_489
7871,yrdb3186,ds_1476,ev_639
7872,yrdb3186,ds_1476,ev_685
7873,yrdb3186,ds_1476,ev_708
7874,yrdb3186,ds_1476,ev_711
7875,yrdb3186,ds_1476,ev_738
7876,yrdb3186,ds_1476,ev_742
7877,yrdb3186,ds_1476,ev_944
7878,yrdb3186,ds_1476,ev_1069
7879,yrdb3186,ds_1476,ev_1076
7880,yrdb3186,ds_1476,ev_1249
7881,yrdb3186,ds_1476,ev_1251
7882,yrdb3186,ds_1476,ev_2009
7883,yrdb3186,ds_1476,ev_2666
7884,yrdb3186,ds_1476,ev_3380
7885,yrdb2006,ds_1444,ev_333
7886,yrdb2006,ds_1444,ev_446
7887,yrdb2006,ds_1444,ev_450
7888,yrdb2006,ds_1444,ev_1628
7889,yrdb2006,ds_1444,ev_1629
7890,yrdb2006,ds_1444,ev_1632
7891,yrdb2006,ds_1444,ev_2132
7892,yrdb2006,ds_1444,ev_2939
7893,yrdb2006,ds_1444,ev_2140
7894,yrdb2006,ds_1444,ev_2142
7895,yrdb2007,ds_348,ev_972
7896,yrdb2007,ds_348,ev_960
7897,yrdb2011,ds_347,ev_2077
7898,yrdb2012,ds_1072,ev_1518
7899,yrdb3230,ds_1072,ev_1518
7900,yrdb2020,ds_285,ev_1025
7901,yrdb2025,ds_1515,ev_856
7902,yrdb2025,ds_1515,ev_945
7903,yrdb2025,ds_1515,ev_1042
7904,yrdb2026,ds_1659,ev_1461
7905,yrdb2028,ds_746,ev_2731
7906,yrdb2029,ds_1751,ev_3590
7907,yrdb2033,ds_434,ev_3563
7908,yrdb2944,ds_434,ev_3563
7909,yrdb2048,ds_315,ev_2042
7910,yrdb2054,ds_795,ev_838
7911,yrdb2055,ds_794,ev_2990
7912,yrdb2055,ds_794,ev_2993
7913,yrdb2055,ds_794,ev_3020
7914,yrdb2059,ds_627,ev_2520
7915,yrdb2059,ds_627,ev_2001
7916,yrdb2059,ds_627,ev_2553
7917,yrdb2061,ds_644,ev_1558
7918,yrdb2066,ds_639,ev_2226
7919,yrdb2067,ds_635,ev_3563
7920,yrdb2069,ds_637,ev_2528
7921,yrdb2069,ds_637,ev_2713
7922,yrdb2069,ds_637,ev_2527
7923,yrdb2069,ds_637,ev_2960
7924,yrdb2069,ds_637,ev_2517
7925,yrdb2069,ds_637,ev_2526
7926,yrdb2074,ds_630,ev_2364
7927,yrdb2074,ds_630,ev_2374
7928,yrdb3112,ds_630,ev_2364
7929,yrdb3112,ds_630,ev_2374
7930,yrdb2079,ds_629,ev_2424
7931,yrdb2484,ds_629,ev_2424
7932,yrdb2083,ds_642,ev_3011
7933,yrdb2083,ds_642,ev_3232
7934,yrdb2083,ds_642,ev_3016
7935,yrdb2301,ds_642,ev_3011
7936,yrdb2301,ds_642,ev_3232
7937,yrdb2301,ds_642,ev_3016
7938,yrdb2087,ds_625,ev_1851
7939,yrdb2088,ds_626,ev_1208
7940,yrdb2091,ds_643,ev_843
7941,yrdb2944,ds_643,ev_843
7942,yrdb2093,ds_1742,ev_3494
7943,yrdb2094,ds_641,ev_1765
7944,yrdb2095,ds_640,ev_1989
7945,yrdb2096,ds_645,ev_2513
7946,yrdb2096,ds_645,ev_2518
7947,yrdb2096,ds_645,ev_2535
7948,yrdb2096,ds_645,ev_2607
7949,yrdb2096,ds_645,ev_2734
7950,yrdb2096,ds_645,ev_2755
7951,yrdb2096,ds_645,ev_2772
7952,yrdb2096,ds_645,ev_2777
7953,yrdb2096,ds_645,ev_2810
7954,yrdb2096,ds_645,ev_2822
7955,yrdb2096,ds_645,ev_2893
7956,yrdb2096,ds_645,ev_2906
7957,yrdb2096,ds_645,ev_2975
7958,yrdb2096,ds_645,ev_2984
7959,yrdb2096,ds_645,ev_2993
7960,yrdb2096,ds_645,ev_2999
7961,yrdb2096,ds_645,ev_3003
7962,yrdb2096,ds_645,ev_3010
7963,yrdb2096,ds_645,ev_3020
7964,yrdb2096,ds_645,ev_3022
7965,yrdb2096,ds_645,ev_3027
7966,yrdb2096,ds_645,ev_3030
7967,yrdb2096,ds_645,ev_3037
7968,yrdb2096,ds_645,ev_3043
7969,yrdb2096,ds_645,ev_3061
7970,yrdb2096,ds_645,ev_3091
7971,yrdb2096,ds_645,ev_3103
7972,yrdb2096,ds_645,ev_3111
7973,yrdb2096,ds_645,ev_3122
7974,yrdb2096,ds_645,ev_3171
7975,yrdb2096,ds_645,ev_3172
7976,yrdb2096,ds_645,ev_3175
7977,yrdb2096,ds_645,ev_3183
7978,yrdb2096,ds_645,ev_3185
7979,yrdb2096,ds_645,ev_3198
7980,yrdb2096,ds_645,ev_3216
7981,yrdb2096,ds_645,ev_3329
7982,yrdb2096,ds_645,ev_3395
7983,yrdb2096,ds_645,ev_3265
7984,yrdb2097,ds_620,ev_3181
7985,yrdb2098,ds_447,ev_2632
7986,yrdb3113,ds_447,ev_2632
7987,yrdb2102,ds_1375,ev_1335
7988,yrdb2109,ds_616,ev_2012
7989,yrdb2119,ds_161,ev_1976
7990,yrdb2120,ds_948,ev_3725
7991,yrdb2120,ds_948,ev_1895
7992,yrdb2120,ds_948,ev_1713
7993,yrdb2201,ds_948,ev_3725
7994,yrdb2201,ds_948,ev_1895
7995,yrdb2201,ds_948,ev_1713
7996,yrdb2120,ds_1032,ev_3460
7997,yrdb2120,ds_1032,ev_1895
7998,yrdb3263,ds_1032,ev_3460
7999,yrdb3263,ds_1032,ev_1895
8000,yrdb2120,ds_1575,ev_2296
8001,yrdb2120,ds_1575,ev_2577
8002,yrdb2120,ds_1766,ev_2126
8003,yrdb2121,ds_1576,ev_3732
8004,yrdb2128,ds_600,ev_2233
8005,yrdb2129,ds_599,ev_3083
8006,yrdb2609,ds_599,ev_3083
8007,yrdb2135,ds_509,ev_2632
8008,yrdb3113,ds_509,ev_2632
8009,yrdb2138,ds_1075,ev_1995
8010,yrdb2140,ds_1601,ev_2200
8011,yrdb2140,ds_1601,ev_2203
8012,yrdb2140,ds_1601,ev_3420
8013,yrdb2141,ds_1353,ev_2202
8014,yrdb2152,ds_21,ev_1581
8015,yrdb2154,ds_23,ev_1691
8016,yrdb2162,ds_20,ev_1149
8017,yrdb2164,ds_1672,ev_2392
8018,yrdb2166,ds_22,ev_1906
8019,yrdb2166,ds_22,ev_1916
8020,yrdb2199,ds_1757,ev_2422
8021,yrdb2203,ds_446,ev_117
8022,yrdb2207,ds_1546,ev_266
8023,yrdb2208,ds_1268,ev_1474
8024,yrdb2213,ds_1254,ev_1925
8025,yrdb2213,ds_1254,ev_1929
8026,yrdb2213,ds_1254,ev_2164
8027,yrdb2213,ds_1254,ev_2168
8028,yrdb2213,ds_1254,ev_2179
8029,yrdb2213,ds_1254,ev_2584
8030,yrdb2213,ds_1254,ev_2735
8031,yrdb2222,ds_441,ev_1851
8032,yrdb2341,ds_441,ev_1851
8033,yrdb2225,ds_439,ev_1132
8034,yrdb2227,ds_440,ev_2923
8035,yrdb2484,ds_440,ev_2923
8036,yrdb2232,ds_1245,ev_2560
8037,yrdb2232,ds_1245,ev_2179
8038,yrdb2232,ds_1245,ev_2174
8039,yrdb2234,ds_844,ev_2093
8040,yrdb2235,ds_1309,ev_1826
8041,yrdb2240,ds_825,ev_2637
8042,yrdb2240,ds_825,ev_1462
8043,yrdb3064,ds_825,ev_2637
8044,yrdb3064,ds_825,ev_1462
8045,yrdb2240,ds_1301,ev_81
8046,yrdb2240,ds_1301,ev_687
8047,yrdb2240,ds_1301,ev_1207
8048,yrdb2240,ds_1301,ev_1721
8049,yrdb2240,ds_1301,ev_1756
8050,yrdb2240,ds_1301,ev_1759
8051,yrdb2240,ds_1301,ev_1796
8052,yrdb2240,ds_1301,ev_1809
8053,yrdb2240,ds_1301,ev_1972
8054,yrdb2240,ds_1301,ev_1974
8055,yrdb2240,ds_1301,ev_2011
8056,yrdb2240,ds_1301,ev_2247
8057,yrdb2240,ds_1301,ev_2476
8058,yrdb2240,ds_1301,ev_3585
8059,yrdb2240,ds_1301,ev_3589
8060,yrdb2240,ds_1301,ev_3594
8061,yrdb2240,ds_1301,ev_3600
8062,yrdb2240,ds_1301,ev_3603
8063,yrdb2240,ds_1301,ev_3610
8064,yrdb2240,ds_1301,ev_3612
8065,yrdb2240,ds_1301,ev_3694
8066,yrdb2240,ds_1301,ev_3747
8067,yrdb2240,ds_1301,ev_1167
8068,yrdb2240,ds_1301,ev_2008
8069,yrdb2240,ds_1301,ev_2020
8070,yrdb3064,ds_1301,ev_81
8071,yrdb3064,ds_1301,ev_687
8072,yrdb3064,ds_1301,ev_1207
8073,yrdb3064,ds_1301,ev_1721
8074,yrdb3064,ds_1301,ev_1756
8075,yrdb3064,ds_1301,ev_1759
8076,yrdb3064,ds_1301,ev_1796
8077,yrdb3064,ds_1301,ev_1809
8078,yrdb3064,ds_1301,ev_1972
8079,yrdb3064,ds_1301,ev_1974
8080,yrdb3064,ds_1301,ev_2011
8081,yrdb3064,ds_1301,ev_2247
8082,yrdb3064,ds_1301,ev_2476
8083,yrdb3064,ds_1301,ev_3585
8084,yrdb3064,ds_1301,ev_3589
8085,yrdb3064,ds_1301,ev_3594
8086,yrdb3064,ds_1301,ev_3600
8087,yrdb3064,ds_1301,ev_3603
8088,yrdb3064,ds_1301,ev_3610
8089,yrdb3064,ds_1301,ev_3612
8090,yrdb3064,ds_1301,ev_3694
8091,yrdb3064,ds_1301,ev_3747
8092,yrdb3064,ds_1301,ev_1167
8093,yrdb3064,ds_1301,ev_2008
8094,yrdb3064,ds_1301,ev_2020
8095,yrdb2240,ds_1310,ev_1695
8096,yrdb2240,ds_1310,ev_1733
8097,yrdb2240,ds_1667,ev_3478
8098,yrdb2240,ds_1668,ev_3484
8099,yrdb2240,ds_1668,ev_1928
8100,yrdb2240,ds_1668,ev_2083
8101,yrdb2240,ds_1668,ev_2979
8102,yrdb2240,ds_1668,ev_3481
8103,yrdb2240,ds_1668,ev_3496
8104,yrdb2240,ds_1668,ev_3547
8105,yrdb2241,ds_1221,ev_26
8106,yrdb2242,ds_691,ev_1938
8107,yrdb2746,ds_691,ev_1938
8108,yrdb2243,ds_1519,ev_986
8109,yrdb2243,ds_1519,ev_294
8110,yrdb2243,ds_1519,ev_991
8111,yrdb2245,ds_1563,ev_1461
8112,yrdb2245,ds_1563,ev_593
8113,yrdb2248,ds_1169,ev_1407
8114,yrdb2248,ds_1169,ev_1674
8115,yrdb2248,ds_1169,ev_1735
8116,yrdb2248,ds_1169,ev_1925
8117,yrdb2248,ds_1169,ev_1929
8118,yrdb2248,ds_1169,ev_2051
8119,yrdb2248,ds_1169,ev_2140
8120,yrdb2248,ds_1169,ev_2142
8121,yrdb2248,ds_1169,ev_2447
8122,yrdb2248,ds_1169,ev_2667
8123,yrdb2248,ds_1169,ev_3076
8124,yrdb2248,ds_1169,ev_3090
8125,yrdb2248,ds_1169,ev_3285
8126,yrdb2248,ds_1169,ev_3308
8127,yrdb2249,ds_191,ev_2908
8128,yrdb2249,ds_191,ev_2933
8129,yrdb2249,ds_191,ev_2942
8130,yrdb2952,ds_191,ev_2908
8131,yrdb2952,ds_191,ev_2933
8132,yrdb2952,ds_191,ev_2942
8133,yrdb2249,ds_740,ev_3200
8134,yrdb2677,ds_740,ev_3200
8135,yrdb2249,ds_1170,ev_3025
8136,yrdb2249,ds_1170,ev_3257
8137,yrdb2250,ds_394,ev_2027
8138,yrdb3337,ds_394,ev_2027
8139,yrdb2250,ds_713,ev_2027
8140,yrdb2857,ds_713,ev_2027
8141,yrdb2250,ds_1171,ev_2519
8142,yrdb2250,ds_1171,ev_1375
8143,yrdb2250,ds_1171,ev_1519
8144,yrdb2250,ds_1171,ev_2114
8145,yrdb2250,ds_1171,ev_2321
8146,yrdb2250,ds_1171,ev_3057
8147,yrdb2250,ds_1097,ev_2667
8148,yrdb2250,ds_1097,ev_2720
8149,yrdb2250,ds_1174,ev_1362
8150,yrdb2250,ds_1174,ev_1375
8151,yrdb2250,ds_1174,ev_1376
8152,yrdb2250,ds_1174,ev_1762
8153,yrdb2250,ds_1174,ev_1764
8154,yrdb2250,ds_1174,ev_1766
8155,yrdb2250,ds_1174,ev_1917
8156,yrdb2250,ds_1174,ev_1926
8157,yrdb2250,ds_1174,ev_1965
8158,yrdb2250,ds_1174,ev_1976
8159,yrdb2250,ds_1174,ev_1994
8160,yrdb2250,ds_1174,ev_2022
8161,yrdb2250,ds_1174,ev_2025
8162,yrdb2250,ds_1174,ev_2137
8163,yrdb2250,ds_1174,ev_2156
8164,yrdb2250,ds_1174,ev_2161
8165,yrdb2250,ds_1174,ev_2162
8166,yrdb2250,ds_1174,ev_2179
8167,yrdb2250,ds_1174,ev_2183
8168,yrdb2250,ds_1174,ev_2247
8169,yrdb2250,ds_1174,ev_2285
8170,yrdb2250,ds_1174,ev_2295
8171,yrdb2250,ds_1174,ev_2299
8172,yrdb2250,ds_1174,ev_2300
8173,yrdb2250,ds_1174,ev_2302
8174,yrdb2250,ds_1174,ev_2375
8175,yrdb2250,ds_1174,ev_2443
8176,yrdb2250,ds_1174,ev_2448
8177,yrdb2250,ds_1174,ev_2547
8178,yrdb2250,ds_1174,ev_2584
8179,yrdb2250,ds_1174,ev_2587
8180,yrdb2250,ds_1174,ev_2593
8181,yrdb2250,ds_1174,ev_2594
8182,yrdb2250,ds_1174,ev_2608
8183,yrdb2250,ds_1174,ev_2613
8184,yrdb2250,ds_1174,ev_2644
8185,yrdb2250,ds_1174,ev_2646
8186,yrdb2250,ds_1174,ev_2657
8187,yrdb2250,ds_1174,ev_2660
8188,yrdb2250,ds_1174,ev_2670
8189,yrdb2250,ds_1174,ev_2676
8190,yrdb2250,ds_1174,ev_2681
8191,yrdb2250,ds_1174,ev_2689
8192,yrdb2250,ds_1174,ev_2706
8193,yrdb2250,ds_1174,ev_2948
8194,yrdb2250,ds_1174,ev_2961
8195,yrdb2250,ds_1174,ev_2981
8196,yrdb2250,ds_1174,ev_3001
8197,yrdb2250,ds_1174,ev_3009
8198,yrdb2250,ds_1174,ev_3071
8199,yrdb2250,ds_1174,ev_3118
8200,yrdb2250,ds_1174,ev_3385
8201,yrdb2250,ds_1174,ev_3400
8202,yrdb2250,ds_1174,ev_2135
8203,yrdb2250,ds_1174,ev_2143
8204,yrdb2250,ds_1174,ev_2201
8205,yrdb2250,ds_1174,ev_2220
8206,yrdb2250,ds_1174,ev_2249
8207,yrdb2250,ds_1174,ev_2259
8208,yrdb2250,ds_1174,ev_2405
8209,yrdb2250,ds_1174,ev_2434
8210,yrdb2250,ds_1174,ev_2589
8211,yrdb2250,ds_1174,ev_2749
8212,yrdb2250,ds_1174,ev_2966
8213,yrdb2250,ds_1174,ev_3320
8214,yrdb2252,ds_693,ev_1167
8215,yrdb2722,ds_693,ev_1167
8216,yrdb2252,ds_772,ev_1846
8217,yrdb2252,ds_772,ev_1855
8218,yrdb2252,ds_772,ev_1863
8219,yrdb2252,ds_772,ev_1859
8220,yrdb2252,ds_772,ev_1867
8221,yrdb2989,ds_772,ev_1846
8222,yrdb2989,ds_772,ev_1855
8223,yrdb2989,ds_772,ev_1863
8224,yrdb2989,ds_772,ev_1859
8225,yrdb2989,ds_772,ev_1867
8226,yrdb2252,ds_1491,ev_1340
8227,yrdb2252,ds_1491,ev_1343
8228,yrdb2252,ds_1491,ev_1353
8229,yrdb2252,ds_1491,ev_1362
8230,yrdb2252,ds_1491,ev_1373
8231,yrdb2252,ds_1491,ev_1403
8232,yrdb2252,ds_1491,ev_1405
8233,yrdb2252,ds_1491,ev_1438
8234,yrdb2252,ds_1491,ev_1449
8235,yrdb2252,ds_1491,ev_1465
8236,yrdb2252,ds_1491,ev_1585
8237,yrdb2252,ds_1491,ev_1625
8238,yrdb2252,ds_1491,ev_1665
8239,yrdb2252,ds_1491,ev_1666
8240,yrdb2252,ds_1491,ev_1667
8241,yrdb2252,ds_1491,ev_2022
8242,yrdb2252,ds_1491,ev_2280
8243,yrdb2252,ds_1491,ev_2928
8244,yrdb2252,ds_1491,ev_2977
8245,yrdb2252,ds_1491,ev_2980
8246,yrdb2252,ds_1491,ev_2985
8247,yrdb2252,ds_1491,ev_2988
8248,yrdb2252,ds_1491,ev_2992
8249,yrdb2252,ds_1491,ev_2994
8250,yrdb2252,ds_1491,ev_2996
8251,yrdb2252,ds_1491,ev_3000
8252,yrdb2252,ds_1491,ev_3007
8253,yrdb2252,ds_1491,ev_3008
8254,yrdb2252,ds_1491,ev_3014
8255,yrdb2252,ds_1491,ev_3015
8256,yrdb2252,ds_1491,ev_3048
8257,yrdb2252,ds_1491,ev_3050
8258,yrdb2252,ds_1491,ev_3055
8259,yrdb2252,ds_1491,ev_3064
8260,yrdb2252,ds_1491,ev_3087
8261,yrdb2252,ds_1491,ev_3096
8262,yrdb2252,ds_1491,ev_3109
8263,yrdb2252,ds_1491,ev_3156
8264,yrdb2252,ds_1491,ev_3187
8265,yrdb2252,ds_1491,ev_3201
8266,yrdb2252,ds_1491,ev_3212
8267,yrdb2252,ds_1491,ev_3213
8268,yrdb2252,ds_1491,ev_3225
8269,yrdb2252,ds_1491,ev_3226
8270,yrdb2252,ds_1491,ev_3238
8271,yrdb2252,ds_1491,ev_3239
8272,yrdb2252,ds_1491,ev_3249
8273,yrdb2252,ds_1491,ev_3269
8274,yrdb2252,ds_1491,ev_3294
8275,yrdb2252,ds_1491,ev_1962
8276,yrdb2252,ds_1491,ev_1379
8277,yrdb2253,ds_1733,ev_45
8278,yrdb2253,ds_1733,ev_686
8279,yrdb2256,ds_527,ev_1950
8280,yrdb2257,ds_533,ev_2406
8281,yrdb2263,ds_528,ev_1488
8282,yrdb2267,ds_530,ev_2642
8283,yrdb2938,ds_530,ev_2642
8284,yrdb2270,ds_531,ev_2062
8285,yrdb2270,ds_531,ev_2397
8286,yrdb2611,ds_531,ev_2062
8287,yrdb2611,ds_531,ev_2397
8288,yrdb2275,ds_535,ev_3468
8289,yrdb2275,ds_535,ev_3463
8290,yrdb2277,ds_532,ev_2753
8291,yrdb2277,ds_532,ev_2754
8292,yrdb2277,ds_532,ev_2828
8293,yrdb2289,ds_1157,ev_1656
8294,yrdb2300,ds_534,ev_2284
8295,yrdb2301,ds_72,ev_1941
8296,yrdb3156,ds_72,ev_1941
8297,yrdb2301,ds_189,ev_1893
8298,yrdb2301,ds_189,ev_1887
8299,yrdb2960,ds_189,ev_1893
8300,yrdb2960,ds_189,ev_1887
8301,yrdb2301,ds_442,ev_3398
8302,yrdb2704,ds_442,ev_3398
8303,yrdb2301,ds_906,ev_2521
8304,yrdb2301,ds_907,ev_1281
8305,yrdb2301,ds_907,ev_1437
8306,yrdb2301,ds_907,ev_1456
8307,yrdb2301,ds_907,ev_1499
8308,yrdb2301,ds_907,ev_1859
8309,yrdb2301,ds_907,ev_1900
8310,yrdb2301,ds_907,ev_1946
8311,yrdb2301,ds_907,ev_1952
8312,yrdb2301,ds_907,ev_1954
8313,yrdb2301,ds_907,ev_1955
8314,yrdb2301,ds_907,ev_1976
8315,yrdb2301,ds_907,ev_2022
8316,yrdb2301,ds_907,ev_2061
8317,yrdb2301,ds_907,ev_2098
8318,yrdb2301,ds_907,ev_2403
8319,yrdb2301,ds_907,ev_2415
8320,yrdb2301,ds_907,ev_2438
8321,yrdb2301,ds_907,ev_2443
8322,yrdb2301,ds_907,ev_2591
8323,yrdb2301,ds_907,ev_2595
8324,yrdb2301,ds_907,ev_2613
8325,yrdb2301,ds_907,ev_2634
8326,yrdb2301,ds_907,ev_2729
8327,yrdb2301,ds_907,ev_2745
8328,yrdb2301,ds_907,ev_2813
8329,yrdb2301,ds_907,ev_2826
8330,yrdb2301,ds_907,ev_2836
8331,yrdb2301,ds_907,ev_3040
8332,yrdb2301,ds_907,ev_3044
8333,yrdb2301,ds_907,ev_3065
8334,yrdb2301,ds_907,ev_3172
8335,yrdb2301,ds_907,ev_1768
8336,yrdb2301,ds_907,ev_1769
8337,yrdb2301,ds_907,ev_1847
8338,yrdb2301,ds_907,ev_1870
8339,yrdb2301,ds_907,ev_1925
8340,yrdb2301,ds_907,ev_1929
8341,yrdb2301,ds_907,ev_1937
8342,yrdb2301,ds_907,ev_1976
8343,yrdb2301,ds_907,ev_1982
8344,yrdb2301,ds_907,ev_2051
8345,yrdb2301,ds_907,ev_2106
8346,yrdb2301,ds_907,ev_2355
8347,yrdb2301,ds_907,ev_2387
8348,yrdb2301,ds_907,ev_2728
8349,yrdb2301,ds_907,ev_3016
8350,yrdb2301,ds_907,ev_3076
8351,yrdb2301,ds_907,ev_3090
8352,yrdb2301,ds_907,ev_1841
8353,yrdb2301,ds_907,ev_1967
8354,yrdb2301,ds_907,ev_2027
8355,yrdb2301,ds_907,ev_2065
8356,yrdb2301,ds_907,ev_2220
8357,yrdb2301,ds_908,ev_2610
8358,yrdb2304,ds_1682,ev_315
8359,yrdb2315,ds_428,ev_2487
8360,yrdb2735,ds_428,ev_2487
8361,yrdb2317,ds_1066,ev_989
8362,yrdb2317,ds_1066,ev_2700
8363,yrdb2317,ds_1342,ev_702
8364,yrdb2317,ds_1342,ev_986
8365,yrdb2317,ds_899,ev_1033
8366,yrdb2333,ds_1463,ev_686
8367,yrdb2809,ds_1463,ev_686
8368,yrdb2340,ds_695,ev_3106
8369,yrdb2340,ds_1226,ev_2915
8370,yrdb2340,ds_1226,ev_3063
8371,yrdb2340,ds_1226,ev_3142
8372,yrdb2340,ds_1226,ev_3209
8373,yrdb2340,ds_1226,ev_3223
8374,yrdb2340,ds_1226,ev_3235
8375,yrdb2340,ds_1226,ev_3288
8376,yrdb2340,ds_1226,ev_3428
8377,yrdb2341,ds_1225,ev_1635
8378,yrdb2341,ds_1225,ev_2246
8379,yrdb2341,ds_1225,ev_2275
8380,yrdb2341,ds_1225,ev_2283
8381,yrdb2341,ds_1225,ev_2322
8382,yrdb2341,ds_1225,ev_2324
8383,yrdb2341,ds_1225,ev_2349
8384,yrdb2344,ds_694,ev_2984
8385,yrdb2346,ds_940,ev_1151
8386,yrdb2350,ds_940,ev_1151
8387,yrdb2351,ds_1286,ev_3586
8388,yrdb2361,ds_1633,ev_85
8389,yrdb2362,ds_469,ev_2611
8390,yrdb2362,ds_469,ev_2615
8391,yrdb2362,ds_469,ev_2619
8392,yrdb2362,ds_469,ev_2640
8393,yrdb2362,ds_469,ev_2639
8394,yrdb2364,ds_1468,ev_795
8395,yrdb2364,ds_1468,ev_801
8396,yrdb2364,ds_1468,ev_2247
8397,yrdb2366,ds_468,ev_1892
8398,yrdb2366,ds_468,ev_1935
8399,yrdb2366,ds_468,ev_1887
8400,yrdb2379,ds_770,ev_1410
8401,yrdb2385,ds_136,ev_2395
8402,yrdb2385,ds_136,ev_2377
8403,yrdb2385,ds_136,ev_2399
8404,yrdb2386,ds_137,ev_2841
8405,yrdb2391,ds_292,ev_3604
8406,yrdb3009,ds_292,ev_3604
8407,yrdb2391,ds_69,ev_3709
8408,yrdb3166,ds_69,ev_3709
8409,yrdb2391,ds_1295,ev_965
8410,yrdb2391,ds_1295,ev_3486
8411,yrdb2391,ds_1295,ev_3500
8412,yrdb2391,ds_1295,ev_3504
8413,yrdb2391,ds_1295,ev_3505
8414,yrdb2391,ds_1295,ev_3512
8415,yrdb2391,ds_1295,ev_3517
8416,yrdb2391,ds_1295,ev_3518
8417,yrdb2391,ds_1295,ev_3529
8418,yrdb2391,ds_1295,ev_3535
8419,yrdb2391,ds_1295,ev_3537
8420,yrdb2391,ds_1295,ev_3539
8421,yrdb2391,ds_1295,ev_3551
8422,yrdb2391,ds_1295,ev_3552
8423,yrdb2391,ds_1295,ev_3560
8424,yrdb2391,ds_1295,ev_3560
8425,yrdb2391,ds_1295,ev_3562
8426,yrdb2391,ds_1295,ev_3569
8427,yrdb2391,ds_1295,ev_3594
8428,yrdb2391,ds_1295,ev_3596
8429,yrdb2391,ds_1295,ev_3603
8430,yrdb2391,ds_1295,ev_3612
8431,yrdb2391,ds_1295,ev_3617
8432,yrdb2391,ds_1295,ev_3618
8433,yrdb2391,ds_1295,ev_3622
8434,yrdb2391,ds_1295,ev_3626
8435,yrdb2391,ds_1295,ev_3684
8436,yrdb2391,ds_1295,ev_3519
8437,yrdb2391,ds_1295,ev_3619
8438,yrdb2391,ds_1295,ev_3523
8439,yrdb2391,ds_1295,ev_3621
8440,yrdb2391,ds_1295,ev_858
8441,yrdb2396,ds_869,ev_1134
8442,yrdb2402,ds_115,ev_894
8443,yrdb3420,ds_115,ev_894
8444,yrdb2406,ds_959,ev_638
8445,yrdb2413,ds_342,ev_1735
8446,yrdb2430,ds_225,ev_3442
8447,yrdb2839,ds_225,ev_3442
8448,yrdb2435,ds_226,ev_1747
8449,yrdb2438,ds_845,ev_3577
8450,yrdb3534,ds_845,ev_3577
8451,yrdb2439,ds_846,ev_3599
8452,yrdb3534,ds_846,ev_3599
8453,yrdb2442,ds_1156,ev_1461
8454,yrdb2445,ds_1413,ev_427
8455,yrdb2445,ds_1413,ev_614
8456,yrdb2447,ds_1176,ev_1192
8457,yrdb2447,ds_1176,ev_1687
8458,yrdb2455,ds_379,ev_2276
8459,yrdb2455,ds_379,ev_2279
8460,yrdb2455,ds_379,ev_2233
8461,yrdb2691,ds_379,ev_2276
8462,yrdb2691,ds_379,ev_2279
8463,yrdb2691,ds_379,ev_2233
8464,yrdb2460,ds_747,ev_2027
8465,yrdb2460,ds_747,ev_1905
8466,yrdb2909,ds_747,ev_2027
8467,yrdb2909,ds_747,ev_1905
8468,yrdb2464,ds_1313,ev_2561
8469,yrdb2474,ds_1542,ev_670
8470,yrdb2479,ds_317,ev_1252
8471,yrdb2484,ds_42,ev_1851
8472,yrdb2665,ds_42,ev_1851
