plest_id,place_id,est_year
plest_2690,yrdb2621,1820
plest_2691,yrdb3328,1820
plest_2692,yrdb2326,1820
plest_2693,yrdb1573,1820
plest_2694,yrdb3425,1820
plest_2695,yrdb2954,1820
plest_2696,yrdb2594,1820
plest_2697,yrdb2075,1820
plest_2698,yrdb2871,1820
plest_2699,yrdb2258,1820
plest_2700,yrdb2365,1820
plest_2701,yrdb2706,1820
plest_2702,yrdb999,1820
plest_2703,yrdb3399,1820
plest_2704,yrdb1407,1820
plest_2705,yrdb2210,1820
plest_2706,yrdb2371,1820
plest_2707,yrdb736,1820
plest_2708,yrdb2193,1820
plest_2709,yrdb226,1820
plest_2710,yrdb937,1820
plest_2711,yrdb2228,1820
plest_2712,yrdb1105,1820
plest_2713,yrdb2752,1820
plest_2714,yrdb1092,1820
plest_2715,yrdb760,1820
plest_2716,yrdb1278,1820
plest_2717,yrdb926,1820
plest_2718,yrdb2584,1820
plest_2719,yrdb107,1820
plest_2720,yrdb2815,1820
plest_2721,yrdb2382,1820
plest_2722,yrdb1301,1820
plest_2723,yrdb2917,1820
plest_2724,yrdb3243,1820
plest_2725,yrdb1380,1820
plest_2726,yrdb2431,1820
plest_2727,yrdb3748,1820
plest_2728,yrdb1381,1820
plest_2729,yrdb3024,1820
plest_2730,yrdb96,1820
plest_2731,yrdb3577,1820
plest_2732,yrdb3340,1820
plest_2733,yrdb3099,1820
plest_2734,yrdb1492,1820
plest_2735,yrdb108,1820
plest_2736,yrdb3375,1820
plest_2737,yrdb2814,1820
plest_2738,yrdb2741,1820
plest_2739,yrdb1941,1820
plest_2740,yrdb697,1820
plest_2741,yrdb2719,1820
plest_2742,yrdb2220,1820
plest_2743,yrdb860,1820
plest_2744,yrdb1251,1820
plest_2745,yrdb1006,1820
plest_2746,yrdb934,1820
plest_2747,yrdb1958,1820
plest_2748,yrdb528,1820
plest_2749,yrdb1471,1820
plest_2750,yrdb2727,1820
plest_2751,yrdb2524,1820
plest_2752,yrdb698,1820
plest_2753,yrdb300,1820
plest_2754,yrdb2583,1820
plest_2755,yrdb2400,1820
plest_2756,yrdb1410,1820
plest_2757,yrdb3006,1820
plest_2758,yrdb241,1820
plest_2759,yrdb2616,1820
plest_2760,yrdb3466,1820
plest_2761,yrdb599,1820
plest_2762,yrdb1631,1820
plest_2763,yrdb1248,1820
plest_2764,yrdb1630,1820
plest_2765,yrdb407,1820
plest_2766,yrdb1864,1820
plest_2767,yrdb2523,1820
plest_2768,yrdb3292,1820
plest_2769,yrdb1955,1820
plest_2770,yrdb3518,1820
plest_2771,yrdb535,1820
plest_2772,yrdb1730,1820
plest_2773,yrdb3749,1820
plest_2774,yrdb2148,1820
plest_2775,yrdb1569,1820
plest_2776,yrdb1292,1820
plest_2777,yrdb3291,1820
plest_2778,yrdb1534,1820
plest_2779,yrdb1556,1820
plest_2780,yrdb1325,1820
plest_2781,yrdb1756,1820
plest_2782,yrdb3750,1820
plest_2783,yrdb2282,1820
plest_2784,yrdb1781,1820
plest_2785,yrdb3159,1820
plest_2786,yrdb2071,1820
plest_2787,yrdb3751,1820
plest_2788,yrdb2533,1820
plest_2789,yrdb1398,1820
plest_2790,yrdb3021,1820
plest_2791,yrdb2420,1820
plest_2792,yrdb3476,1820
plest_2793,yrdb2035,1820
plest_2794,yrdb2306,1820
plest_2795,yrdb822,1820
plest_2796,yrdb3752,1820
plest_2797,yrdb734,1820
plest_2798,yrdb2307,1820
plest_2799,yrdb75,1820
plest_2800,yrdb237,1820
plest_2801,yrdb1239,1820
plest_2802,yrdb3386,1820
plest_2803,yrdb3574,1820
plest_2804,yrdb728,1820
plest_2805,yrdb2797,1820
plest_2806,yrdb2866,1820
plest_2807,yrdb3132,1820
plest_2808,yrdb895,1820
plest_2809,yrdb3753,1820
plest_2810,yrdb3366,1820
plest_2811,yrdb2456,1820
plest_2812,yrdb3754,1820
plest_2813,yrdb2804,1820
plest_2814,yrdb899,1820
plest_2815,yrdb2636,1820
plest_2816,yrdb1966,1820
plest_2817,yrdb2477,1820
plest_2818,yrdb2579,1820
plest_2819,yrdb1640,1820
plest_2820,yrdb2480,1820
plest_2821,yrdb2803,1820
plest_2822,yrdb3356,1820
plest_2823,yrdb150,1820
plest_2824,yrdb118,1820
plest_2825,yrdb632,1820
plest_2826,yrdb3108,1820
plest_2827,yrdb779,1820
plest_2828,yrdb552,1820
plest_2829,yrdb3516,1820
plest_2830,yrdb2136,1820
plest_2831,yrdb1769,1820
plest_2832,yrdb3755,1820
plest_2833,yrdb656,1820
plest_2834,yrdb1336,1820
plest_2835,yrdb3756,1820
plest_2836,yrdb942,1820
plest_2837,yrdb1196,1820
plest_2838,yrdb1252,1820
plest_2839,yrdb681,1820
plest_2840,yrdb574,1820
plest_2841,yrdb2082,1820
plest_2842,yrdb3193,1820
plest_2843,yrdb2629,1820
plest_2844,yrdb3757,1820
plest_2845,yrdb1091,1820
plest_2846,yrdb756,1820
plest_2847,yrdb1929,1820
plest_2848,yrdb1639,1820
plest_2849,yrdb923,1820
plest_2850,yrdb3562,1820
plest_2851,yrdb2801,1820
plest_2852,yrdb525,1820
plest_2853,yrdb742,1820
plest_2854,yrdb2226,1820
plest_2855,yrdb3548,1820
plest_2856,yrdb3339,1820
plest_2857,yrdb2561,1820
plest_2858,yrdb3758,1820
plest_2859,yrdb1961,1820
plest_2860,yrdb3454,1820
plest_2861,yrdb3347,1820
plest_2862,yrdb908,1820
plest_2863,yrdb3477,1820
plest_2864,yrdb1484,1820
plest_2865,yrdb2271,1820
plest_2866,yrdb3102,1820
plest_2867,yrdb29,1820
plest_2868,yrdb103,1820
plest_2869,yrdb231,1820
plest_2870,yrdb1346,1820
plest_2871,yrdb2156,1820
plest_2872,yrdb1828,1820
plest_2873,yrdb1590,1820
plest_2874,yrdb1304,1820
plest_2875,yrdb955,1820
plest_2876,yrdb631,1820
plest_2877,yrdb3759,1820
plest_2878,yrdb2313,1820
plest_2879,yrdb771,1820
plest_2880,yrdb178,1820
plest_2881,yrdb2185,1820
plest_2882,yrdb2679,1820
plest_2883,yrdb2126,1820
plest_2884,yrdb514,1820
plest_2885,yrdb443,1820
plest_2886,yrdb3563,1820
plest_2887,yrdb3260,1820
plest_2888,yrdb1391,1820
plest_2889,yrdb3500,1820
plest_2890,yrdb3348,1820
plest_2891,yrdb3221,1820
plest_2892,yrdb1342,1820
plest_2893,yrdb2384,1820
plest_2894,yrdb198,1820
plest_2895,yrdb1940,1820
plest_2896,yrdb3760,1820
plest_2897,yrdb3014,1820
plest_2898,yrdb169,1820
plest_2899,yrdb2170,1820
plest_2900,yrdb417,1820
plest_2901,yrdb1833,1820
plest_2902,yrdb1432,1820
plest_2903,yrdb1098,1820
plest_2904,yrdb3761,1820
plest_2905,yrdb1335,1820
plest_2906,yrdb945,1820
plest_2907,yrdb1653,1820
plest_2908,yrdb548,1820
plest_2909,yrdb2458,1820
plest_2910,yrdb160,1820
plest_2911,yrdb3023,1820
plest_2912,yrdb1528,1820
plest_2913,yrdb3344,1820
plest_2914,yrdb404,1820
plest_2915,yrdb2676,1820
plest_2916,yrdb243,1820
plest_2917,yrdb3526,1820
plest_2918,yrdb3762,1820
plest_2919,yrdb1039,1820
plest_2920,yrdb2259,1820
plest_2921,yrdb1106,1820
plest_2922,yrdb523,1820
plest_2923,yrdb1637,1820
plest_2924,yrdb1070,1820
plest_2925,yrdb667,1820
plest_2926,yrdb389,1820
plest_2927,yrdb192,1820
plest_2928,yrdb593,1820
plest_2929,yrdb31,1820
plest_2930,yrdb317,1820
plest_2931,yrdb2860,1820
plest_2932,yrdb2454,1820
plest_2933,yrdb1446,1820
plest_2934,yrdb2604,1820
plest_2935,yrdb879,1820
plest_2936,yrdb1746,1820
plest_2937,yrdb92,1820
plest_2938,yrdb524,1820
plest_2939,yrdb994,1820
plest_2940,yrdb3763,1820
plest_2941,yrdb452,1820
plest_2942,yrdb2959,1820
plest_2943,yrdb1343,1820
plest_2944,yrdb485,1820
plest_2945,yrdb472,1820
plest_2946,yrdb1649,1820
plest_2947,yrdb171,1820
plest_2948,yrdb2549,1820
plest_2949,yrdb2090,1820
plest_2950,yrdb3764,1820
plest_2951,yrdb17,1820
plest_2952,yrdb3535,1820
plest_2953,yrdb2836,1820
plest_2954,yrdb421,1820
plest_2955,yrdb410,1820
plest_2956,yrdb1912,1820
plest_2957,yrdb2640,1820
plest_2958,yrdb3378,1820
plest_2959,yrdb2360,1820
plest_2960,yrdb330,1820
plest_2961,yrdb72,1820
plest_2962,yrdb2606,1820
plest_2963,yrdb624,1820
plest_2964,yrdb1010,1820
plest_2965,yrdb2520,1820
plest_2966,yrdb1288,1820
plest_2967,yrdb2110,1820
plest_2968,yrdb2132,1820
plest_2969,yrdb2410,1820
plest_2970,yrdb1563,1820
plest_2971,yrdb3058,1820
plest_2972,yrdb795,1820
plest_2973,yrdb2171,1820
plest_2974,yrdb2493,1820
plest_2975,yrdb3041,1820
plest_2976,yrdb3056,1820
plest_2977,yrdb3041,1820
plest_2978,yrdb818,1820
plest_2979,yrdb1163,1820
plest_2980,yrdb1238,1820
plest_2981,yrdb3060,1820
plest_2982,yrdb3049,1820
plest_2983,yrdb620,1820
plest_2984,yrdb2668,1820
plest_2985,yrdb1643,1820
plest_2986,yrdb1474,1820
plest_2987,yrdb537,1820
plest_2988,yrdb2233,1820
plest_2989,yrdb235,1820
plest_2990,yrdb2019,1820
plest_2991,yrdb2806,1820
plest_2992,yrdb1415,1820
plest_2993,yrdb604,1820
plest_2994,yrdb2073,1820
plest_2995,yrdb998,1820
plest_2996,yrdb809,1820
plest_2997,yrdb917,1820
plest_2998,yrdb647,1820
plest_2999,yrdb620,1820
plest_3000,yrdb396,1820
plest_3001,yrdb946,1820
plest_3002,yrdb1599,1820
plest_3003,yrdb3206,1820
plest_3004,yrdb2508,1820
plest_3005,yrdb2573,1820
plest_3006,yrdb3114,1820
plest_3007,yrdb376,1820
plest_3008,yrdb256,1820
plest_3009,yrdb3765,1820
plest_3010,yrdb406,1820
plest_3011,yrdb3557,1820
plest_3012,yrdb2993,1820
plest_3013,yrdb3400,1820
plest_3014,yrdb2389,1820
plest_3015,yrdb3109,1820
plest_3016,yrdb1659,1820
plest_3017,yrdb1558,1820
plest_3018,yrdb1735,1820
plest_3019,yrdb2031,1820
plest_3020,yrdb1738,1820
plest_3021,yrdb1173,1820
plest_3022,yrdb3766,1820
plest_3023,yrdb1585,1820
plest_3024,yrdb337,1820
plest_3025,yrdb2538,1820
plest_3026,yrdb1566,1820
plest_3027,yrdb3767,1820
plest_3028,yrdb2036,1820
plest_3029,yrdb2755,1820
plest_3030,yrdb1305,1820
plest_3031,yrdb2769,1820
plest_3032,yrdb833,1820
plest_3033,yrdb129,1820
plest_3034,yrdb738,1820
plest_3035,yrdb688,1820
plest_3036,yrdb2543,1820
plest_3037,yrdb1099,1820
plest_3038,yrdb527,1820
plest_3039,yrdb1275,1820
plest_3040,yrdb1485,1820
plest_3041,yrdb3768,1820
plest_3042,yrdb3266,1820
plest_3043,yrdb3369,1820
plest_3044,yrdb1587,1820
plest_3045,yrdb1469,1820
plest_3046,yrdb1237,1820
plest_3047,yrdb2542,1820
plest_3048,yrdb3769,1820
plest_3049,yrdb874,1820
plest_3050,yrdb3,1820
plest_3051,yrdb3493,1820
plest_3052,yrdb3472,1820
plest_3053,yrdb2756,1820
plest_3054,yrdb93,1820
plest_3055,yrdb3770,1820
plest_3056,yrdb2353,1820
plest_3057,yrdb2472,1820
plest_3058,yrdb1795,1820
plest_3059,yrdb1580,1820
plest_3060,yrdb3771,1820
plest_3061,yrdb3201,1820
plest_3062,yrdb1513,1820
plest_3063,yrdb1589,1820
plest_3064,yrdb1586,1820
plest_3065,yrdb2715,1820
plest_3066,yrdb2562,1820
plest_3067,yrdb331,1820
plest_3068,yrdb2681,1820
plest_3069,yrdb1063,1820
plest_3070,yrdb1188,1820
plest_3071,yrdb2768,1820
plest_3072,yrdb744,1820
plest_3073,yrdb1113,1820
plest_3074,yrdb2764,1820
plest_3075,yrdb454,1820
plest_3076,yrdb1581,1820
plest_3077,yrdb2038,1820
plest_3078,yrdb1516,1820
plest_3079,yrdb3313,1820
plest_3080,yrdb3772,1820
plest_3081,yrdb1257,1820
plest_3082,yrdb3566,1820
plest_3083,yrdb3231,1820
plest_3084,yrdb1361,1820
plest_3085,yrdb1636,1820
plest_3086,yrdb2510,1820
plest_3087,yrdb3196,1820
plest_3088,yrdb261,1820
plest_3089,yrdb543,1820
plest_3090,yrdb1115,1820
plest_3091,yrdb112,1820
plest_3092,yrdb3180,1820
plest_3093,yrdb3063,1820
plest_3094,yrdb2868,1820
plest_3095,yrdb988,1820
plest_3096,yrdb1385,1820
plest_3097,yrdb2167,1820
plest_3098,yrdb529,1820
plest_3099,yrdb343,1820
plest_3100,yrdb2387,1820
plest_3101,yrdb2157,1820
plest_3102,yrdb2085,1820
plest_3103,yrdb3773,1820
plest_3104,yrdb2940,1820
plest_3105,yrdb2394,1820
plest_3106,yrdb1601,1820
plest_3107,yrdb257,1820
plest_3108,yrdb1244,1820
plest_3109,yrdb671,1820
plest_3110,yrdb901,1820
plest_3111,yrdb977,1820
plest_3112,yrdb3774,1820
plest_3113,yrdb3775,1820
plest_3114,yrdb2835,1820
plest_3115,yrdb881,1820
plest_3116,yrdb2986,1820
plest_3117,yrdb2409,1820
plest_3118,yrdb3139,1820
plest_3119,yrdb347,1820
plest_3120,yrdb1504,1820
plest_3121,yrdb2325,1820
plest_3122,yrdb707,1820
plest_3123,yrdb2843,1820
plest_3124,yrdb3352,1820
plest_3125,yrdb1005,1820
plest_3126,yrdb1690,1820
plest_3127,yrdb3776,1820
plest_3128,yrdb3233,1820
plest_3129,yrdb2861,1820
plest_3130,yrdb2687,1820
plest_3131,yrdb2758,1820
plest_3132,yrdb3777,1820
plest_3133,yrdb588,1820
plest_3134,yrdb3778,1820
plest_3135,yrdb2335,1820
plest_3136,yrdb3498,1820
plest_3137,yrdb2553,1820
plest_3138,yrdb262,1820
plest_3139,yrdb1165,1820
plest_3140,yrdb2265,1820
plest_3141,yrdb2701,1820
plest_3142,yrdb1027,1820
plest_3143,yrdb961,1820
plest_3144,yrdb3286,1820
plest_3145,yrdb815,1820
plest_3146,yrdb600,1820
plest_3147,yrdb1530,1820
plest_3148,yrdb183,1820
plest_3149,yrdb2754,1820
plest_3150,yrdb2050,1820
plest_3151,yrdb2449,1820
plest_3152,yrdb2740,1820
plest_3153,yrdb1400,1820
plest_3154,yrdb2060,1820
plest_3155,yrdb2748,1820
plest_3156,yrdb2957,1820
plest_3157,yrdb2229,1820
plest_3158,yrdb573,1820
plest_3159,yrdb3278,1820
plest_3160,yrdb540,1820
plest_3161,yrdb2889,1820
plest_3162,yrdb1293,1820
plest_3163,yrdb316,1820
plest_3164,yrdb334,1820
plest_3165,yrdb68,1820
plest_3166,yrdb834,1820
plest_3167,yrdb3289,1820
plest_3168,yrdb2961,1820
plest_3169,yrdb1487,1820
plest_3170,yrdb3137,1820
plest_3171,yrdb67,1820
plest_3172,yrdb3779,1820
plest_3173,yrdb876,1820
plest_3174,yrdb3232,1820
plest_3175,yrdb978,1820
plest_3176,yrdb549,1820
plest_3177,yrdb601,1820
plest_3178,yrdb875,1820
plest_3179,yrdb2377,1820
plest_3180,yrdb3780,1820
plest_3181,yrdb2324,1820
plest_3182,yrdb3781,1820
plest_3183,yrdb2453,1820
plest_3184,yrdb1517,1820
plest_3185,yrdb353,1820
plest_3186,yrdb3782,1820
plest_3187,yrdb3138,1820
plest_3188,yrdb1327,1820
plest_3189,yrdb483,1820
plest_3190,yrdb3783,1820
plest_3191,yrdb398,1820
plest_3192,yrdb284,1820
plest_3193,yrdb478,1820
plest_3194,yrdb1736,1820
plest_3195,yrdb116,1820
plest_3196,yrdb241,1820
plest_3197,yrdb1248,1820
plest_3198,yrdb63,1820
plest_3199,yrdb456,1820
plest_3200,yrdb408,1820
plest_3201,yrdb2299,1820
plest_3202,yrdb983,1820
plest_3203,yrdb960,1820
plest_3204,yrdb2591,1820
plest_3205,yrdb479,1820
plest_3206,yrdb3784,1820
plest_3207,yrdb3269,1820
plest_3208,yrdb407,1820
plest_3209,yrdb1864,1820
plest_3210,yrdb3785,1820
plest_3211,yrdb1630,1820
plest_3212,yrdb1226,1820
plest_3213,yrdb1730,1820
plest_3214,yrdb2749,1820
plest_3215,yrdb535,1820
plest_3216,yrdb110,1820
plest_3217,yrdb1292,1820
plest_3218,yrdb2433,1820
plest_3219,yrdb3291,1820
plest_3220,yrdb3518,1820
plest_3221,yrdb1429,1820
plest_3222,yrdb3292,1820
plest_3223,yrdb1532,1820
plest_3224,yrdb2523,1820
plest_3225,yrdb1955,1820
plest_3226,yrdb501,1820
plest_3227,yrdb974,1820
plest_3228,yrdb1631,1820
plest_3229,yrdb599,1820
plest_3230,yrdb3466,1820
plest_3231,yrdb1211,1820
plest_3232,yrdb2042,1820
plest_3233,yrdb3786,1820
plest_3234,yrdb2616,1820
plest_3235,yrdb1044,1820
plest_3236,yrdb1243,1820
plest_3237,yrdb2970,1820
plest_3238,yrdb2155,1820
plest_3239,yrdb2198,1820
plest_3240,yrdb1187,1820
plest_3241,yrdb1399,1820
plest_3242,yrdb384,1820
plest_3243,yrdb3787,1820
plest_3244,yrdb502,1820
plest_3245,yrdb790,1820
plest_3246,yrdb3788,1820
plest_3247,yrdb2625,1820
plest_3248,yrdb109,1820
plest_3249,yrdb637,1820
plest_3250,yrdb2144,1820
plest_3251,yrdb1974,1820
plest_3252,yrdb3789,1820
plest_3253,yrdb1742,1820
plest_3254,yrdb3384,1820
plest_3255,yrdb1625,1820
plest_3256,yrdb3790,1820
plest_3257,yrdb3791,1820
plest_3258,yrdb964,1820
plest_3259,yrdb2996,1820
plest_3260,yrdb3568,1820
plest_3261,yrdb2582,1820
plest_3262,yrdb952,1820
plest_3263,yrdb148,"8,30"
plest_3264,yrdb3572,1820
plest_3265,yrdb1249,1820
plest_3266,yrdb1527,1820
plest_3267,yrdb844,1820
plest_3268,yrdb583,1820
plest_3269,yrdb2123,1820
plest_3270,yrdb3792,1820
plest_3271,yrdb2356,1820
plest_3272,yrdb276,1820
plest_3273,yrdb152,1820
plest_3274,yrdb1118,1820
plest_3275,yrdb2471,1820
plest_3276,yrdb2137,1820
plest_3277,yrdb554,1820
plest_3278,yrdb1445,1820
plest_3279,yrdb1570,1820
plest_3280,yrdb1972,1820
plest_3281,yrdb3793,1820
plest_3282,yrdb2621,1820
plest_3283,yrdb3323,1820
plest_3284,yrdb2737,1820
plest_3285,yrdb1279,1820
plest_3286,yrdb3227,1820
plest_3287,yrdb2337,1820
plest_3288,yrdb3794,1820
plest_3289,yrdb1468,1820
plest_3290,yrdb3089,1820
plest_3291,yrdb1057,1820
plest_3292,yrdb1390,1820
plest_3293,yrdb1060,1820
plest_3294,yrdb471,1820
plest_3295,yrdb2496,1820
plest_3296,yrdb2403,1820
plest_3297,yrdb3368,1820
plest_3298,yrdb3573,1820
plest_3299,yrdb933,1820
plest_3300,yrdb216,1820
plest_3301,yrdb296,1820
plest_3302,yrdb2160,1820
plest_3303,yrdb2534,1820
plest_3304,yrdb3795,1820
plest_3305,yrdb2190,1820
plest_3306,yrdb2627,1820
plest_3307,yrdb3796,1820
plest_3308,yrdb2023,1820
plest_3309,yrdb1314,1820
plest_3310,yrdb1355,1820
plest_3311,yrdb2497,1820
plest_3312,yrdb418,1820
plest_3313,yrdb2089,1820
plest_3314,yrdb3797,1820
plest_3315,yrdb2104,1820
plest_3316,yrdb2217,1820
plest_3317,yrdb280,1820
plest_3318,yrdb1500,1820
plest_3319,yrdb2336,1820
plest_3320,yrdb2521,1820
plest_3321,yrdb3798,1820
plest_3322,yrdb2195,1820
plest_3323,yrdb2738,1820
plest_3324,yrdb2046,1820
plest_3325,yrdb2070,1820
plest_3326,yrdb3147,1820
plest_3327,yrdb2624,1820
plest_3328,yrdb2200,1820
plest_3329,yrdb2117,1820
plest_3330,yrdb3539,1820
plest_3331,yrdb3373,1820
plest_3332,yrdb1093,1820
plest_3333,yrdb3093,1820
plest_3334,yrdb2191,1820
plest_3335,yrdb3567,1820
